,origin_crs,Count
1179,MOS,1174
1180,MOT,1350
1181,MPL,1145
1182,MPT,699
1183,MRD,902
1184,MRF,1156
1185,MRN,1248
1186,MRP,1457
1187,MRS,1657
1188,MRT,1143
1189,MRW,1345
1190,MRY,1002
1191,MSD,1129
1192,MSH,1142
1193,MSK,817
1194,MSL,1165
1195,MSN,1389
1196,MSO,1151
1197,MSR,1159
1198,MSS,1123
1199,MSW,1658
1200,MTB,1660
1201,MTC,1347
1202,MTG,1333
1203,MTL,1351
1204,MTM,1160
1205,MTN,1272
1206,MTO,813
1207,MTP,1618
1208,MVL,1748
1209,MYB,1432
1210,MYL,1338
1211,MYT,1340
1212,MZH,1341
1213,NAN,1359
1214,NAY,830
1215,NBA,1352
1216,NBC,1340
1217,NBN,1143
1218,NBR,1730
1219,NBT,1385
1220,NBY,1675
1221,NCE,1591
1222,NCL,769
1223,NCM,1692
1224,NCO,902
1225,NCT,1713
1226,NDL,1341
1227,NEH,1333
1228,NEL,1151
1229,NEM,1386
1230,NES,1698
1231,NET,1662
1232,NFA,1352
1233,NFD,1733
1234,NFL,1303
1235,NFN,1377
1236,NGT,1249
1237,NHD,1338
1238,NHE,1249
1239,NHL,1590
1240,NLN,1111
1241,NLS,1577
1242,NLT,1318
1243,NLW,1145
1244,NMC,1161
1245,NMK,1687
1246,NMN,1032
1247,NMP,1699
1248,NMT,1630
1249,NNG,1713
1250,NNT,813
1251,NOR,1459
1252,NOT,1662
1253,NPD,1340
1254,NQY,526
1255,NRB,1347
1256,NRC,1674
1257,NRD,830
1258,NRT,1060
1259,NRW,1616
1260,NSB,1262
1261,NSD,1658
1262,NSG,1357
1263,NSH,1351
1264,NTA,880
1265,NTC,902
1266,NTL,1607
1267,NTR,927
1268,NUF,1316
1269,NUM,1345
1270,NUN,1737
1271,NUT,1456
1272,NVH,1262
1273,NVN,1262
1274,NVR,1121
1275,NWA,1593
1276,NWB,1339
1277,NWD,1333
1278,NWE,1699
1279,NWI,1117
1280,NWM,1440
1281,NWN,1127
1282,NWX,1345
1283,NXG,1345
1284,OCK,1256
1285,OHL,1733
1286,OKE,902
1287,OKL,1352
1288,OKM,1729
1289,OKN,1732
1290,OLD,1323
1291,OLF,1630
1292,OLT,1733
1293,OLY,1577
1294,OMS,1149
1295,OPK,1138
1296,ORE,1247
1297,ORN,1138
1298,ORP,1332
1299,ORR,1141
1300,OTF,1298
1301,OUN,1612
1302,OUS,1603
1303,OUT,1462
1304,OVE,1136
1305,OVR,1624
1306,OXF,1683
1307,OXN,1099
1308,OXP,1682
1309,OXS,1611
1310,OXT,1293
1311,PAD,1427
1312,PAL,1357
1313,PAN,1684
1314,PAR,560
1315,PAT,1130
1316,PBL,1138
1317,PBO,1714
1318,PBR,1348
1319,PDG,1099
1320,PDW,1243
1321,PEA,1710
1322,PEB,1254
1323,PEG,697
1324,PEM,1141
1325,PET,1333
1326,PEV,1254
1327,PEW,1573
1328,PFL,1254
1329,PFM,1462
1330,PFR,1390
1331,PFY,1174
1332,PGN,880
1333,PHR,1298
1334,PIL,1630
1335,PIN,1224
1336,PKG,1605
1337,PKS,1280
1338,PKT,1280
1339,PLC,1244
1340,PLD,1310
1341,PLG,1250
1342,PLM,1117
1343,PLS,1174
1344,PLU,1333
1345,PLY,619
1346,PMA,842
1347,PMP,1305
1348,PMR,1339
1349,PMS,1424
1350,PNE,1322
1351,PNL,1069
1352,PNM,561
1353,PNR,1088
1354,PNS,1622
1355,PNW,1322
1356,PNZ,529
1357,POK,1337
1358,POL,1432
1359,PON,1337
1360,POO,1289
1361,POP,1372
1362,POT,1462
1363,PRB,1090
1364,PRE,1174
1365,PRL,1353
1366,PRN,1002
1367,PRP,1310
1368,PRR,1660
1369,PRS,1197
1370,PRU,772
1371,PRW,537
1372,PRY,1733
1373,PSC,1146
1374,PSE,1256
1375,PSH,1747
1376,PSL,1136
1377,PSN,1630
1378,PSW,1718
1379,PTC,1544
1380,PTR,1533
1381,PUL,1299
1382,PUO,1341
1383,PUR,1341
1384,PUT,1359
1385,PWY,1630
1386,PYN,561
1387,PYT,1143
1388,QBR,1246
1389,QPW,1329
1390,QRB,1356
1391,QRP,1341
1392,QUI,526
1393,RAD,1683
1394,RAI,1249
1395,RAM,1159
1396,RAU,1712
1397,RAV,1060
1398,RAY,1394
1399,RBR,1241
1400,RCC,817
1401,RCD,1151
1402,RCE,817
1403,RDA,1618
1404,RDB,1592
1405,RDC,1727
1406,RDD,1341
1407,RDF,1599
1408,RDG,1682
1409,RDH,1316
1410,RDM,732
1411,RDN,1129
1412,RDS,1041
1413,RDT,1315
1414,RDW,1682
1415,REC,1340
1416,RED,562
1417,REE,1612
1418,REI,1316
1419,RET,1685
1420,RFD,1353
1421,RFY,1143
1422,RGL,1624
1423,RGT,1722
1424,RGW,1160
1425,RHD,1017
1426,RHM,1340
1427,RIC,1546
1428,RID,1575
1429,RIL,1141
1430,RIS,1160
1431,RKT,1712
1432,RLG,1354
1433,RLN,1462
1434,RMC,1670
1435,RMD,1355
1436,RMF,1330
1437,RML,1144
1438,RNF,1141
1439,RNH,1145
1440,RNM,1323
1441,RNR,1593
1442,ROB,1142
1443,ROC,526
1444,ROE,1324
1445,ROL,1713
1446,ROM,1600
1447,ROO,1094
1448,ROW,1733
1449,RRB,1128
1450,RSG,1152
1451,RSH,1145
1452,RTR,1249
1453,RUE,1099
1454,RUF,1173
1455,RUG,1719
1456,RUN,1212
1457,RUS,813
1458,RVB,1332
1459,RVN,1344
1460,RWC,1526
1461,RYD,1256
1462,RYE,1196
1463,RYH,1358
1464,RYN,1358
1465,RYR,1242
1466,RYS,1666
1467,SAA,1280
1468,SAB,1071
1469,SAC,1315
1470,SAD,1733
1471,SAE,1340
1472,SAF,1322
1473,SAH,1616
1474,SAJ,1340
1475,SAL,1635
1476,SAM,1532
1477,SAN,1067
1478,SAR,1618
1479,SAS,1174
1480,SAT,1332
1481,SAU,560
1482,SAV,1732
1483,SAW,1410
1484,SAX,1615
1485,SAY,1257
1486,SBE,1069
1487,SBF,600
1488,SBJ,1734
1489,SBK,813
1490,SBM,1341
1491,SBP,1326
1492,SBS,1002
1493,SBT,1734
1494,SBU,1341
1495,SBV,575
1496,SBY,1413
1497,SCA,910
1498,SCF,1731
1499,SCG,1263
1500,SCR,526
1501,SCS,887
1502,SCU,1590
1503,SCY,1337
1504,SDA,1249
1505,SDB,1359
1506,SDC,1337
1507,SDE,1352
1508,SDG,1157
1509,SDH,1315
1510,SDL,1142
1511,SDN,1592
1512,SDP,537
1513,SDR,1659
1514,SDW,1160
1515,SDY,1666
1516,SEA,772
