,origin_crs,Count
266,BSK,99
267,BSM,81
268,BSN,85
269,BSO,85
270,BSP,90
271,BSR,80
272,BSV,98
273,BSW,103
274,BSY,90
275,BTB,89
276,BTD,100
277,BTE,98
278,BTF,95
279,BTG,97
280,BTH,93
281,BTL,84
282,BTN,95
283,BTO,92
284,BTP,84
285,BTR,84
286,BTT,61
287,BTY,89
288,BUB,96
289,BUC,31
290,BUD,77
291,BUE,92
292,BUG,88
293,BUH,72
294,BUJ,106
295,BUK,80
296,BUL,103
297,BUO,99
298,BUT,99
299,BUU,82
300,BUW,86
301,BUX,96
302,BUY,85
303,BVD,93
304,BWB,116
305,BWD,106
306,BWK,16
307,BWN,97
308,BWO,103
309,BWS,103
310,BWT,52
311,BXB,93
312,BXD,86
313,BXH,93
314,BXW,92
315,BXY,93
316,BYA,26
317,BYB,96
318,BYK,96
319,BYM,95
320,BYN,103
321,BYS,60
322,CAA,104
323,CAK,81
324,CAM,91
325,CAO,97
326,CAR,76
327,CAS,106
328,CAT,93
329,CAU,9
330,CBB,7
331,CBE,83
332,CBG,98
333,CBH,90
334,CBK,50
335,CBN,7
336,CBP,88
337,CBR,92
338,CBW,83
339,CBY,120
340,CCH,94
341,CDI,33
342,CDN,99
343,CDS,99
344,CDU,62
345,CED,112
346,CEF,96
347,CEH,103
348,CEL,111
349,CES,84
350,CET,92
351,CEY,81
352,CFB,93
353,CFD,92
354,CFH,85
355,CFL,83
356,CFN,80
357,CFO,101
358,CFR,97
359,CFT,93
360,CGM,59
361,CHD,99
362,CHE,92
363,CHF,80
364,CHG,85
365,CHH,86
366,CHI,87
367,CHK,95
368,CHL,93
369,CHM,84
370,CHN,93
371,CHO,109
372,CHP,93
373,CHR,83
374,CHT,28
375,CHU,108
376,CHW,82
377,CHX,113
378,CHY,99
379,CIL,83
380,CIR,90
381,CIT,90
382,CKL,53
383,CKN,67
384,CLA,94
385,CLC,63
386,CLD,90
387,CLE,86
388,CLG,101
389,CLH,99
390,CLI,107
391,CLJ,98
392,CLK,91
393,CLL,86
394,CLM,92
395,CLN,100
396,CLP,91
397,CLS,46
398,CLT,86
399,CLV,99
400,CLW,94
401,CLY,101
402,CMB,98
403,CMD,90
404,CME,120
405,CMF,97
406,CMR,26
407,CNE,96
408,CNF,92
409,CNG,100
410,CNL,104
411,CNM,63
412,CNN,91
413,CNO,58
414,CNP,100
415,CNS,96
416,CNY,31
417,COB,86
418,COE,9
419,COH,86
420,COL,92
421,COM,61
422,COO,104
423,COP,33
424,COR,83
425,COS,107
426,COT,85
427,COV,104
428,CPK,106
429,CPM,46
430,CPN,30
431,CPT,90
432,CPU,103
433,CPY,80
434,CRA,106
435,CRB,43
436,CRD,103
437,CRE,109
438,CRG,85
439,CRH,87
440,CRI,90
441,CRL,98
442,CRM,28
443,CRN,99
444,CRT,83
445,CRV,84
446,CRW,87
447,CRY,93
448,CSA,95
449,CSB,92
450,CSD,96
451,CSG,101
452,CSH,92
453,CSK,13
454,CSL,107
455,CSM,61
456,CSN,94
457,CSO,98
458,CSR,107
459,CSS,94
460,CST,113
461,CSW,79
462,CSY,107
463,CTF,93
464,CTH,86
465,CTK,114
466,CTL,80
467,CTM,84
468,CTN,91
469,CTO,106
470,CTR,103
471,CTT,81
472,CTW,99
473,CUD,101
474,CUF,92
475,CUM,115
476,CUS,6
477,CUX,84
478,CWC,92
479,CWD,94
480,CWE,94
481,CWH,92
482,CWL,149
483,CWN,89
484,CWU,85
485,CWX,5
486,CYP,95
487,CYT,99
488,DAN,100
489,DAR,64
490,DAT,93
491,DBD,85
492,DBG,98
493,DBR,63
494,DBY,100
495,DCH,71
496,DCW,69
497,DDG,103
498,DDK,85
499,DDP,103
500,DEA,81
501,DEN,98
502,DEP,91
503,DEW,84
504,DFD,89
505,DFI,100
506,DGC,103
507,DGT,107
508,DHM,46
509,DHN,85
510,DID,109
511,DIG,33
512,DIS,30
513,DKG,92
514,DKT,92
515,DLH,87
516,DLJ,91
517,DLK,91
518,DLM,101
519,DLS,75
520,DLT,69
521,DMH,76
522,DMK,91
523,DMP,80
524,DMS,89
525,DND,64
526,DNG,89
527,DNM,103
528,DNT,80
529,DNY,61
530,DOC,15
531,DOD,103
532,DON,96
533,DOR,100
534,DOT,29
535,DOW,98
536,DPD,92
537,DPT,15
538,DRF,59
539,DRG,88
540,DRI,60
541,DRO,100
542,DRT,103
543,DSL,108
544,DSM,29
545,DSY,103
546,DTG,105
547,DTN,98
548,DTW,156
549,DUD,103
550,DUL,98
551,DUR,94
552,DVC,90
553,DVH,96
554,DVN,108
555,DVP,80
556,DWL,30
557,DWN,99
558,DWW,30
559,DYP,91
560,DZY,103
561,EAD,97
562,EAG,62
563,EAL,112
564,EAR,104
565,EBA,98
566,EBD,86
567,EBL,26
568,EBN,87
569,EBR,89
570,EBT,87
571,ECC,107
572,ECL,103
573,ECR,100
574,ECS,33
575,EDG,101
576,EDL,101
577,EDN,91
578,EDR,90
579,EDW,91
580,EDY,107
581,EFF,96
582,EFL,87
583,EGF,85
584,EGG,31
585,EGH,99
586,EGN,80
587,EGR,89
588,EGT,53
589,ELD,93
590,ELE,91
591,ELO,95
592,ELP,101
593,ELR,103
594,ELS,90
595,ELW,93
596,ELY,99
597,EMD,103
598,EML,89
599,EMP,86
600,EMS,95
601,ENC,92
602,ENF,91
603,ENL,89
604,ENT,99
605,EPD,92
606,EPH,91
607,EPS,90
608,ERA,100
609,ERD,103
610,ERH,93
611,ERI,89
612,ERL,103
613,ESD,93
614,ESH,106
615,ESL,97
616,ESM,95
617,ESW,63
618,ETC,87
619,ETL,85
620,EUS,116
621,EVE,153
622,EWD,103
623,EWE,90
624,EWR,91
625,EWW,90
626,EXC,34
627,EXD,34
628,EXM,33
629,EXN,33
630,EXR,91
631,EXT,34
632,EYN,88
633,FAL,6
634,FAV,82
635,FAZ,101
636,FBY,99
637,FCN,93
638,FEA,97
639,FEL,101
640,FEN,116
641,FFD,76
642,FGT,86
643,FIL,56
644,FIN,120
645,FIT,91
646,FKC,81
647,FKW,81
648,FLE,100
649,FLF,105
650,FLI,107
651,FLM,53
652,FLT,100
653,FLW,96
654,FLX,63
655,FML,91
656,FMR,95
657,FMT,6
658,FNB,101
659,FNC,91
660,FNH,92
661,FNN,100
662,FNR,87
663,FNT,50
664,FNV,96
665,FNW,103
666,FNY,90
667,FOD,94
668,FOG,86
669,FOH,93
670,FOK,103
671,FOX,65
672,FPK,93
673,FRD,106
674,FRE,99
675,FRF,107
676,FRI,86
677,FRM,96
678,FRO,76
679,FRT,87
680,FRY,72
681,FSB,94
682,FSG,94
683,FSK,106
684,FST,113
685,FTN,95
686,FWY,103
687,FXN,94
688,FZH,85
689,FZP,104
690,FZW,98
691,GBD,72
692,GBK,101
693,GBL,94
694,GBS,94
695,GCR,62
696,GCT,86
697,GDH,92
698,GDL,105
699,GDN,89
700,GDP,86
701,GER,104
702,GFD,88
703,GGV,81
704,GIG,80
705,GIL,101
706,GIP,96
707,GLD,94
708,GLH,92
709,GLM,84
710,GLO,105
711,GLS,53
712,GLY,92
713,GLZ,106
714,GMB,86
715,GMD,86
716,GMN,108
717,GMT,53
718,GMV,149
719,GMY,86
720,GNB,94
721,GNF,105
722,GNH,89
723,GNL,100
724,GNR,65
725,GNT,26
726,GNW,91
727,GOB,95
728,GOD,91
729,GOE,100
730,GOM,92
731,GOO,76
732,GOR,106
733,GOS,81
734,GOX,86
735,GPK,92
736,GPO,90
737,GRA,100
738,GRB,92
739,GRC,94
740,GRF,85
741,GRN,101
742,GRP,93
743,GRT,98
744,GRV,87
745,GRY,85
746,GSD,80
747,GSL,13
748,GSN,106
749,GST,103
750,GSW,103
751,GSY,86
752,GTA,61
753,GTO,107
754,GTR,103
755,GTW,91
756,GTY,107
757,GUI,107
758,GUN,95
759,GVH,103
760,GYM,26
761,GYP,62
762,HAB,86
763,HAC,90
764,HAD,31
765,HAF,85
766,HAG,106
767,HAI,82
768,HAL,103
769,HAM,79
770,HAN,89
771,HAP,84
772,HAS,30
773,HAT,92
774,HAV,95
775,HAY,90
776,HAZ,108
777,HBB,85
778,HBD,84
779,HBN,87
780,HBP,84
781,HBY,106
782,HCB,94
783,HCH,103
784,HCN,87
785,HCT,96
786,HDB,43
787,HDE,95
788,HDF,105
789,HDG,107
790,HDH,90
791,HDL,100
792,HDM,122
793,HDN,88
794,HDW,92
795,HDY,85
796,HEC,95
797,HED,101
798,HEI,62
799,HEL,85
800,HEN,90
801,HER,106
802,HES,71
803,HEV,89
804,HEW,28
805,HEX,43
806,HFD,146
807,HFE,91
808,HFN,92
809,HFS,96
810,HFX,84
811,HGD,103
812,HGF,103
813,HGG,91
814,HGM,84
815,HGN,101
816,HGR,91
817,HGS,87
818,HGT,84
819,HGY,92
820,HHB,89
821,HHE,88
822,HHY,91
823,HIA,103
824,HIB,87
825,HID,103
826,HIG,52
827,HIL,99
828,HIN,103
829,HIP,86
830,HIR,80
831,HIT,93
832,HKC,85
833,HKM,92
834,HKN,98
835,HKW,85
836,HLB,87
837,HLD,80
838,HLG,103
839,HLI,86
840,HLM,92
841,HLN,100
842,HLR,101
843,HLS,95
844,HMC,97
845,HMD,87
846,HME,99
847,HML,110
848,HMM,80
849,HMN,85
850,HMP,96
851,HMT,84
852,HMW,96
853,HNA,83
854,HNB,79
855,HND,120
856,HNF,97
857,HNH,90
858,HNK,93
859,HNL,103
860,HNX,101
861,HOC,82
862,HOH,53
863,HOK,98
864,HOL,79
865,HON,50
866,HOO,101
867,HOP,101
868,HOR,92
869,HOT,101
870,HOU,99
871,HOV,95
872,HOW,80
873,HOX,91
874,HOY,85
875,HPA,93
876,HPD,88
877,HPL,61
878,HPN,96
879,HPQ,90
880,HPT,80
881,HRD,33
882,HRE,60
883,HRH,86
884,HRM,85
885,HRN,92
886,HRO,86
887,HRR,53
888,HRS,85
889,HRW,100
890,HRY,87
891,HSB,103
892,HSC,103
893,HSD,103
894,HSG,101
895,HSK,92
896,HSL,93
897,HSW,104
898,HSY,94
899,HTC,108
900,HTE,100
901,HTF,109
902,HTH,111
903,HTN,99
904,HTO,101
905,HTY,105
906,HUB,56
907,HUD,85
908,HUL,71
909,HUN,98
910,HUP,107
911,HUR,89
912,HUT,59
913,HUY,101
914,HVN,83
915,HWC,90
916,HWH,43
917,HWI,102
918,HWM,93
919,HWN,93
920,HWV,85
921,HWW,103
922,HWY,109
923,HXM,28
924,HXX,85
925,HYB,153
926,HYC,106
927,HYD,138
928,HYH,92
929,HYK,100
930,HYL,7
931,HYR,97
932,HYS,91
933,HYT,106
934,HYW,101
935,IFD,86
936,IFI,87
937,ILK,86
938,ILN,101
939,IMW,89
940,INC,103
941,INE,101
942,INT,85
943,IPS,63
944,IRL,106
945,ISL,95
946,ISP,115
947,IVR,103
948,IVY,15
949,JCH,62
950,JEQ,103
951,KBF,65
952,KBK,81
953,KBN,88
954,KBW,93
955,KBX,86
956,KCK,90
957,KDB,93
958,KDG,105
959,KEI,83
960,KEL,84
961,KEM,57
962,KEN,77
963,KET,83
964,KEY,15
965,KGL,106
966,KGM,120
967,KGN,31
968,KGS,138
969,KGX,113
970,KID,106
971,KIR,101
972,KIT,103
973,KIV,100
974,KKB,98
975,KKD,101
976,KKM,98
977,KKS,96
978,KLD,61
979,KLF,85
980,KLN,98
981,KLY,99
982,KMH,109
983,KML,84
984,KMP,92
985,KMS,87
986,KNA,84
987,KND,93
988,KNE,67
989,KNF,103
990,KNG,96
991,KNI,80
992,KNL,88
993,KNN,103
994,KNO,92
995,KNR,90
996,KNT,100
997,KNW,105
998,KPA,91
999,KSL,103
1000,KSN,80
1001,KSW,77
1002,KTH,95
1003,KTL,92
1004,KTN,91
1005,KTW,90
1006,KVP,100
1007,KWB,95
1008,KWG,95
1009,KYN,91
1010,LAC,91
1011,LAD,91
1012,LAG,94
1013,LAI,85
1014,LAK,77
1015,LAN,89
1016,LAP,31
1017,LAW,97
1018,LAY,91
1019,LBG,115
1020,LBK,117
1021,LBO,103
1022,LBZ,114
1023,LCK,85
1024,LCN,92
1025,LDS,85
1026,LEA,87
1027,LEB,84
1028,LED,149
1029,LEE,93
1030,LEG,103
1031,LEH,103
1032,LEI,90
1033,LEL,7
1034,LEM,87
1035,LEN,85
1036,LEO,89
1037,LER,87
1038,LES,82
1039,LET,93
1040,LEW,91
1041,LEY,98
1042,LFD,89
1043,LGD,26
1044,LGE,100
1045,LGF,87
1046,LGG,103
1047,LGJ,90
1048,LGK,61
1049,LGM,101
1050,LGN,104
1051,LGW,76
1052,LHD,90
1053,LHM,61
1054,LHO,99
1055,LHS,85
1056,LIC,110
1057,LID,109
1058,LIH,87
1059,LIP,93
1060,LIS,92
1061,LIT,94
1062,LIV,106
1063,LKE,61
1064,LMR,84
1065,LMS,99
1066,LNG,99
1067,LNY,103
1068,LOB,103
1069,LOF,90
1070,LOH,98
1071,LOO,9
1072,LOS,9
1073,LOT,103
1074,LOW,106
1075,LPR,80
1076,LPT,104
1077,LPW,103
1078,LPY,106
1079,LRB,95
1080,LRD,93
1081,LSK,10
1082,LST,113
1083,LSW,100
1084,LSY,93
1085,LTG,101
1086,LTK,122
1087,LTL,107
1088,LTM,91
1089,LTN,87
1090,LTP,99
1091,LTS,7
1092,LTT,101
1093,LTV,110
1094,LUD,89
1095,LUT,87
1096,LUX,7
1097,LVC,106
1098,LVJ,106
1099,LVM,107
1100,LVN,86
1101,LWH,91
1102,LWS,92
1103,LWT,31
1104,LYC,33
1105,LYD,80
1106,LYE,106
1107,LYM,33
1108,LYP,89
1109,LYT,89
1110,LZB,76
1111,MAC,100
1112,MAG,101
1113,MAI,105
1114,MAL,94
1115,MAN,108
1116,MAO,101
1117,MAR,81
1118,MAS,29
1119,MAT,97
1120,MAU,107
1121,MBK,98
1122,MBR,62
1123,MCB,95
1124,MCE,29
1125,MCH,90
1126,MCM,89
1127,MCO,107
1128,MCV,107
1129,MDB,86
1130,MDE,87
1131,MDG,103
1132,MDL,108
1133,MDN,58
1134,MDS,94
1135,MDW,86
1136,MEC,99
1137,MEL,94
1138,MEN,10
1139,MEO,100
1140,MEP,87
1141,MES,63
1142,MEX,100
1143,MFT,98
1144,MGM,92
1145,MGN,103
1146,MHM,93
1147,MHR,80
1148,MHS,100
1149,MIA,101
1150,MIC,95
1151,MIH,107
1152,MIJ,94
1153,MIK,85
1154,MIL,90
1155,MIM,126
1156,MIR,85
1157,MIS,93
1158,MKC,116
1159,MKM,46
1160,MKR,92
1161,MKT,92
1162,MLB,109
1163,MLD,103
1164,MLF,91
1165,MLH,99
1166,MLM,65
1167,MLT,70
1168,MLW,105
1169,MLY,85
1170,MMO,78
1171,MNE,90
1172,MNG,93
1173,MNN,86
1174,MNP,86
1175,MNR,100
1176,MOB,103
1177,MOG,113
1178,MOR,109
1179,MOS,91
1180,MOT,94
1181,MPL,106
1182,MPT,29
1183,MRD,33
1184,MRF,106
1185,MRN,87
1186,MRP,92
1187,MRS,122
1188,MRT,100
1189,MRW,85
1190,MRY,53
1191,MSD,107
1192,MSH,101
1193,MSK,61
1194,MSL,105
1195,MSN,85
1196,MSO,107
1197,MSR,80
1198,MSS,103
1199,MSW,98
1200,MTB,97
1201,MTC,95
1202,MTG,93
1203,MTL,95
1204,MTM,81
1205,MTN,73
1206,MTO,62
1207,MTP,80
1208,MVL,149
1209,MYB,114
1210,MYL,86
1211,MYT,84
1212,MZH,91
1213,NAN,103
1214,NAY,62
1215,NBA,92
1216,NBC,93
1217,NBN,100
1218,NBR,90
1219,NBT,96
1220,NBY,103
1221,NCE,86
1222,NCL,29
1223,NCM,91
1224,NCO,33
1225,NCT,92
1226,NDL,91
1227,NEH,93
1228,NEL,96
1229,NEM,97
1230,NES,104
1231,NET,106
1232,NFA,82
1233,NFD,103
1234,NFL,87
1235,NFN,59
1236,NGT,84
1237,NHD,91
1238,NHE,82
1239,NHL,86
1240,NLN,99
1241,NLS,75
1242,NLT,100
1243,NLW,103
1244,NMC,106
1245,NMK,98
1246,NMN,96
1247,NMP,117
1248,NMT,63
1249,NNG,92
1250,NNT,62
1251,NOR,98
1252,NOT,106
1253,NPD,85
1254,NQY,7
1255,NRB,96
1256,NRC,103
1257,NRD,64
1258,NRT,60
1259,NRW,29
1260,NSB,86
1261,NSD,98
1262,NSG,92
1263,NSH,95
1264,NTA,29
1265,NTC,33
1266,NTL,99
1267,NTR,70
1268,NUF,93
1269,NUM,85
1270,NUN,107
1271,NUT,95
1272,NVH,90
1273,NVN,90
1274,NVR,102
1275,NWA,26
1276,NWB,100
1277,NWD,95
1278,NWE,94
1279,NWI,101
1280,NWM,89
1281,NWN,105
1282,NWX,92
1283,NXG,94
1284,OCK,85
1285,OHL,103
1286,OKE,33
1287,OKL,92
1288,OKM,82
1289,OKN,98
1290,OLD,101
1291,OLF,93
1292,OLT,103
1293,OLY,92
1294,OMS,101
1295,OPK,101
1296,ORE,87
1297,ORN,101
1298,ORP,90
1299,ORR,103
1300,OTF,89
1301,OUN,31
1302,OUS,31
1303,OUT,98
1304,OVE,101
1305,OVR,97
1306,OXF,115
1307,OXN,77
1308,OXP,115
1309,OXS,101
1310,OXT,89
1311,PAD,114
1312,PAL,92
1313,PAN,106
1314,PAR,8
1315,PAT,107
1316,PBL,103
1317,PBO,94
1318,PBR,90
1319,PDG,106
1320,PDW,87
1321,PEA,99
1322,PEB,87
1323,PEG,28
1324,PEM,103
1325,PET,90
1326,PEV,87
1327,PEW,63
1328,PFL,85
1329,PFM,92
1330,PFR,83
1331,PFY,91
1332,PGN,29
1333,PHR,87
1334,PIL,91
1335,PIN,50
1336,PKG,106
1337,PKS,79
1338,PKT,103
1339,PLC,87
1340,PLD,94
1341,PLG,87
1342,PLM,101
1343,PLS,98
1344,PLU,93
1345,PLY,15
1346,PMA,30
1347,PMP,92
1348,PMR,91
1349,PMS,95
1350,PNE,94
1351,PNL,84
1352,PNM,6
1353,PNR,65
1354,PNS,103
1355,PNW,95
1356,PNZ,7
1357,POK,83
1358,POL,34
1359,PON,90
1360,POO,79
1361,POP,80
1362,POT,92
1363,PRB,100
1364,PRE,98
1365,PRL,82
1366,PRN,53
1367,PRP,95
1368,PRR,122
1369,PRS,98
1370,PRU,29
1371,PRW,7
1372,PRY,103
1373,PSC,103
1374,PSE,85
1375,PSH,153
1376,PSL,101
1377,PSN,91
1378,PSW,107
1379,PTC,95
1380,PTR,92
1381,PUL,93
1382,PUO,99
1383,PUR,99
1384,PUT,93
1385,PWY,91
1386,PYN,6
1387,PYT,108
1388,QBR,82
1389,QPW,88
1390,QRB,98
1391,QRP,91
1392,QUI,7
1393,RAD,115
1394,RAI,84
1395,RAM,80
1396,RAU,95
1397,RAV,60
1398,RAY,97
1399,RBR,87
1400,RCC,61
1401,RCD,107
1402,RCE,61
1403,RDA,80
1404,RDB,98
1405,RDC,97
1406,RDD,99
1407,RDF,93
1408,RDG,104
1409,RDH,93
1410,RDM,43
1411,RDN,107
1412,RDS,98
1413,RDT,88
1414,RDW,104
1415,REC,90
1416,RED,7
1417,REE,31
1418,REI,93
1419,RET,94
1420,RFD,82
1421,RFY,100
1422,RGL,109
1423,RGT,96
1424,RGW,99
1425,RHD,80
1426,RHM,99
1427,RIC,94
1428,RID,116
1429,RIL,101
1430,RIS,99
1431,RKT,95
1432,RLG,82
1433,RLN,95
1434,RMC,100
1435,RMD,97
1436,RMF,86
1437,RML,106
1438,RNF,103
1439,RNH,103
1440,RNM,86
1441,RNR,26
1442,ROB,101
1443,ROC,7
1444,ROE,89
1445,ROL,92
1446,ROM,98
1447,ROO,69
1448,ROW,103
1449,RRB,107
1450,RSG,96
1451,RSH,106
1452,RTR,84
1453,RUE,106
1454,RUF,98
1455,RUG,116
1456,RUN,103
1457,RUS,53
1458,RVB,93
1459,RVN,84
1460,RWC,74
1461,RYD,66
1462,RYE,84
1463,RYH,93
1464,RYN,93
1465,RYR,68
1466,RYS,94
1467,SAA,103
1468,SAB,61
1469,SAC,88
1470,SAD,103
1471,SAE,85
1472,SAF,92
1473,SAH,28
1474,SAJ,91
1475,SAL,99
1476,SAM,76
1477,SAN,61
1478,SAR,80
1479,SAS,91
1480,SAT,89
1481,SAU,8
1482,SAV,99
1483,SAW,93
1484,SAX,29
1485,SAY,89
1486,SBE,84
1487,SBF,15
1488,SBJ,106
1489,SBK,62
1490,SBM,91
1491,SBP,88
1492,SBS,53
1493,SBT,106
1494,SBU,91
1495,SBV,13
1496,SBY,80
1497,SCA,56
1498,SCF,103
1499,SCG,89
1500,SCR,7
1501,SCS,30
1502,SCU,94
1503,SCY,99
1504,SDA,82
1505,SDB,103
1506,SDC,89
1507,SDE,91
1508,SDG,80
1509,SDH,99
1510,SDL,101
1511,SDN,98
1512,SDP,9
1513,SDR,122
1514,SDW,81
1515,SDY,97
1516,SEA,29
1517,SEB,26
1518,SEC,61
1519,SED,97
1520,SEE,90
1521,SEF,90
1522,SEG,82
1523,SEH,89
1524,SEL,60
1525,SEM,56
1526,SEN,110
1527,SER,7
1528,SES,97
1529,SET,80
1530,SEV,89
1531,SFA,75
1532,SFD,107
1533,SFL,101
1534,SFN,107
1535,SFO,85
1536,SFR,93
1537,SGB,103
1538,SGM,15
1539,SGN,88
1540,SGR,93
1541,SHB,94
1542,SHC,97
1543,SHD,62
1544,SHE,69
1545,SHF,100
1546,SHH,80
1547,SHI,100
1548,SHJ,103
1549,SHM,26
1550,SHN,61
1551,SHO,98
1552,SHP,93
1553,SHR,105
1554,SHU,49
1555,SHW,97
1556,SHY,85
1557,SIA,82
1558,SIC,65
1559,SID,93
1560,SIE,80
1561,SIH,94
1562,SIL,103
1563,SIP,120
1564,SIT,84
1565,SIV,7
1566,SJP,34
1567,SJS,86
1568,SKG,83
1569,SKI,81
1570,SKM,123
1571,SKN,9
1572,SKS,43
1573,SKW,90
1574,SLB,61
1575,SLD,107
1576,SLH,53
1577,SLK,103
1578,SLL,86
1579,SLO,104
1580,SLQ,87
1581,SLR,95
1582,SLV,86
1583,SLW,98
1584,SLY,103
1585,SMA,103
1586,SMB,107
1587,SMD,87
1588,SMG,95
1589,SMH,86
1590,SMK,63
1591,SML,80
1592,SMN,82
1593,SMO,97
1594,SMR,103
1595,SMT,93
1596,SMY,89
1597,SNA,98
1598,SND,99
1599,SNE,104
1600,SNF,86
1601,SNG,99
1602,SNH,103
1603,SNI,74
1604,SNK,106
1605,SNL,90
1606,SNN,107
1607,SNO,98
1608,SNR,99
1609,SNS,101
1610,SNT,101
1611,SNW,95
1612,SNY,100
1613,SOA,98
1614,SOB,95
1615,SOC,82
1616,SOE,82
1617,SOF,82
1618,SOG,87
1619,SOH,88
1620,SOK,100
1621,SOL,103
1622,SOM,78
1623,SON,83
1624,SOO,84
1625,SOP,99
1626,SOR,87
1627,SOT,105
1628,SOU,98
1629,SOV,82
1630,SOW,84
1631,SPA,80
1632,SPB,89
1633,SPH,82
1634,SPI,101
1635,SPK,98
1636,SPN,33
1637,SPO,100
1638,SPP,77
1639,SPT,108
1640,SPU,87
1641,SPY,85
1642,SQE,89
1643,SQU,91
1644,SRA,87
1645,SRC,96
1646,SRD,91
1647,SRG,104
1648,SRH,96
1649,SRI,103
1650,SRL,103
1651,SRN,106
1652,SRO,94
1653,SRS,99
1654,SRT,93
1655,SRU,101
1656,SRY,82
1657,SSC,60
1658,SSD,89
1659,SSE,94
1660,SSM,85
1661,SSS,82
1662,SST,95
1663,STA,109
1664,STD,49
1665,STE,96
1666,STH,94
1667,STK,62
1668,STL,90
1669,STM,101
1670,STO,87
1671,STP,114
