,Station CRS,Number,Max distance,Mean distance,Median distance,Reachable Population
0,AST,113,43421.12971814529,16463.60051980545,15148.390178497515,835323.0
0,ATT,9,40323.382794601945,17554.92887723707,14397.453281743963,0.0
0,ATN,139,49920.93433620809,23588.618868231268,23011.024009540804,988714.0
0,ATH,20,33164.42823267122,17746.23776172568,19614.442261199023,185910.0
0,ATB,54,45993.90095436568,21782.11073424276,21618.376650433307,361211.0
0,ATL,11,34397.81821569502,20243.238630731164,23004.943338334917,63310.0
0,AUD,11,24709.00930834743,14071.130631510228,13403.813972149866,98371.0
0,AVM,3,22724.447562042074,17050.98300200079,18297.69594785092,0.0
0,AVF,15,42634.81085920284,12482.60480591751,10522.604240396005,118740.0
0,AVN,31,27435.99535282072,12347.382612921683,9948.346445515455,214370.0
0,AXM,7,32004.682860481527,23007.150479007818,22246.070190804086,42696.0
0,AYL,30,18428.221238090235,8877.761003223393,9366.526439808016,198170.0
0,AYS,13,25150.638262278753,12637.44461347885,10424.771541797936,102524.0
0,AVP,11,23781.198035422858,12229.23973874056,10891.326712455748,82239.0
0,AYR,97,53492.27714352792,40000.2729380973,45355.12870668542,0.0
0,BAC,130,49254.60784535798,24573.07945952867,24635.434337555325,812408.0
0,BNA,109,37721.82504863729,14430.075625893878,11617.687253952667,787670.0
0,BAG,50,25889.11605288987,13907.78508463138,14249.966210486255,383789.0
0,BLD,74,48865.40826597073,20644.587174095228,20980.029194450613,547727.0
0,BAB,33,25197.161050404073,16995.062868515746,19055.80357791295,284636.0
0,BDK,15,21847.037350634066,13559.738739807184,14018.830907033582,120345.0
0,BAL,427,36086.52338477621,13291.903681747643,12623.143791343193,3132116.0
0,BIO,187,51611.05138436922,20236.216315446607,14244.592833773804,0.0
0,BHC,174,55036.26168263975,27804.945035912384,27187.345953244374,0.0
0,BSI,16,59426.36193643357,18312.03285052864,11575.235332380937,0.0
0,BAM,40,56909.142499250505,27432.090638813515,26001.297821436754,312108.0
0,BNV,9,34902.29218833629,14641.636233179035,11951.98728245642,0.0
0,BNG,15,34375.13636336589,21550.13387625701,22630.764989279527,95532.0
0,BAD,343,42666.84026266768,18867.511754726438,18566.682875516562,2530242.0
0,BSS,160,52811.19956978822,36966.726650209675,40675.99591896921,0.0
0,BAR,10,17105.097778147894,10341.459048868826,11615.745470001772,63992.0
0,BGD,94,41229.23719886169,19085.716454197915,18742.192683882975,541809.0
0,BKG,415,50863.142372448834,17947.49489508659,16775.792004270428,3137906.0
0,BRT,14,25073.478019612678,14813.685023571521,16280.94395349826,116011.0
0,BMG,29,23361.14950082722,10625.00473701306,10619.04708530855,194756.0
0,BNS,392,30061.1185420636,14805.874613832306,14284.455611185378,2883515.0
0,BIF,14,28907.25841376176,14687.885656012166,13934.887065523468,50565.0
0,BWS,28,51455.48683085216,27171.217048555445,26232.875350449947,197967.0
0,BRY,97,45760.35401960959,24032.972626150557,26518.745207225813,548519.0
0,BYD,97,46778.62759850913,23556.763915403943,25476.507007859836,548519.0
0,BYI,97,46700.107066258424,24441.437873246658,26635.551283957262,548519.0
0,BAV,17,28883.184121561113,16520.50719228569,18499.20268552134,97111.0
0,BSO,61,64926.168976769295,24941.932737999487,21422.417277235545,492181.0
0,BBL,74,26072.443709786774,17608.711730488285,18802.56671079993,479555.0
0,BTH,29,29451.305726571783,18235.994482438757,18754.583233177735,213519.0
0,BTL,77,33026.14608155181,17347.87285421991,17344.88264509496,591603.0
0,BAK,391,35054.57084318677,13427.176721687265,12655.151757288413,2949295.0
0,BAT,22,24500.034979566866,12713.893684951228,10761.026400864484,148944.0
0,BAY,28,24638.149605844996,13060.906494062287,13036.55830628956,189071.0
0,BCG,97,44701.59734282434,16415.870198986333,16002.627945205662,548519.0
0,BEC,395,37061.90919259287,15431.239304217024,15186.260237464654,2994294.0
0,BKJ,392,35407.65359353822,15809.688728570318,16025.37566720387,2992007.0
0,BAW,51,29972.320180459836,14891.550918672932,14862.212938639379,379934.0
0,BCK,78,40283.356364632775,25094.438579277088,27002.504643088203,476740.0
0,BCH,10,29520.231977408308,11787.952261254351,9378.15637160459,85927.0
0,BCF,29,50863.142372448834,24427.67885377515,21784.96760855947,214866.0
0,BCS,10,41343.09744080625,27278.08164919937,28944.60533501882,70263.0
0,BIT,11,40418.61216073605,23660.702060836673,24611.079131155544,83406.0
0,BWO,23,17574.905774996347,8635.16876122351,7780.528131174644,136812.0
0,BDH,28,29519.79601894295,13542.71966509772,11677.690458262809,206258.0
0,BMT,32,34901.25642437533,12703.794899683777,10756.109519710182,224127.0
0,BID,130,47009.672408984086,17930.495383414964,16847.31712890367,830609.0
0,BER,56,34127.21255830895,21618.9708751387,23336.770950806487,390848.0
0,BSL,8,35242.72974671514,16615.65733200778,12513.960204507604,0.0
0,BEL,8,37567.0764633076,19523.053200223636,17348.385991720945,0.0
0,BEB,117,41306.48012116259,15405.623990441005,12206.555615733703,746192.0
0,BCC,12,27652.64725121268,13356.005460348519,12098.096807129576,78921.0
0,BDM,13,23572.502476402457,14279.747308957863,14784.431845694984,81156.0
0,BEH,22,27372.75331419914,16081.50284008205,16830.975158319197,194095.0
0,BDW,6,24795.613503198503,15873.927162779628,15988.166365620225,40170.0
0,BKS,18,19153.147756961516,12518.952020592675,14094.417482619992,128346.0
0,BLM,399,40838.678969819775,19009.130138848926,18884.983982065467,2972102.0
0,BGM,396,37836.701137916345,15010.708192915528,14708.747125435259,2988268.0
0,BLP,31,41048.58518877356,21234.536318618673,19688.993473512048,215811.0
0,BVD,365,39801.5382868552,20904.971133245603,19899.892709746913,2791381.0
0,BEM,6,22418.182352724318,14656.596474555588,15225.281005943278,40622.0
0,BEF,29,25927.395029196436,13357.715301578226,10617.305119473585,254630.0
0,BAS,12,23401.79320052205,10562.519256118809,11191.040466545013,79300.0
0,BFE,12,20724.040387916637,8955.732942794648,7696.196241887781,79300.0
0,BKM,12,19311.150897862095,13467.345432725806,15222.405344415736,88952.0
0,BEP,36,35966.71812940402,22278.115956283717,24905.22022494704,314074.0
0,BBW,74,36562.154340246416,21766.78574059059,22833.260851999163,570260.0
0,BRK,35,32433.36622985656,18621.657485730284,20073.60617826304,264387.0
0,BES,88,47581.46067535128,21451.083394189416,22549.750907715144,583945.0
0,BSJ,13,23714.783511556667,14098.39752719623,14398.445228565479,80375.0
0,BEE,53,43731.5835523938,21099.33876088935,21372.826150023175,363094.0
0,BYC,15,25523.714463220276,15189.712521701504,15210.013149238235,62332.0
0,BEV,14,21930.85725638649,15132.024298622464,16197.95592938189,95195.0
0,BEX,21,21905.257542425745,11507.920964968127,11085.447848418213,139435.0
0,BXY,326,40482.48170505361,20434.023601690962,19972.615924095804,2495571.0
0,BAJ,92,48486.204223469584,33076.66214748732,37681.14328586732,537089.0
0,BEA,17,83015.98463549053,24308.020279392582,21027.536707850493,0.0
0,BTG,96,50032.2972588707,19619.12540672682,16454.349496757448,752116.0
0,BHI,89,36667.28308724277,16774.501617344315,15476.563216683477,711503.0
0,JEQ,113,40720.693830041746,15510.930854608101,13651.908291517344,810040.0
0,BMO,118,40295.21840119495,16276.139358172582,14290.221556489338,842306.0
0,BHM,118,45522.69596585861,16943.162334421886,14650.619919144814,840936.0
0,BSW,118,40519.57059249271,16322.745917612756,14356.934761569017,848649.0
0,BHK,314,34318.01640538101,18756.491370599353,19417.60155117001,2469635.0
0,BKL,371,36979.87358009759,17809.38978397864,17351.334981657696,2832796.0
0,BIW,15,31796.093596541068,18254.647536096534,16441.658432165535,129255.0
0,BBK,77,40600.69950136328,23642.492996980982,25102.870353806156,607299.0
0,BIC,29,29051.066348759043,17028.53289989169,17133.88141768916,229832.0
0,BIG,16,24441.28417248161,17107.685311801026,18451.293393599168,124494.0
0,BIN,33,42645.789065275836,22239.989645220627,22739.598590443216,250940.0
0,BWD,96,37450.055073390744,22801.99858929067,24394.294927298062,679073.0
0,BIK,391,33932.30161660125,15384.494946863268,15776.514824256972,2958969.0
0,BPT,185,57228.40483536126,21557.417497546645,18375.385084400274,0.0
0,BTS,32,25085.65327034558,13849.288287668267,13868.076714944,0.0
0,BTE,30,23380.775222391578,9947.406272534809,7410.608949337429,234201.0
0,BDL,109,49478.031135040124,25221.859722232854,26379.992513266563,674220.0
0,BHS,77,36632.90358407316,22842.835086933264,25077.956256441634,610880.0
0,BUK,19,59074.2103544347,26637.52879551116,22282.022529384536,65660.0
0,BCU,21,26380.87345028591,14592.998683764536,15107.361715402196,153075.0
0,BKW,92,44578.40284263222,20731.44986692392,19764.091053358086,696859.0
0,BFF,14,37073.876139405766,23546.413713352744,24972.97886327772,47995.0
0,BAI,180,54964.635221203825,22193.032696872837,17295.513252106,0.0
0,BKD,74,31545.71048494549,20340.42627244208,21705.963511566493,556784.0
0,BLT,186,55859.6979046611,21697.43566290368,17063.572198813887,0.0
0,BLA,1,9924.15739496306,9924.15739496306,9924.15739496306,0.0
0,BLO,25,24483.73541761959,14212.650944228813,15245.55157784318,186737.0
0,BHO,327,33634.09616743105,15233.984951828003,15500.115354409463,2542567.0
0,BPB,14,28914.57544215374,12590.813630679913,7969.162499617194,122638.0
0,BPN,10,23613.09977533657,10064.222083934492,9566.920323549402,89332.0
0,BPS,12,29155.48857419474,12031.05377651089,8295.630026832601,110247.0
0,BSB,39,39022.64123556989,22649.86133773642,22110.72595470472,283728.0
0,BFR,409,39331.327221440166,9913.191133226743,8906.156971443968,3027709.0
0,BLG,189,51061.52783652287,17886.759539456285,12576.292021100655,0.0
0,BEU,29,26936.82744868074,13919.582710578763,12490.365006676146,223185.0
0,BBN,33,33733.45219511339,13898.976800862056,15144.933476248749,240443.0
0,BKH,376,30674.631619629927,14561.783175655612,14011.159124069643,2855658.0
0,BKR,135,68491.71746277064,29837.66078279087,31866.763014150027,0.0
0,BKT,98,54338.30164810085,20159.356331314866,18437.142617318405,760905.0
0,BLV,106,37991.55090279943,14011.390008407188,12830.608909946557,788046.0
0,BLN,117,38351.74050809168,16788.69401891266,15873.833815433498,750459.0
0,BIL,32,34001.62496116914,15123.998965811446,15238.868289652451,201975.0
0,BWN,90,42370.456983610646,20660.542163427177,19400.48720567742,701970.0
0,BLX,90,41559.82795922043,19914.434889225653,18496.43791579998,699661.0
0,BLK,104,44273.54176028839,24303.77693460141,26734.63814978613,781821.0
0,BLH,188,59837.15237208402,23848.62033410696,19300.91410066257,0.0
0,BLY,15,23714.783511556667,12046.762375216234,10326.544049196711,100111.0
0,BTD,49,33797.84682490883,18497.584186758024,19248.27394859082,385393.0
0,BEG,30,17446.45777801328,11495.207544037305,11363.44029314187,222747.0
0,BYB,12,28339.33176699832,14591.958320282347,14567.651378782964,90887.0
0,BMB,29,23958.741619709497,13839.502543836668,13404.931928212094,240038.0
0,BML,108,44148.86599902652,17198.096086974536,13908.101236329854,783030.0
0,BMY,22,22384.07802434579,15720.296834620884,16204.631560143538,146780.0
0,BAN,9,41731.11123610297,24492.52127587164,21291.34389840153,71188.0
0,BND,6,30762.76297733999,17810.974565377597,17791.960186720094,40401.0
0,BIY,76,46127.195069719986,22506.875571645614,22680.800801559013,544905.0
0,BNM,59,27044.824144371876,17478.14350426295,18569.68496388111,445967.0
0,BNL,187,53122.538766516045,18124.108540287212,12861.968161988274,0.0
0,BAH,117,33060.579320393044,13611.09114210746,12967.045345798711,757906.0
0,BEY,71,49990.65212617255,26034.528821348747,28463.867610230882,524022.0
0,BNI,392,30790.08132499815,15079.318980556302,14699.653310117912,2883515.0
0,BUD,4,9296.048891867986,5691.451315410505,5187.935635856835,31303.0
0,BNY,66,39089.682142478465,19653.54346657571,19506.90018056301,500339.0
0,BTB,7,21817.305631081028,14772.263256323455,15814.234094637653,50902.0
0,BTY,21,26546.78445687914,17220.47342427519,17896.91495761211,156242.0
0,BFD,401,39429.68076208581,17331.38368246695,17712.152840831684,2961259.0
0,BEN,9,30621.75901217956,17451.11889868274,19981.69474794368,49138.0
0,BRW,117,30153.032102924575,13380.153661367283,12368.846753032394,761127.0
0,BOD,17,29528.77484759569,15894.257208011979,14660.24228994869,97678.0
0,BOR,7,29624.989451474914,15000.785369803396,14069.825869569246,47944.0
0,BOG,21,25286.485441832363,16410.605676163188,17480.041304299026,158662.0
0,BGS,179,58690.97996285289,29439.08374111623,29952.06009609356,0.0
0,BON,123,34998.9856995885,19995.919648711177,20956.37477540109,916226.0
0,BMH,15,25712.792536012108,14120.339155739528,14924.184131804324,102061.0
0,BKA,222,42707.070562144625,21277.74875114555,22052.458389032276,1621238.0
0,BRO,9,27568.28794103834,19457.670486884064,21367.311482729874,0.0
0,BOC,20,40792.583946104714,20354.545411644318,17936.15885331929,70721.0
0,BNW,117,34754.5600461292,14373.395020250182,13742.931419460696,757906.0
0,BOT,117,33999.05698692245,14153.734736894194,13692.837397705414,757906.0
0,BNE,22,21721.43660074075,12600.231324330456,13994.994368764925,170366.0
0,BRH,11,19719.65516939888,11939.169562538684,11377.783485334248,22801.0
0,BRG,27,22655.673020239323,11673.2239628173,10661.232605558369,196083.0
0,BOH,24,29317.160111443263,14523.00467369368,15228.06739264762,188062.0
0,BSN,9,30615.232319876326,20977.44820036146,22746.566883817875,56347.0
0,BTF,12,29660.743837604612,17340.44130034394,18059.502346410325,91239.0
0,BOE,34,25840.233164582707,13350.530037899132,12287.737790171142,261285.0
0,BRV,107,38120.95617898376,16054.118685517764,13889.982325402721,793998.0
0,BWB,15,20963.606559940967,10506.109242284654,10099.91891056557,107418.0
0,BOP,360,36257.66298315433,16936.605291586184,16746.991520867265,2741560.0
0,BWG,179,58231.69873874538,21873.220128593523,19088.18744669069,0.0
0,BXW,123,27136.65603938702,16920.61805020564,17612.932350974384,894408.0
0,BCE,45,27963.41933669772,15096.079024568695,15071.428217896988,339022.0
0,BDQ,74,39243.87872012653,18998.004717563603,18392.433226737565,544414.0
0,BDI,74,39817.99574313102,18846.770429674216,18109.810490449643,544414.0
0,BTP,11,25858.25736587831,11345.23441426741,10097.040407961136,84644.0
0,BTR,11,26058.51803153817,11954.389269850783,10906.089354117727,85079.0
0,BRP,13,28945.5285838763,16504.06038775885,15790.719204646759,93042.0
0,BSM,15,27759.72438623986,14605.114998656905,14313.776999799878,108894.0
0,BDB,96,49058.01896734111,19340.21059722117,16501.933856369684,715382.0
0,BSY,367,32065.987042347533,15168.56889808465,14924.095546372955,2873304.0
0,BSP,380,32124.09103772432,15027.9619847369,14590.247598995707,2903055.0
0,BOA,15,40666.482574719936,12442.44355147231,9706.36332515943,114489.0
0,BWT,5,26213.861314197875,19850.62772824159,24110.162276517345,47348.0
0,BDN,8,6929.6425593243985,5084.06760557927,5501.524325054985,33612.0
0,BDT,8,25625.04924873316,16834.042133837233,16644.948377165307,59574.0
0,BLL,7,32689.72254394338,18738.9824933047,21024.434475152953,53197.0
0,BBS,112,40054.545634671726,15875.581451174627,14150.866538756673,826215.0
0,BDY,98,43932.0471751545,15790.533930151534,13047.512943086127,734187.0
0,BRC,52,39057.529363747526,24413.63033285017,25000.313337166946,0.0
0,BYF,17,57163.97466936672,18410.548419484774,11163.780885267526,0.0
0,BMF,12,21518.413045575642,13107.130427801154,13327.979304715922,88060.0
0,BGI,184,53403.927055975946,21136.360268749064,16101.647473793591,0.0
0,BGN,99,39564.40200483258,24037.44298946016,25004.85682822439,575482.0
0,BGG,17,61186.2770562158,32277.68368299311,26092.336039534675,102880.0
0,LRB,32,24959.663559431247,12407.983665586667,13108.046282655552,270160.0
0,BTN,33,36452.63227806738,13306.34660290638,13899.059320687857,274324.0
0,BRR,185,53185.56665111316,18855.851639345314,16171.000278275924,0.0
0,BAA,25,25919.797414331773,16441.506874632883,17213.94347614747,181492.0
0,BGH,77,44975.687876896336,19440.934563054758,18541.518098765864,575830.0
0,BDG,188,50262.57044760047,17685.10581060155,12493.331689997602,0.0
0,BRF,19,22762.37122972912,12180.866647390483,11801.134225149717,138725.0
0,BMD,312,36671.946607727274,20700.508707604928,21445.99846125146,2442333.0
0,BNF,92,50055.68898736686,33771.83113727333,38238.02163959986,529569.0
0,BHD,94,41645.40791011657,20295.01480372063,20022.682146160758,541809.0
0,BRX,395,33585.43985122124,11531.408134335135,10805.51710932892,2998216.0
0,BPK,152,36309.515144105135,21938.142013149874,22895.89133447309,1218153.0
0,CNP,131,45215.14458674217,16306.862485528378,14835.127232349576,839710.0
0,BKC,130,44658.063930269076,16330.065311998354,14431.8460472099,832508.0
0,BKN,131,46436.8441649516,17248.020192439042,16073.962050471564,839710.0
0,BKP,130,45645.5567607626,16703.10481844379,14565.825021630804,824494.0
0,BKO,63,28709.384458744495,14695.01039172838,13830.29014409331,451898.0
0,BRS,396,34102.99253731262,17652.301397006748,17740.582008491154,2958506.0
0,BUY,78,37416.56351136485,18684.419873507624,18363.638664491304,576664.0
0,BOM,115,38900.47507421985,17175.182398209494,15210.821213859559,738081.0
0,BMR,115,38781.38394900316,16770.36637533148,14971.059581739697,731724.0
0,BMC,110,36503.938869661724,21060.16061649052,20784.32702783518,815445.0
0,BLE,76,33116.36074510604,17769.87893538941,18007.21036140801,559231.0
0,BRM,21,23734.131540884322,14310.773956399882,15481.718250891921,33443.0
0,BMP,8,29549.433057167105,19190.859322911918,18265.29987236424,51578.0
0,BMV,81,34549.70680049253,20374.286266517436,20528.700397248725,594860.0
0,BCN,174,61411.806682428745,33196.108538753724,34371.705163807215,0.0
0,BNT,98,42034.609478381026,14778.688460581172,11820.04399314994,726993.0
0,BNH,314,40014.56890933601,20782.60645213269,20542.133342633802,2388347.0
0,BUU,11,33526.08193630744,17019.272631020573,15628.037272799165,90566.0
0,BNP,16,54177.68706764806,34981.349455229305,37257.01637554166,87382.0
0,BYA,17,25896.511830746625,13634.082796448813,13364.80845354695,92254.0
0,BGE,126,31219.44794515111,14251.008038539554,13232.296258044926,825982.0
0,BCY,386,36260.63740476717,14142.904173972009,13521.916763990503,2947720.0
0,BMN,368,34882.40602366758,16411.87922199856,16166.707871687173,2819375.0
0,BMS,372,35505.53976494372,16824.03962126377,16639.660723704674,2832175.0
0,BME,16,54519.6414148149,24682.993907813412,22401.220509345596,65660.0
0,BRA,6,32392.740313224505,16714.656802117097,16956.19132815824,0.0
0,BUH,13,23360.367484267023,14387.794968130333,15238.17000167671,80557.0
0,BXB,42,25032.736326658338,13936.475545228082,14011.936054664251,328318.0
0,BRL,2,47089.51417247793,32122.537976422627,32122.537976422627,0.0
0,BYL,11,25467.8228358845,11424.75968172204,12140.016474453401,0.0
0,BCB,58,34415.71886507676,19600.592986611355,19224.90662779086,387741.0
0,BCJ,103,44669.794044745715,22421.035063712963,22018.488821896928,653083.0
0,BUI,185,48716.23343404126,18144.374318274262,13444.716434346989,0.0
0,BSR,12,25543.27026831138,12546.218781844182,10661.944426649854,98871.0
0,BRI,29,33596.21556068481,11410.933455206015,9313.619731130793,221383.0
0,BPW,32,35312.52633273354,13683.693347943841,10065.855204601346,231587.0
0,BAU,13,30830.521630358446,17932.692598263406,20578.380985879332,53700.0
0,BUJ,44,37876.59072567118,20926.40929579024,19989.19520641089,291675.0
0,BRE,35,24923.495200312496,14333.82236391845,15144.271761042048,305251.0
0,BCV,307,34954.002245808704,15096.593366773859,15665.072872579447,2389990.0
0,BDA,29,39025.910943884446,19298.7208361016,18989.969301166988,168247.0
0,BGA,29,38079.124202113686,19399.76122332059,20394.962220471927,168247.0
0,BSU,60,63077.36519544868,26607.080825220768,24170.171699845247,0.0
0,BRU,6,35245.02269824776,20966.483661673512,22293.721603755857,55737.0
0,BNR,17,35675.301330192015,22620.601132028696,22646.591354992037,141982.0
