,Station CRS,Number,Max distance,Mean distance,Median distance,Reachable Population
0,DLT,746,229680.42651693244,120431.10498743562,109005.72323825571,4447397.0
0,DLW,383,209250.42317758882,118715.00414074957,120110.18430421271,7173.0
0,DNY,543,222879.01723805227,120605.5202604607,129592.19945913574,3565435.0
0,DCT,743,309244.35261617956,137578.3086510114,139824.6693005208,4838618.0
0,DZY,1085,234470.3274403821,117290.5210836722,126751.21508293322,7330732.0
0,DAN,980,262612.87338780635,105474.35814612843,98562.38972853692,6493627.0
0,DSM,305,255099.20580041013,111747.7197150506,117599.73082452187,2311468.0
0,DFD,1039,236124.83461296486,60383.98849673217,44636.43556557804,7627594.0
0,DWN,1159,305266.4819465118,126366.12503290173,117128.17765166501,6036106.0
0,DAT,1054,167999.3554303111,59781.8778540658,47358.45779794777,7635782.0
0,DVN,1095,314381.10029866616,110018.02060188794,93219.46669721225,6636560.0
0,DWL,455,313183.2746108898,142189.63594823136,123318.8144607302,2863586.0
0,DWW,455,311081.76332919294,140629.00532384004,121398.00863276135,2861700.0
0,KVD,527,302537.59265420225,104651.24886136205,68087.31131789956,855388.0
0,DEA,968,299107.43823081366,119120.94417319314,112508.49276832394,7074832.0
0,DEN,1309,324726.91088051203,128324.98272288249,121726.61864244365,9175492.0
0,DGY,834,329354.2394231476,132350.3354735009,125728.89455378405,5575670.0
0,DHN,786,240326.70617307597,80594.42654805235,81214.33617287036,5202877.0
0,DLM,953,255452.57876952426,93375.24072337801,93791.27091579471,6187538.0
0,DNM,1122,303748.1662989918,73076.75561237797,54459.780765682866,8309623.0
0,DGC,1122,302812.1576571852,73564.16427117214,54411.85492135707,8309623.0
0,DMK,1055,250192.0592444932,54122.672099395335,41308.594919320574,7721393.0
0,DNT,905,254161.31791639735,124536.1180268346,107592.21751649561,4771936.0
0,DPD,1044,227638.67739028885,60175.31274670459,46922.173544900885,7633420.0
0,DEP,1138,244185.78664615186,66829.74770125249,46671.958347598826,8196435.0
0,DBR,749,243042.26484296925,108295.48564288385,107974.82727469399,5550941.0
0,DPT,159,277616.176987221,100617.43596583753,80084.18192581722,997699.0
0,DGL,743,313695.88393856876,137927.96299509562,138786.31993103644,4847497.0
0,DDK,1043,216841.8669214965,58547.15305722546,43807.11259601573,7544999.0
0,DID,1191,188749.92378806407,85601.03255060421,80672.27589451037,8603229.0
0,DIG,550,305299.4907774987,149751.20384240025,133671.11389115558,3505701.0
0,DMH,1117,282433.45450742904,148047.05499716842,142739.50856908574,7340493.0
0,DNS,743,315662.02511547063,139233.10444495446,140592.5961777504,4847497.0
0,DMG,680,297192.7955469311,138085.4877526366,138726.03182688114,4541274.0
0,DIN,369,282913.219403053,172345.00461399637,192767.03118790826,0.0
0,DND,577,189035.49931163722,109903.9238369783,117227.27651720408,3761528.0
0,DSL,1094,319666.9344802493,111029.70492139373,90515.06683972564,6620135.0
0,DIS,305,225682.53920053274,99898.96126298192,100676.25312853076,2314362.0
0,DAL,366,197706.4493763418,86263.55238371175,80593.30702037971,7173.0
0,DAK,527,294446.7632764877,102260.91992985255,65965.29859523164,855388.0
0,DAM,652,305752.5908312144,147333.5713813867,124346.037741223,1695061.0
0,DLR,483,290449.96901359793,97579.02108615305,64563.431691123995,612195.0
0,DAR,579,190473.77772281412,109153.02199848073,116642.64960018807,3755156.0
0,DWD,766,309900.25831870484,130180.21182842113,128545.43769422546,5182516.0
0,DBC,483,290040.08343675535,97192.46595692384,64323.281289339706,612195.0
0,DBE,483,289220.83742358536,96638.72598380505,63901.468847535725,612195.0
0,DBD,785,252399.78209182352,81710.76326151706,78489.93879264971,5200278.0
0,DFE,642,315625.5033865293,150320.85207072395,120159.30087903053,1695061.0
0,DFL,642,316533.75759940676,151315.6014920159,120745.68056435286,1695061.0
0,DNL,512,297229.86364764895,107388.0151646305,81125.70492759986,849860.0
0,DNO,177,278719.61266656494,158484.673678,181488.80433789847,0.0
0,DOT,338,207254.07625665652,115340.00567238632,127502.22400021108,1584875.0
0,DTG,980,299724.3014838803,95026.36800539872,80859.2381858746,6258134.0
0,DTN,981,319622.3561595778,121430.61467038635,107465.18748413367,5871482.0
0,DOC,159,277364.9767165999,100573.34502668199,79815.02698540477,997699.0
0,DOD,984,271863.3781883834,106419.32884955527,97714.52295101588,6572511.0
0,DOL,813,214186.64780980162,115794.51236612469,115638.8883550858,5238167.0
0,DLH,1012,263096.2189104967,94911.73075705531,86003.89409788373,7392153.0
0,DLG,834,319170.686813498,130929.30561115184,126021.37852411464,5585338.0
0,DON,834,196484.91195254662,94474.73415084864,99013.24886094789,5604755.0
0,DOR,978,253309.039712364,102509.03442520367,93202.19096137171,6476883.0
0,DDG,1085,230683.19515083884,116332.77479303197,126151.96679005842,7320713.0
0,DKG,1043,227718.435022288,58908.55522620133,45556.277833249056,7633420.0
0,DMS,1027,253116.3220991487,64640.52304863125,48535.29068182464,7541559.0
0,DVP,965,296860.21844127245,116468.1204380894,109970.90005439534,7075847.0
0,DVC,1076,274194.25646245765,121295.64533474408,114645.05404944428,7900967.0
0,DVY,788,271701.5526381842,133446.62297666536,135099.07549646666,5129098.0
0,DOW,1099,233531.17885627178,133226.7570871614,131338.94595663543,8079059.0
0,DRG,1051,236121.5031165099,54261.48291148426,40766.027021826216,7585313.0
0,DBY,900,240383.08893930123,98085.81600156527,95300.18881408368,6364568.0
0,DCH,999,316067.6673403972,164572.13377853023,167226.13114582302,6757870.0
0,DCW,970,315836.03736749233,167720.9371673356,168529.5523046329,6574337.0
0,DRM,471,266431.1356148151,112787.66207130918,100591.50113205389,607251.0
0,DHM,444,213459.59805077867,116763.27890078905,125155.00359554148,2704521.0
0,DRF,499,199641.53031120554,108856.14078701034,116036.07930294784,3404280.0
0,DRI,764,208950.68939824056,133126.26485337774,136013.28922204624,3784768.0
0,DKT,1044,226530.86800036766,60496.539944450335,47132.052524904866,7633420.0
0,DMC,524,305662.0064450274,105504.65454879806,68660.42647697435,855388.0
0,DFR,477,326063.6984455645,104169.98076536889,68940.65173963245,589347.0
0,DRU,482,265385.58363257034,84092.32041488226,53416.90579769667,511807.0
0,DUR,1189,258112.09774437154,105991.48983518021,85434.26238342554,8511786.0
0,DRO,981,253360.58809530735,103519.94473948353,94214.07326148998,6506288.0
0,DRT,991,276122.00654783024,106867.95845983064,98184.01193677104,6620438.0
0,DTW,1792,271734.40840644384,143665.24720632742,148418.05348406913,12642431.0
0,DMY,524,306570.48535858764,106045.3544417758,69740.22286313688,855388.0
0,DYP,1056,252144.09382137033,56102.37713818223,44288.95402919333,7714792.0
0,DNG,1045,216474.12325033217,61145.0052147564,46376.40678863363,7621112.0
0,DUD,1086,216018.8845911394,112006.89499356144,123079.21499993409,7330732.0
0,DDP,1086,209128.35986541855,110805.26338563176,119383.69620681042,7320847.0
0,DFI,903,232584.29529097618,99398.17999819254,91835.02445145861,6367533.0
0,DRN,115,217797.5544513758,137583.91464008714,147210.06816111458,0.0
0,DST,752,329587.59806764574,157556.3026652043,169287.44733440812,2245364.0
0,DUL,1114,211060.4376997262,102342.68383073117,95490.0411042159,8193096.0
0,DUM,527,298076.1374481359,103481.18985315501,70348.86466706322,855388.0
0,DMF,894,258868.50199473865,151959.86746472184,164780.1536896965,3627127.0
0,DMP,967,296569.2891214463,118813.02159353925,111924.87561062138,7065857.0
0,DBL,472,268985.50332685217,85481.88843207856,54769.54628258299,330164.0
0,DUN,778,300197.31794271583,178081.17494627263,168592.13863798336,2380660.0
0,DCG,115,214671.5609693096,134786.8434325378,143567.2004881338,0.0
0,DEE,414,300904.2195533323,107100.65438849984,105155.07954357563,90658.0
0,DKD,420,226389.2797815303,98309.61968920042,90910.6473412218,69706.0
0,CDU,755,204279.45980935037,117860.477298498,113069.78112463515,4928333.0
0,DVH,886,269776.19177755475,83086.54001485619,75986.6741606711,5809596.0
0,DEW,855,283125.1748785332,99846.7679059137,88961.24599595982,5598959.0
0,DYC,263,240951.05649280726,158910.70824539635,164623.78028123203,7173.0
0,DYF,663,297906.83823302883,139003.76286236956,142712.4595121253,4359394.0
0,EAL,1238,237906.30221580932,63015.806400944144,51525.09498293041,8957660.0
0,ELD,1168,274119.1946945708,77252.87087167568,51021.268986570685,8374083.0
0,EBK,743,314697.47758760315,138690.16969437184,139703.2195226724,4847497.0
0,EBL,327,221301.43786247753,122576.34757631617,131931.0605013088,1519015.0
0,EBN,1023,264592.5687013904,98670.3679351341,89687.35617596122,7526806.0
0,EBD,1006,220116.90086179206,61744.85539054006,48209.135914811915,7469850.0
0,EBV,684,276098.38195831573,129774.90828632232,122184.66286731735,4425934.0
0,EBB,684,274301.50939796155,130138.56122888709,121123.39209665489,4425934.0
0,ECC,1048,308858.90872370836,105608.58842217125,95763.19543540722,6346840.0
0,ECS,325,224243.4027435367,105586.25557572205,112608.15100083768,2423429.0
0,ECL,1070,302916.4165244268,114209.68750453898,106911.72211221742,6330548.0
0,ECR,1189,266899.14870789676,71639.96062129756,47088.17677350192,8592684.0
0,EDL,945,322441.5568750405,96324.55879608278,81229.35827765372,5937950.0
0,EDG,1007,311863.65562533896,110167.77436856944,106573.2542667249,6166087.0
0,EDY,1048,311358.9497669852,105199.44663509994,91642.32428305165,6337553.0
0,EDB,678,531753.8622332704,152366.1576682763,127559.94669174176,1845152.0
0,EGY,626,299993.8688856824,142276.62422562725,115309.57605073396,1530828.0
0,EDP,584,298371.5418735507,140892.1574090088,110542.43140027765,1530828.0
0,EDR,1061,198843.80226700555,59706.419284712676,47599.24546670882,7697793.0
0,EBR,1027,258609.44245135365,62376.706863262814,47126.911717191906,7531598.0
0,EBT,1008,258885.4668709698,63977.87179588312,48327.97461866567,7410936.0
0,EDN,1076,219385.68603489152,57818.42989697107,42354.529709353024,7861489.0
0,EDW,1063,250549.87273794413,54038.13649528859,40439.88400082275,7749246.0
0,EFL,1011,238361.4843090217,71943.94535376856,58526.045552798656,7418411.0
0,EFF,1113,258465.04994873097,65377.37592756165,50079.22542318709,8043084.0
0,EGG,486,290084.62377899315,143575.67316052874,123848.90171685562,3187019.0
0,EGH,1128,218700.66865238434,64580.825668141515,50485.04880263907,8128904.0
0,EAG,546,194698.56188477614,111535.84713724493,121416.68450834918,3576972.0
0,EGF,1083,327408.1985076122,141171.181976731,111681.11445092228,6101370.0
0,EGR,1027,251659.20413328815,66315.75224338766,50725.86060349366,7528375.0
0,EGT,443,232920.39691705833,113957.04924832027,117239.87748917704,2967792.0
0,EKL,524,286490.930683678,101521.29384707096,68003.00728644285,855388.0
0,ESL,1261,329564.92535007425,120339.78060696708,109948.84866040372,8935063.0
0,ELG,177,250685.57342814922,136670.0094226738,145346.3970313678,0.0
0,ELE,1075,217714.46410378892,57280.43987404675,41937.2462472156,7861946.0
0,ESW,748,217536.8596353271,105995.8627092431,109301.96798946848,5564214.0
0,ESD,1151,249908.76775335433,69521.68362134769,47024.060655177826,8251352.0
0,EPH,1061,250459.1539732577,50555.28910177917,42862.76411992115,7783232.0
0,ELR,991,271270.1725217868,107713.39712490048,101765.34503454504,6619587.0
0,ESM,1121,202231.24463840894,82534.24273120273,70002.65235770177,8112973.0
0,ELP,1001,298080.6320175801,105201.95446393729,102927.53808599961,6509066.0
0,ELW,1154,249920.08662770587,69352.29872522112,46955.07388983644,8251554.0
0,ELO,828,189788.60509788254,108568.6702058575,104592.62900415115,6026244.0
0,ELS,1026,187064.46081498216,57096.56803548905,45990.08185467819,7512504.0
0,EWD,1085,229271.2237176746,115517.47431174252,124891.24012916198,7330732.0
0,ELY,1098,210325.10515390217,114621.05775642575,110048.20922668392,8099833.0
0,EML,1019,234110.09582032126,69561.62791792516,55219.72700041173,7511337.0
0,EMD,922,219012.8962504263,104479.03322667621,103901.55737523861,6565677.0
0,EMP,1051,223224.45772137068,61380.822511629216,46809.03325214055,7598568.0
0,EMS,1184,230957.87619607174,107598.3493054126,98557.46990964687,8462235.0
0,ENC,1079,198499.62089636343,59989.10589740086,48627.75018443687,7814697.0
0,ENL,1052,203218.39669183496,62589.42471537321,50324.71650150472,7630564.0
0,ENF,1070,199128.01234381867,60439.26886899941,48657.9513029474,7776335.0
0,ENT,1159,310971.00347138476,125637.0998430929,115443.54507723678,6036328.0
0,EPD,1053,203092.3121932487,55638.36320765711,42474.016257001174,7693022.0
0,EPS,1047,234006.1665191753,54453.0213164724,41712.25334142137,7545896.0
0,ERD,1086,212349.84447839842,111482.92541445754,121965.33124211978,7322356.0
0,ECP,679,294731.4791466972,131213.00162353367,131554.8489604241,4531369.0
0,ERI,1027,266297.4078732273,72833.02370256883,58015.94112785427,7541559.0
0,ERH,1147,258051.6572316481,73343.85042606088,48846.168347268656,8226441.0
0,EAD,1249,337857.989138928,78812.52149905267,51533.34930113577,8828022.0
0,ERL,1070,301842.808262844,111785.24872463876,101770.71926639804,6341890.0
0,EAR,1145,200465.41383989408,78351.02372251781,66730.4363914998,8275639.0
0,ESH,1311,328239.7771401266,82480.47498424615,60046.54711222678,9352772.0
0,EST,489,268339.7579562149,85650.20167022545,50848.647336475864,580384.0
0,EKB,591,290749.85067064094,140878.53915028513,109012.2160356352,1460767.0
0,EXR,1057,252297.82053953616,55801.46475694932,43898.015754852066,7718518.0
0,MTC,1084,261420.8062205455,56698.95596305311,42254.00963484547,7920901.0
0,ERA,999,300248.1102638283,107679.79353483321,105687.68943046045,6504181.0
0,EGN,729,301174.13653233903,106950.2629676172,104282.30935781966,4890086.0
0,ETC,1003,247795.58625810914,83231.2934193669,72153.3142951816,7370480.0
0,ETL,1025,224693.22911471987,65150.03196374159,53053.64961055931,7493086.0
0,EUS,1287,294254.05460248125,77420.92338806744,63850.67561897838,9336375.0
0,EBA,1146,302650.0735255156,127139.77720317012,120163.01392304574,5971265.0
0,EVE,1711,251125.1340427716,137556.51681288073,142981.63524730405,12138439.0
0,EWE,1042,236157.2872896367,53734.99826274657,40887.66087679733,7545346.0
0,EWW,1040,235260.29093113015,53812.16190512598,41011.526915175746,7545346.0
0,EWR,1141,241352.75811558485,99984.32195661549,82895.24110842202,8215763.0
0,EXC,574,318514.57103404234,153039.37815445036,138091.41464986157,3540860.0
0,EXD,576,318425.3789131765,153121.40358075523,138690.412159601,3540860.0
0,EXT,574,319622.3561595778,153711.60273349364,138749.6985798528,3532709.0
0,EXG,752,332215.5677101842,158846.66978144774,170908.12720289227,2245364.0
0,EXM,550,314106.2745775703,154383.13206423385,136110.32240745664,3498324.0
0,EXN,550,309629.78239342547,151914.96538330513,134006.96663388505,3505701.0
0,EYN,1038,235630.7620430745,61320.81445035738,45311.52917304822,7624720.0
0,FRL,477,314910.35801319714,106823.9779488724,75313.9479859712,589347.0
0,FCN,1154,251724.6840061578,70150.09940516777,46895.32763506403,8248584.0
0,FKG,692,315133.44030743546,152386.04522562874,137794.54644256565,1925705.0
0,FKK,691,314189.79821120866,153310.3597828719,141563.02659946206,1925705.0
0,FAL,101,200642.18886615048,92356.7964862662,111943.06369311141,566218.0
0,FMT,101,201329.02777543032,92849.98741613909,112632.10070401776,566218.0
0,NFA,1016,208722.4110271822,77561.3530075815,67932.26564952149,7379091.0
0,FMR,1085,257480.45981976963,90726.71451769382,76771.8579673809,7918277.0
0,FRM,1280,360621.5640945505,126613.12235305712,111215.59223418271,8934489.0
0,FNH,1082,231177.50106790237,75941.65814925046,63064.7858951412,7759185.0
0,FLD,633,295029.50987994403,133437.62981455852,105179.18517608393,1530828.0
0,FAV,958,262413.1563927388,85241.41309286193,76989.18482488304,7023750.0
0,FGT,1004,228878.00507912505,64813.64358588796,54003.60630564158,7347888.0
0,FAZ,1007,319143.31108766794,110305.68242845307,107425.01483360381,6168276.0
0,FRN,271,255488.1668981951,171898.68520098846,209398.57272675,0.0
0,FEL,1112,228340.1203665269,60943.91663781674,45904.44409858374,8120979.0
0,FST,1277,298268.4490521919,76392.56332189626,61818.46002611194,9241883.0
0,FNT,759,265136.24584541435,161528.58566276246,180164.72305365442,5133184.0
0,FER,680,289062.3754918651,136567.94103166313,134575.54256412922,4541274.0
0,FRY,645,212671.30066137275,112125.42572891689,114010.78109140403,4325843.0
0,FFA,773,257026.40932402256,149733.62715793416,162443.65810847003,4938000.0
0,FGH,359,339710.42775428604,172810.0254207709,167761.67190392446,2241274.0
0,FGW,361,340201.92599396023,173248.24739776325,168094.22091493805,2241274.0
0,FIL,465,198169.72302801456,122583.1627647401,128366.1487192009,3194266.0
0,FIT,1237,244993.43588145377,147489.07605046497,159315.4616633301,8057438.0
0,FIN,1355,291587.4416517282,117298.88161166069,106436.2132782648,9815366.0
0,FSK,989,250030.5581324011,114373.60232496762,111202.82876723273,7047332.0
0,FZW,861,258898.70746104547,92961.15783547354,94532.0832576536,5758999.0
0,FWY,1086,217131.45471119563,112164.33776263779,122904.72814338755,7323398.0
0,FLE,1272,298831.5342814409,90423.09741829304,69191.59671520813,8950840.0
0,FLM,717,197830.19208401936,138319.28529979588,143054.67502188758,3426821.0
0,FLN,1120,315311.7525561012,124365.65640164717,118370.29874508217,7275808.0
0,FLT,1095,194801.03139357347,83859.1805020164,76607.72343569544,8113152.0
0,FLI,1047,305408.009523326,105607.86949613667,96120.44663703552,6338486.0
0,FKC,972,289935.47606493416,110217.07275413928,103290.05507308048,7105356.0
0,FKW,972,288859.0474400966,109244.2526205151,102247.03533110385,7099282.0
0,FOC,366,204976.19233706142,90577.47774896759,85609.54122243953,7173.0
0,FLF,980,300166.14078206755,94168.42564192494,83156.61700670609,6267803.0
0,FLX,749,257503.54058925092,114715.95006648118,113114.63046838813,5550806.0
0,FNY,1023,196285.93613654544,52099.86815820706,41036.66739898543,7512660.0
0,FPK,1077,252529.8406545254,49255.99622006321,37086.40047489811,7811809.0
0,FOD,1189,246280.86372473196,105442.7523174737,88176.95971737742,8514629.0
0,FOH,1170,262123.10790924175,69056.44956162822,46945.259111011415,8376897.0
0,FBY,1035,310401.8635575502,120308.01671830131,115238.12303226741,6139654.0
0,FOR,178,241808.64009790882,131646.06638268047,135569.92901451266,0.0
0,FRS,120,320078.91237162123,141900.35616055262,142122.63115038796,0.0
0,FOK,1085,207091.3576781996,110805.6142025383,118743.65796959432,7322000.0
0,FOX,803,227166.46979693108,126676.74084024676,120326.68263699947,4072829.0
0,FXN,1089,189520.08537355612,91174.13324733819,84085.92593738003,7949425.0
0,FRT,1018,233703.38523863963,73540.17108212197,59321.20933527906,7482022.0
0,FTN,1195,240435.01857466603,113795.29644594953,107504.88291235891,8531131.0
0,FRB,663,287985.30592028477,137214.32840209742,141897.46030849178,4359394.0
0,FNB,1272,303666.4364479552,88953.78755580587,66008.6685175244,8963428.0
0,FNN,1271,304325.5510140415,88520.36733669588,65375.22103213113,8950599.0
0,FRD,994,256054.59037088166,97612.88839839268,98395.08832363923,6425141.0
0,FFD,1120,270233.7836022728,146084.40044642982,146008.2695311876,7336546.0
0,FRF,1049,307860.6699531462,105589.66272830548,91476.1669134637,6340068.0
0,FML,1045,201313.15540222402,67718.87788682831,57851.77602286726,7590663.0
0,FRI,1044,272725.1780162587,113411.73200567444,107416.57738806585,7659000.0
0,FNC,1060,243714.0301665048,70185.6636560513,56710.44899310885,7645184.0
0,ZFD,589,141612.8552674509,49739.55372635124,44969.199003129805,4388961.0
0,FNR,1010,216122.50544540706,59377.70861665399,45264.59286250459,7481408.0
0,FNW,1033,308358.75680771575,107356.39362916307,95955.14327801709,6212722.0
0,FRO,1120,280429.65356752125,150505.43341694248,149010.09284452576,7336325.0
0,FRE,1035,311798.939222057,120559.34264169079,115475.17925944086,6138693.0
0,FOG,1052,209714.45215816674,55902.191939345255,43143.66878535671,7638120.0
0,FTM,477,328376.5759368351,105486.77167128316,70369.74683974207,589347.0
0,FTW,312,218340.85507984986,119526.09875012726,122521.46028114107,0.0
0,FRW,743,309900.39383647125,137752.02117405282,140208.77182972542,4847497.0
0,FZH,1051,308242.46600687585,126200.19223252783,98378.82521152608,5947551.0
0,FSB,1187,229619.40319145506,106780.70994337187,94924.45219187619,8508474.0
0,FSG,1089,255319.0812649928,92932.97630531485,79847.02409201703,7968664.0
0,FEN,1147,219395.9279225574,89236.53215188974,82983.9003421748,8636485.0
0,FEA,857,255631.49849930467,94399.79126858385,94177.96179213136,5730774.0
0,FLW,1088,231819.25780443696,57246.49346572026,43346.92530041779,7872821.0
0,FNV,886,261814.08136309247,81377.84301205426,74128.36973790804,5809596.0
0,FZP,1152,211170.48192633362,72617.99873388172,59437.60651994933,8395674.0
0,FYS,523,298268.4490521919,157325.88028844647,160419.3504947797,3372803.0
0,GAL,591,259254.32087045338,142737.70466577238,116363.93689627384,1460767.0
0,SGB,1086,212687.23639419457,111269.53587538585,120978.24101878816,7330732.0
0,GRF,1085,326512.88355132326,140790.21426220113,111358.41380425639,6110144.0
0,GAR,489,268469.17886416684,85592.61774538206,50901.050724611196,580384.0
0,GSD,905,252198.1800092935,126045.48631679386,110812.38954353888,4771936.0
0,GTH,813,234972.74246175875,127510.47691972129,130944.16911416866,5238167.0
0,GVE,271,234318.96497082774,164836.7498571454,192579.947554256,0.0
0,GSW,1071,301352.8577929866,112416.16295488199,103893.23961533696,6342686.0
0,GST,1054,309275.3318646671,113133.83474508974,108551.4751232219,6224773.0
0,GTY,1049,313007.9397219821,105147.10421782767,91133.49851237774,6346420.0
0,GBL,794,224292.47786093943,105366.49643317681,110165.69338954845,5532198.0
0,GBK,954,256140.98656794464,90776.67846077665,88938.16876235249,6187703.0
0,GNB,794,223151.5418387245,105433.01212573626,110632.62963972248,5532198.0
0,GOD,1060,242510.91492961714,71035.41824862492,57975.8650646974,7645075.0
0,GER,1125,300612.5276597767,74449.22214972701,54813.03750933714,8331154.0
0,GNF,1074,309208.69489715196,110268.93502626116,94902.7317836531,6403040.0
0,GFD,1056,236115.47431077022,52685.809940523235,39621.558273243114,7585313.0
0,GIG,905,276386.28556786245,117775.48620656959,93578.63683029966,4771936.0
0,GUI,1051,308380.5343046153,105623.53735287978,90725.69475596093,6362449.0
0,GDP,1051,222786.6612367087,61378.58994834528,47008.81832167237,7644150.0
0,GFN,527,294338.32946797804,103233.27481142187,71373.79147616247,855388.0
0,GIP,1190,263014.194039029,71076.50973665249,47880.17247990535,8550483.0
0,GIR,523,279750.0002216264,134348.19732404634,120871.59343700239,1011350.0
0,GLS,443,230975.80809470068,112758.29045294206,115900.62706554034,2967792.0
0,GLH,836,253836.61383850835,92968.74268897431,92493.45949849644,5634668.0
0,GLZ,993,269957.80211914604,93523.99459441518,90609.22558437413,6425941.0
0,GBD,645,198828.0428536176,101839.86985911561,102007.40906838115,4333843.0
0,GOE,980,279296.7313181449,110746.57902095091,105718.54165660818,6503313.0
0,GFF,679,284360.5562046185,131138.91794889417,126892.30867156606,4541274.0
0,GLC,754,331182.8004063617,123784.57229152111,79633.31882870941,2245364.0
0,HST,752,330584.74269088707,157999.6119757942,169889.87675844607,2245364.0
0,GLG,512,305723.1237312611,112030.40766672278,85694.63052023738,849860.0
0,GLQ,752,331207.5592811855,123977.24632835764,79405.42377570942,2245364.0
0,GIL,1292,294819.41002756247,157533.3526767901,153260.69524191075,8991596.0
0,GCW,834,325498.335826775,130240.52473405472,123568.5762371638,5585338.0
0,GLE,419,258076.76454884504,81656.3534010475,61814.2376968296,69706.0
0,GLF,300,205574.69323824855,132388.48399007533,137539.43728505372,0.0
0,GLM,999,237225.00140162293,71125.72747199501,58457.65098764187,7338020.0
0,GLT,449,271285.2485853221,97143.67649006235,83112.81008364474,231196.0
0,GCR,751,194825.15244444183,114897.12342886637,112027.96090708784,4927798.0
0,GLO,980,299391.424392884,95232.63131360635,81320.51709132204,6257502.0
0,GLY,1058,263818.11834860774,90373.92238022776,78037.54390913667,7776471.0
0,GNH,1043,240353.28042279763,62627.04846313018,47369.3479900241,7647628.0
0,GNL,1052,306859.07465805864,118289.6455126313,112267.23309628054,6288387.0
0,GUN,1083,238768.50396147312,56103.96083489688,42012.935153191356,7865787.0
0,GTN,743,311196.76163160824,137289.45527579458,139087.90062402983,4847497.0
0,GNW,1139,245087.20330731265,67058.67397853997,46696.88031567311,8183775.0
0,GOB,1065,277056.62399589,117593.49586121259,109829.23130933767,6927768.0
0,GDL,980,299250.5477438596,94245.36074269497,81919.33227266931,6261238.0
0,GMY,1047,215963.5215146299,58567.97882489205,45191.15144217061,7574394.0
0,GDN,1021,251226.85270488105,60669.98691324749,45632.8173912998,7535431.0
0,GOF,383,202556.1650505854,112968.15455241337,118537.4258409554,69706.0
0,GOL,177,276837.92631249066,157434.73718704435,181031.39230531262,0.0
0,GOM,1049,219177.68391877855,62759.149284134946,49913.17170436491,7644224.0
0,GOO,672,194654.82239081568,95393.66039496487,96445.28817070308,4542100.0
0,GTR,1053,323854.865333223,104598.76457086432,88029.05590978559,6876565.0
0,GOR,1176,185258.51095158895,86064.12961742507,78752.51728172295,8519943.0
0,GDH,1079,198796.28995532086,60614.94107298644,48789.22012084227,7814622.0
0,GBG,592,285820.2613549291,140687.19336275,109109.75198920303,1460767.0
0,GBS,1189,256600.28635993376,105959.84947985163,85706.10867960347,8511448.0
0,GTO,1049,307526.71798886027,105467.65452377613,92280.5779387854,6336691.0
0,GPO,1023,198581.40503330115,52146.33993583529,40641.70446945162,7503181.0
0,GRK,473,329570.18303238536,106507.37623107455,71734.9122858372,589347.0
0,GOS,939,242906.79796992097,132064.87911118378,117896.36285642468,4962719.0
0,GWN,616,290500.4399308201,145320.87284472087,161012.29902389942,3985931.0
0,GOX,708,224420.94114631994,126337.78094530157,133612.521868274,4938114.0
0,GRT,1240,251503.9373946261,114812.88769437249,114030.38623524483,8785053.0
0,GVH,1086,213518.80508517276,111612.31070465723,121817.45051510478,7316570.0
0,GRY,1026,218976.22451992362,61582.82118263553,48577.47320567957,7496365.0
0,GNR,803,227743.58234646262,127061.03450161881,120176.988178595,4072829.0
0,GKC,477,325429.66343589517,103330.5474921115,68714.61032111125,589347.0
0,GKW,477,326249.0226866588,104015.93340601829,68727.95409062471,589347.0
0,GEA,894,240380.2541807459,145295.4625372948,147270.0722618143,3627127.0
0,GGJ,120,341885.21077256324,158827.64169530658,161787.2661000454,0.0
0,GGV,925,298306.05089404405,120443.82994232315,91344.60440926281,5008170.0
0,GCH,483,310971.00347138476,111974.96809133622,77551.57320596412,612195.0
0,GMD,710,245112.5552149461,137771.25438536066,147302.0349112666,4946463.0
0,GMB,710,245218.90730528918,136922.09500237132,145912.0962257756,4940748.0
0,GRN,945,334292.82074253407,100611.9653188052,87252.05277179697,5937950.0
0,GRL,753,330095.752305297,159089.0686259202,164702.9967293685,2245364.0
0,GMT,443,235078.52071169752,115390.14198633487,118410.20383101236,2967792.0
0,GPK,1079,197533.64295734538,59648.71607703186,47928.113044433536,7816788.0
0,GSN,1130,260653.0610313257,69932.68799813457,55409.64018110928,8374189.0
0,GRH,753,327919.5494949943,157159.40887353476,165372.98352344695,2245364.0
0,GMG,596,271864.55143140676,126408.71774894136,136007.7503462623,3959883.0
0,GRP,1151,248148.48181079005,68737.53126648739,47110.50819150264,8244867.0
0,GRV,1021,223177.05178848474,63444.12971729901,49856.29125528854,7493973.0
0,GRS,527,304311.37788127473,105693.45672830539,70662.66348310374,855388.0
0,GTA,543,210040.9720149857,114848.78165910211,124495.58909301338,3565435.0
0,GRB,1080,260355.51544186653,107425.22692262586,98947.41443817518,7915248.0
0,GRC,1107,198943.91147758203,89352.25575355208,79759.05196277097,8047600.0
0,GCT,710,242098.6307788625,134718.02294950053,144158.12191132348,4940716.0
0,GRA,859,201534.3998055915,114499.52154100887,115867.83616690182,6292574.0
0,GMV,1740,275346.7574386886,146318.30275158776,153095.17701416984,12187300.0
0,GMN,1137,284144.2406701216,79529.24035387974,66439.04515418626,8348250.0
0,MCE,338,205594.43791114583,115312.53403900717,127495.65678877065,1584092.0
