,origin_crs,Count
876,HPD,1765
877,HPL,1690
878,HPN,1664
879,HPQ,1773
880,HPT,1772
881,HRD,1707
882,HRE,1687
883,HRH,1517
884,HRM,1516
885,HRN,1660
886,HRO,1641
887,HRR,1143
888,HRS,1734
889,HRW,1755
890,HRY,1719
891,HSB,1767
892,HSC,1396
893,HSD,1772
894,HSG,1733
895,HSK,1515
896,HSL,1774
897,HSW,1767
898,HSY,1774
899,HTC,1264
900,HTE,1754
901,HTF,1766
902,HTH,1423
903,HTN,1772
904,HTO,1424
905,HTY,1227
906,HUB,1696
907,HUD,1734
908,HUL,1712
909,HUN,1773
910,HUP,1265
911,HUR,1518
912,HUT,1713
913,HUY,1424
914,HVN,1771
915,HWC,1773
916,HWH,1662
917,HWI,1249
918,HWM,1614
919,HWN,1615
920,HWV,1591
921,HWW,1709
922,HWY,1745
923,HXM,1709
924,HXX,1591
925,HYB,1771
926,HYC,1225
927,HYD,1763
928,HYH,1773
929,HYK,1419
930,HYL,1404
931,HYR,1711
932,HYS,1544
933,HYT,1225
934,HYW,1762
935,IFD,1671
936,IFI,1525
937,ILK,1727
938,ILN,1750
939,IMW,1738
940,INC,1400
941,INE,1686
942,INT,1520
943,IPS,1716
944,IRL,1399
945,ISL,1644
946,ISP,1773
947,IVR,1770
948,IVY,1485
949,JCH,1690
950,JEQ,1772
951,KBF,1165
952,KBK,1486
953,KBN,1732
954,KBW,1743
955,KBX,1773
956,KCK,1542
957,KDB,1547
958,KDG,1749
959,KEI,1718
960,KEL,1553
961,KEM,1772
962,KEN,1520
963,KET,1767
964,KEY,1485
965,KGL,1758
966,KGM,1772
967,KGN,1630
968,KGS,1766
969,KGX,1757
970,KID,1771
971,KIR,1424
972,KIT,1773
973,KIV,1745
974,KKB,1755
975,KKD,1424
976,KKM,1328
977,KKS,1744
978,KLD,1690
979,KLF,1728
980,KLN,1770
981,KLY,1545
982,KMH,1772
983,KML,1518
984,KMP,1626
985,KMS,1521
986,KNA,1714
987,KND,1542
988,KNE,1716
989,KNF,1259
990,KNG,1644
991,KNI,1772
992,KNL,1732
993,KNN,1772
994,KNO,1736
995,KNR,1737
996,KNT,1755
997,KNW,1772
998,KPA,1742
999,KSL,1250
1000,KSN,1506
1001,KSW,1690
1002,KTH,1547
1003,KTL,1727
1004,KTN,1734
1005,KTW,1732
1006,KVP,1745
1007,KWB,1644
1008,KWG,1644
1009,KYN,1771
1010,LAC,1502
1011,LAD,1551
1012,LAG,1737
1013,LAI,1532
1014,LAK,1526
1015,LAN,1367
1016,LAP,1630
1017,LAW,1772
1018,LAY,1328
1019,LBG,1761
1020,LBK,1772
1021,LBO,1767
1022,LBZ,1771
1023,LCK,1734
1024,LCN,1746
1025,LDS,1734
1026,LEA,1765
1027,LEB,1434
1028,LED,1772
1029,LEE,1547
1030,LEG,1416
1031,LEH,1770
1032,LEI,1756
1033,LEL,1369
1034,LEM,1719
1035,LEN,1516
1036,LEO,1772
1037,LER,1719
1038,LES,1517
1039,LET,1746
1040,LEW,1550
1041,LEY,1328
1042,LFD,1520
1043,LGD,1708
1044,LGE,1772
1045,LGF,1523
1046,LGG,1772
1047,LGJ,1545
1048,LGK,1690
1049,LGM,1750
1050,LGN,1749
1051,LGW,1526
1052,LHD,1542
1053,LHM,1690
1054,LHO,1294
1055,LHS,1666
1056,LIC,1772
1057,LID,1772
1058,LIH,1523
1059,LIP,1774
1060,LIS,1773
1061,LIT,1500
1062,LIV,1473
1063,LKE,1399
1064,LMR,1732
1065,LMS,1772
1066,LNG,1774
1067,LNY,1770
1068,LOB,1772
1069,LOF,1649
1070,LOH,1328
1071,LOO,1398
1072,LOS,1438
1073,LOT,1250
1074,LOW,1767
1075,LPR,1703
1076,LPT,1749
1077,LPW,1772
1078,LPY,1473
1079,LRB,1509
1080,LRD,1774
1081,LSK,1453
1082,LST,1757
1083,LSW,1419
1084,LSY,1550
1085,LTG,1262
1086,LTK,1767
1087,LTL,1691
1088,LTM,1328
1089,LTN,1765
1090,LTP,1770
1091,LTS,1369
1092,LTT,1686
1093,LTV,1772
1094,LUD,1772
1095,LUT,1765
1096,LUX,1347
1097,LVC,1424
1098,LVJ,1424
1099,LVM,1265
1100,LVN,1517
1101,LWH,1771
1102,LWS,1509
1103,LWT,1709
1104,LYC,1634
1105,LYD,1771
1106,LYE,1769
1107,LYM,1634
1108,LYP,1771
1109,LYT,1771
1110,LZB,1526
1111,MAC,1564
1112,MAG,1420
1113,MAI,1773
1114,MAL,1646
1115,MAN,1269
1116,MAO,1774
1117,MAR,1507
1118,MAS,1676
1119,MAT,1763
1120,MAU,1266
1121,MBK,1772
1122,MBR,1690
1123,MCB,1509
1124,MCE,1678
1125,MCH,1771
1126,MCM,1367
1127,MCO,1269
1128,MCV,1269
1129,MDB,1499
1130,MDE,1515
1131,MDG,1773
1132,MDL,1264
1133,MDN,1710
1134,MDS,1544
1135,MDW,1499
1136,MEC,1416
1137,MEL,1757
1138,MEN,1453
1139,MEO,1419
1140,MEP,1527
1141,MES,1716
1142,MEX,1745
1143,MFT,1756
1144,MGM,1744
1145,MGN,1770
1146,MHM,1521
1147,MHR,1767
1148,MHS,1747
1149,MIA,1268
1150,MIC,1773
1151,MIH,1691
1152,MIJ,1544
1153,MIK,1731
1154,MIL,1755
