,Station CRS,Number,Max distance,Mean distance,Median distance
0,ATB,1869,330019.61354592245,145264.6885017011,158508.48913149914
0,ATL,1699,390236.78455266106,178954.8176851711,167698.8580463305
0,AUD,1816,424547.11269775464,139945.57014465795,123193.78514897039
0,AVM,601,425177.86150856916,202737.29802659308,153231.64308517188
0,AVF,1754,370963.2812354883,160709.8284489016,154898.09843894147
0,AVN,1792,351732.22631001554,168301.01596425817,179365.05863740575
0,AXM,1413,325651.71289738367,186597.43114068848,203919.00401875252
0,AYL,1442,412937.8963694178,118970.5984263714,77425.04851790536
0,AYS,1900,449939.4523055297,135023.1753098811,114195.13483944927
0,AVP,1897,446832.49385200266,135231.26687689128,114647.23277249333
0,AYR,1219,416441.6062306935,221715.20144353065,249928.38463247826
0,BAC,2375,388974.78958153573,203417.87021176008,219623.10352055405
0,BNA,1789,435854.8372336826,172176.21546032708,160925.20877724534
0,BAG,1571,392205.1134865531,115144.22916568047,83826.96301906684
0,BLD,1310,306265.8791393517,143381.95123407093,124159.40409409188
0,BAB,1386,396362.5917326205,112903.27459531695,74056.62991252032
0,BDK,1677,334259.0727205471,121968.4911400856,106229.0506882281
0,BAL,1644,368666.09553903923,88670.66045819025,65308.050231192785
0,BIO,1079,426226.190185446,207532.58667258703,251062.28216321144
0,BHC,1005,454091.6794271835,218670.84667569216,261597.39260359612
0,BSI,896,388311.6728775997,218111.78134442464,219132.7054746938
0,BAM,1640,438781.8269937806,160447.52438549907,144401.2465320158
0,BNV,757,450176.2219398088,252170.20971143956,255228.94264791545
0,BNG,2100,439031.6991926665,243265.24197956582,243458.83338667342
0,BAD,1468,372899.3037912514,100843.79217064152,69772.00232184827
0,BSS,958,375235.71525109385,189967.90317366514,229987.78781061937
0,BAR,1741,412508.2666929234,193308.57348166156,194561.67188066617
0,BGD,1391,325792.9373574572,171039.38187250672,186100.95157650765
0,BKG,1496,375897.7676177394,65506.05074880175,39214.93902492753
0,BRT,1748,421658.7482787473,164663.41056223804,155067.8097639868
0,BMG,1463,414712.54427735845,121816.78367014078,80553.83746290427
0,BNS,1489,362062.16317091184,96240.50810319498,71232.93885556035
0,BIF,1523,389111.10601086676,185354.2179299482,189732.47789716974
0,BWS,1829,347933.7184005022,140572.90125137882,147142.83027045525
0,BRY,1428,358197.0882070372,184450.63244329693,210333.44123082282
0,BYD,1428,357333.50248752214,183457.61113732838,209011.8106710719
0,BYI,1428,358562.156396907,184317.6599128932,210188.92890445015
0,BAV,1514,343326.189068064,175742.46721552624,175508.84907889972
0,BSO,1396,396235.8130255265,109346.26724194191,75844.06746740315
0,BBL,1489,398228.6403562657,111703.36304102841,73533.56515224867
0,BTH,1863,366340.7755328364,164684.77876321482,160552.31526670489
0,BTL,1300,320247.62002238206,137606.13575009335,118828.40292208089
0,BAK,1644,366750.62457342865,111345.220439431,84680.57858210464
0,BAT,1445,440524.16399216966,143122.54571791555,103244.0327629073
0,BAY,1491,352615.71241934184,102906.83509887071,81083.04439893707
0,BCG,1428,343648.1774213272,176475.12693541712,199510.1686756843
0,BEC,1614,377579.76405655005,112180.5266612608,79794.28450709987
0,BKJ,1611,377899.6646267366,112555.68691734421,80706.95635496947
0,BAW,1889,393600.5986402968,136489.59095124176,117719.57382434513
0,BCK,2413,379273.62331831094,208865.67328316547,233650.6784640075
0,BCH,1424,444042.60397511406,160262.96848017548,120817.68288766197
0,BCF,1691,475388.67293194943,123481.30337112818,100869.91149495472
0,BCS,2071,430941.76154557127,130486.88269460108,110583.3089078094
0,BIT,2100,432045.024418752,128178.48400221996,107219.0427376171
0,BWO,1292,260142.77782210291,87662.42598985451,74938.82787848814
0,BDH,1689,407464.8019363145,150732.10028737213,126729.94453561479
0,BMT,1797,358581.7187545957,167551.43286126116,173431.52247789328
0,BID,1779,426235.5297250571,181265.41767052797,184085.93563876627
0,BER,2164,379793.13901385845,147826.1632259138,146467.75610010553
0,BSL,513,432855.52428033075,216390.63511713868,169181.24556226673
0,BEL,475,395715.3322705604,177452.0982106033,180753.1948430646
0,BEB,1771,407157.88301345706,177951.25727853295,181426.45176116645
0,BCC,1712,415854.5744896886,201469.12124366142,189542.87355900323
0,BDM,1750,349529.34126479283,128636.50840218026,109844.66344798003
0,BEH,2281,456341.6198463603,159994.5151475892,149212.89823604393
0,BDW,1942,373314.9932978851,147336.6752523246,125830.66137074858
0,BKS,1427,440796.08115431335,154212.95232066524,115294.40144690461
0,BLM,1471,372702.2581766845,100024.82878098848,69505.38787748759
0,BGM,1615,376850.88486694574,111712.71540974957,79355.80781518137
0,BLP,1897,360259.5243904039,149335.15618309064,168731.89634743042
0,BVD,1563,382939.605486296,110387.60953002737,78204.40331686652
0,BEM,937,327683.6829932183,164116.32079599617,167159.26068872164
0,BEF,1395,403854.1082346446,114198.64248883587,79225.03902006548
0,BAS,858,383132.745200668,233006.3585358227,247415.29863773583
0,BFE,858,386591.4615973819,234901.96242739595,248365.89708935484
0,BKM,1332,246036.47115214443,87504.94218531849,77961.55690793948
0,BEP,2121,361440.4389010726,145668.50585228755,147186.0811116323
0,BBW,1365,305260.83785019,137542.70709040735,120269.30265585746
0,BRK,1414,428152.1788861993,136969.57538057986,95615.25843190511
0,BES,1735,429275.4132081175,180716.06562733444,172186.79464465327
0,BSJ,1750,350604.24929683894,128585.41921241579,110057.1678067095
0,BEE,1869,329504.75459392084,145777.9281083631,159441.9093895054
0,BYC,2105,412383.3358611863,223084.19588420854,229466.98478368553
0,BEV,1121,331951.39463481697,155929.82923264022,160383.48858283387
0,BEX,1409,444664.9366894134,145678.0850984331,105593.33301397394
0,BXY,1562,385920.9784722774,111344.99582227482,77719.0402870407
0,BAJ,1267,341552.55525321426,180601.30812377302,194070.6537450459
0,BEA,946,380829.5029957632,198556.93905745074,228644.67166184692
0,BTG,2210,421612.1034790154,157113.28950525614,155076.5491620187
0,BHI,2233,451406.6190354324,155897.6972654191,151343.42618363045
0,JEQ,2235,442175.3471192169,158127.3261429077,156959.1427728885
0,BMO,2234,443803.99389820726,157841.18134788924,155870.9795304827
0,BHM,2233,443716.093359256,157652.52217280422,155955.8125271386
0,BSW,2234,443185.67285619694,157960.03130975616,156319.20907232622
0,BHK,1466,360989.54278482916,98678.73329374276,76906.43666169952
0,BKL,1612,382626.5408985634,114927.46363597506,82321.45935720071
0,BIW,1867,325112.05650052417,133252.04402043132,119493.0689629255
0,BBK,2338,421083.1093739097,175283.1833012765,175098.50569909782
0,BIC,1403,390496.0051012046,108253.8867789622,75825.78318751478
0,BIG,1568,383074.78113026445,127466.53599441554,91596.13960728006
0,BIN,1601,335980.61078728933,139932.4352828774,145772.52021557424
0,BWD,1712,419124.77572317293,164376.55156235988,155961.20884542627
0,BIK,1615,376677.88125266926,111786.02279308488,80336.0936335357
0,BPT,959,405348.2271849724,195499.78442241633,233076.10148189796
0,BTS,1007,377914.2491359647,197871.36515309475,220292.31472069107
0,BTE,1681,364952.1701538436,149561.78836169024,134133.71996018084
0,BDL,1749,427472.23360120127,181692.9900544579,174653.99951046068
0,BHS,1365,304614.787239556,137015.1510132788,120206.15292129634
0,BUK,1817,319747.57700411114,165655.0446147665,167051.52772123934
0,BCU,1557,372448.840975509,149529.21595103573,137704.47144160894
0,BKW,2282,459348.3699764265,160212.62894476452,148910.95904500902
0,BFF,2086,415342.4856573187,224048.22737744323,229488.81859032376
0,BAI,952,374596.2748413283,182806.42419307146,216660.26631605322
0,BKD,2213,413128.2583532625,160850.37720064743,162315.55640172015
0,BLT,1080,420729.10907732544,204760.11343321204,246824.37111122202
0,BLA,837,415255.25740199845,230145.96847249576,227974.9048141045
0,BLO,1089,357602.3039215491,172715.07373808313,178160.20880095533
0,BHO,1470,365942.6881698827,99871.02663860576,77451.64765839394
0,BPB,1767,442016.4819653222,190328.01021422507,184902.14158690022
0,BPN,1766,445601.9557093528,191412.0936711868,186135.08160741758
0,BPS,1767,443242.62376378017,190558.57650554564,185330.33839428268
0,BSB,1866,328400.3435214403,152096.5530287968,163317.44477856613
0,BFR,1624,387089.97416233865,105765.27322819637,89559.53792425767
0,BLG,1081,430120.4236606302,209790.16831860415,255244.04958784053
0,BEU,1671,369456.0240380443,154415.01164162127,138769.44878826896
0,BBN,1786,444654.73293893994,180661.60312465843,168281.61551767704
0,BKH,1571,376351.7020354764,106678.17963647361,76853.75038047663
0,BKR,952,368912.21234868333,181660.60267075401,209679.95758918737
0,BKT,2230,432459.69176329026,158608.6271169508,158860.77434344828
0,BLV,1788,437622.4880350643,172806.80430957823,162430.6708176316
0,BLN,1786,417244.32027290674,181548.77165525313,181431.3179277492
0,BIL,1189,337458.080409997,173062.09805912766,174037.18604079992
0,BWN,2210,393136.3974818409,159501.6136896964,163640.03826997842
0,BLX,2211,394033.5372782373,159296.55791407896,163296.49138912937
0,BLK,1740,426640.6397953669,172515.12832157582,158835.12080141468
0,BLH,1080,421327.6309773666,204820.13995712047,245354.87220577223
0,BLY,1604,364628.17170646595,114033.61006921051,103468.73948338717
0,BTD,1812,322504.53191389417,165268.44864170862,178907.88407043685
0,BEG,1458,415607.507150677,122074.19270743465,81075.15155705847
0,BYB,1876,414815.85022754373,160288.73600900162,170300.14881495934
0,BMB,1803,447030.15364178736,184093.36675722062,172931.29596750267
0,BML,1806,443429.8830751036,172492.38988264237,162492.5678875941
0,BMY,2002,491887.27562725183,145500.30399382478,127409.63166495695
0,BAN,2071,410001.2240579289,138855.57528290825,135717.817654868
0,BND,1699,366172.98184601223,160819.81281668268,148764.77963122667
0,BIY,1357,348841.6234124019,147567.51645357977,129736.08075140178
0,BNM,1875,484063.57862165174,133407.637395528,113551.76366160071
0,BNL,1081,432221.28389286896,210906.10687227713,256389.9109754516
0,BAH,1786,422377.05172629823,179682.6476930331,181468.71818580743
0,BEY,1310,303684.6774468544,145198.84813437285,123505.030261929
0,BNI,1489,361152.04069754336,96111.86624018959,71141.88035889971
0,BUD,1568,414272.8236621369,191825.45513489388,185353.0819813903
0,BNY,1620,316264.79188332043,154803.33248506222,150223.91350077622
0,BTB,1503,351358.19956278236,168318.4442208713,171298.14528476365
0,BTY,1576,407494.1739031369,126693.43976677132,94451.96441802024
0,BFD,1507,356935.1030999893,97432.85530085453,73715.96979293806
0,BEN,1693,412901.55742622237,187605.4546034699,190402.568504209
0,BRW,1784,428289.3740568402,178963.93394990795,181762.63986309178
0,BOD,872,399998.41660811607,257595.97127415155,278150.8818968431
0,BOR,2099,454528.6416673871,257093.2424663512,257873.72845829788
0,BOG,1599,375968.7206803247,145951.8100799612,119221.53521071601
0,BGS,959,414373.1723808866,204109.20041213726,242910.35401769108
0,BON,1740,429587.1919936627,171162.8642051879,155628.8213956528
0,BMH,1436,294632.94293917646,151124.55094097217,151130.6405068145
0,BKA,1477,366420.82071847393,101909.84064697112,72515.19082233736
0,BRO,854,414509.3002575455,225275.14400071406,242066.54456987648
0,BOC,1438,401238.0453608556,185586.9205340782,178681.31274702455
0,BNW,1786,420675.4386032063,179858.4193438378,180594.21010652583
0,BOT,1786,421430.95087570394,179792.74533679988,181186.3554355018
0,BNE,1900,476755.69795860857,134263.7562611345,115327.29488286804
0,BRH,2006,400850.31225134403,221666.82975703108,225585.65778878762
0,BRG,1475,404334.1635083536,115367.7949903682,75847.28716308843
0,BOH,1631,411718.61929720885,145571.131552066,119587.59468331147
0,BSN,1945,372692.2895969274,169753.18016034222,168595.52510997228
0,BTF,1987,385780.93690590776,155504.68776511404,161445.82636740105
0,BOE,1683,367437.2187190623,148396.34611973862,128775.10763256921
0,BRV,2231,448160.37865924736,157993.05113220203,154970.45137702866
0,BWB,1604,367509.50070032204,114075.66713591258,103817.8857866273
0,BOP,1493,360103.56971987936,97687.88131833702,77042.91075457375
0,BWG,959,408117.3777236152,196797.04325954197,234204.73308624656
0,BXW,1704,440758.14823551476,132735.44665589163,91349.47011074112
0,BCE,1858,413422.668537902,134916.9727620128,112764.19384277044
0,BDQ,1470,320737.9075584924,156421.31357590534,142214.73095287985
0,BDI,1470,320436.045152539,156282.8508237819,141818.539112487
0,BTP,1351,386812.64925671706,116761.98926862334,86739.35297325949
0,BTR,1353,385792.0931602928,116479.20396223872,86850.54147428006
0,BRP,1712,415942.5425752937,198644.59791774597,186577.22654142894
0,BSM,1434,276686.97475125204,152419.99686418325,153126.1257917799
0,BDB,1768,441727.24632401834,172182.5768662632,160433.6478579229
0,BSY,1380,250957.29848123566,84936.45198552632,66879.36938996958
0,BSP,1393,250276.80739732957,84208.58900553027,65642.65259712745
0,BOA,1754,370552.8321481297,159894.16456108566,153039.4349604049
0,BWT,1197,342236.27719018917,174998.4201999878,176753.89512256865
0,BDN,1189,318375.49580330454,137456.5699475625,126346.53265523356
0,BDT,938,329149.7857040165,161423.0853096604,164409.454847346
0,BLL,1092,325688.201474969,166457.14862175367,165325.68408870106
0,BBS,2230,444945.75512077875,157529.4598018682,155302.15363928472
0,BDY,1791,438859.5570726471,173355.85339432603,162650.48943670598
0,BRC,1033,359776.54968049267,187086.2538395557,227767.72137421052
0,BYF,896,387420.10698981537,217077.09030660853,219064.08854684915
0,BMF,1142,326184.86957552156,143395.44043103323,148697.74594794636
0,BGI,1079,426003.0258108503,207319.86995886636,250525.55717930256
0,BGN,1269,349614.5661510687,176887.97338105674,193552.22342290115
0,BGG,1867,349611.0301463614,183009.34622731354,194324.23045261236
0,LRB,1637,412746.24362312496,149768.67103425253,107731.59993706582
0,BTN,1638,413089.1409853326,150220.9308618919,108111.07734637264
0,BRR,959,392707.71064495284,188225.333848993,227771.8957641614
0,BAA,1599,374097.68546998524,142658.81185374176,114726.66999874092
0,BGH,1367,311813.28388155624,140623.34846887554,124696.86496878679
0,BDG,969,422588.0716347777,188090.60809000008,226455.08808591607
0,BRF,1752,430497.20101761405,179149.98037779905,169960.47414913858
0,BMD,1463,362391.6009650334,99849.88349071259,78475.56958680798
0,BNF,1267,339288.50260508386,180061.31467731515,193459.30426352704
0,BHD,1391,325991.1766167913,170553.3155659544,185244.6221509776
0,BRX,1490,369519.3905602249,78021.09224422114,56559.02228027042
0,BPK,1444,348345.53106075583,95502.03412954655,73412.88630782717
0,CNP,1779,427525.1994912113,179856.75974611225,181495.8407236926
0,BKC,1779,428068.1537255487,179786.81682979886,181541.20511332958
0,BKN,1779,426580.6449852126,180729.62907873065,183217.52611581676
0,BKP,1778,427208.02842643304,180347.2860921663,182398.6483222874
0,BKO,1945,427611.40737356385,142540.7061376902,127448.74617272624
0,BRS,1677,364903.8941968145,115018.85357776628,86434.56342227917
0,BUY,1514,330176.91651597933,162195.19030148286,147974.31963186117
0,BOM,1772,411294.18172641343,177436.2773828376,180235.04188142772
0,BMR,1772,410383.3228823998,177497.2271756104,180485.03455965538
0,BMC,1740,433931.27566470706,171985.67132067616,155610.1778322999
0,BLE,1507,326836.58360868966,161457.05544780262,147346.95390472107
0,BRM,1995,410142.1875788932,224087.17986265375,222661.0856077011
0,BMP,1343,449501.47427233204,194521.04353084718,171812.8620389056
0,BMV,2166,364580.299851761,151854.51696995946,154979.44494081597
0,BCN,958,417242.3372573785,207674.22579094465,246568.34011922602
0,BNT,1791,437218.08758215845,173335.20964216936,162403.25522907477
0,BNH,1562,385047.6974674696,111215.28889182152,77839.4506868208
0,BUU,1370,414018.7030618303,124266.60092548009,90667.91876999343
0,BNP,1011,328766.900846177,181793.06231598463,189544.3850342183
0,BYA,1623,392222.4113943516,203632.32863902024,193740.0411257296
0,BGE,1786,425136.5806537941,177520.36352723988,179492.2830792455
0,BCY,1613,373780.8348484443,111535.13779699992,80497.44143138961
0,BMN,1562,380495.3893281757,107926.96980827965,75734.29976168062
0,BMS,1613,381056.02331415785,114026.56508297649,82062.81492247265
0,BME,1818,315649.32432210277,163383.63404170063,164517.2634395265
0,BRA,436,353823.8105752636,212612.30737399834,237000.9473926212
0,BUH,1210,335021.4479402774,152391.37888760425,156441.9044843786
0,BXB,1492,358239.9145726227,104584.19602866218,82291.15061800138
0,BRL,1110,396372.08832106227,206273.4765773474,222539.43662964719
0,BYL,855,372845.0412704989,213871.7674025711,199586.0480344255
0,BCB,1788,423380.73683742393,180759.20192617376,173240.33140409307
0,BCJ,1798,428812.78904085874,180936.13044040973,172701.671036092
0,BUI,959,389362.67155442626,184225.8731859087,220816.88454463801
0,BSR,1423,452969.63448999537,168804.42558435161,129243.4832786551
0,BRI,1794,357602.34622412646,157574.29174775697,170128.46116978783
0,BPW,1798,350513.1311962506,163670.72668829563,169957.20201274203
0,BAU,1514,341314.0555031392,173904.3579401813,173275.09660940894
0,BUJ,1866,329881.859155668,149035.09577054664,161531.0032037194
0,BRE,1405,384296.3471723352,103283.86754058709,74307.75380271152
0,BCV,1471,363835.7845580888,98809.0676300883,76629.63170113531
0,BDA,1758,403197.1861670168,204385.91415027957,192967.04035922818
0,BGA,1758,401722.04587749473,203454.88936024744,192643.3037533358
0,BSU,1017,363821.0308654517,192355.38787349866,218479.28920151677
0,BRU,1525,344819.9788295336,162651.17036059787,163583.52480107464
0,BWK,1029,333315.8252123652,205886.94857171562,223932.97815873544
0,BNR,1078,367418.23597910866,179396.93959427398,182905.07811430495
0,BYN,1796,439514.0671173108,175391.1724581944,168232.1284683755
0,BYS,1386,424765.8998295414,188609.92431483002,166679.64939967927
0,BIA,1193,321225.93477021746,166725.7193618817,166700.67643833964
0,BSC,2231,432537.2938834292,159975.81551636138,161839.53101761016
0,BRN,959,402743.4725107286,191670.89323220853,228640.4702803071
0,BBG,1081,434979.042397447,212502.8106294423,259048.90971590675
0,BIS,1559,362251.0064320043,117130.61462638088,92598.81672641059
0,BSK,1860,393819.96303133236,138907.84312400446,119282.19853920396
0,BIP,1434,428318.2346853797,141514.33432241078,99925.51788707427
0,BSD,1456,420946.36865638837,126070.28957794304,84830.989319366
0,BSE,1773,375650.94878756796,160375.0245315133,146567.0416625903
0,BTO,1708,443137.9117927059,133369.46854655072,92037.81981881145
0,BHG,990,366654.66866794426,185975.72232907498,215050.72764350276
0,BET,1474,368770.0188803314,99409.93385243721,76635.45915566762
0,BUL,2230,433907.55847300007,158353.9494023714,158559.85502326873
0,BLB,1370,399495.7712542149,112223.00190598975,77599.77876064014
0,BYK,1702,319246.80725106713,162352.00975946998,168825.95751038994
0,BTT,1182,357627.47896239744,172173.04753440752,167458.52361270963
0,BUC,1694,405759.3877459892,200132.00167820317,189837.87205075205
0,BGL,718,405387.5206823713,258942.50682643132,277511.4289586344
0,BHR,1295,353770.1089690874,157157.18236698286,158500.49263169026
0,BLW,1869,322550.20647954947,147911.24308937113,164078.72859351465
0,BUE,1792,394442.03439795814,160929.32284406532,136922.52039359623
0,BUG,1438,404374.2161043407,126807.94598820231,85137.23752598868
0,BUW,1310,301268.951976469,145162.856790162,122997.48666131354
0,BUB,1752,433788.0965459979,178016.82615019195,167230.6097130546
0,BNC,1752,433673.6118326777,178094.29287444855,167563.07154620913
0,BYM,1748,434542.9549538227,178210.22308059403,168363.1723388461
0,BUO,1686,370025.50297243026,150588.7855502081,132342.50866596116
0,BUT,2073,396165.9594715326,161307.5790892932,165556.94246995504
0,BUS,959,386996.59908066376,184132.34046983047,220944.85494122736
0,BSH,1389,263942.54660436994,86769.52105877944,71975.96812825793
0,BUX,1626,451469.6784945806,161233.69284678964,146984.92609788256
0,BXH,1564,383647.8755642992,110158.20364755546,77173.66164696346
0,BXD,1432,415403.65239727974,127488.09996249218,86940.12463914751
0,BFN,2005,426675.0227233837,144979.72924760444,131904.67276801277
0,BYE,1176,341067.7229305054,188116.14011978763,201589.13343314436
0,CAD,1428,356135.36752195784,182641.1268480839,207950.3847075066
0,CGW,2366,385448.89479670324,204905.13191574832,222229.79264941052
0,CSK,858,381933.79445657856,232415.5839147883,246935.08786318725
0,CBG,1856,303655.87291537767,129721.41419364499,105100.24059783225
0,CMB,1849,306648.36853471113,143465.01883494118,130252.641206773
0,CMO,1007,381552.2323352335,195154.13004386393,231615.27425452753
0,CBH,1474,368396.63964265474,99397.11087219536,77312.11499499933
0,CNL,2282,461841.962688537,159710.79854758712,148269.47630942875
0,CST,1616,387329.6239961514,107582.70902407821,93317.94066523328
0,CBB,708,447850.7612196277,303600.57267770765,317545.23672638123
0,CDB,1456,349331.2948548985,177824.530140294,200757.47541997035
