,Station CRS,Number,Max distance,Mean distance,Median distance
0,BAB,1910,509399.0746212639,160861.24128659733,134628.40552677313
0,BDK,2496,585445.4395552159,195502.3865580647,158237.94328995957
0,BAL,2006,542255.0083208084,113013.21235333799,78352.29329126238
0,BIO,1891,592205.0965037366,316839.59803677147,308126.83106961
0,BHC,1861,617731.7063725967,340275.5425262699,334613.52934542263
0,BSI,1328,570958.6049732502,283501.23339947354,319184.7420470319
0,BAM,2424,510915.5018200172,193104.79568171213,217500.26507031923
0,BNV,1313,716089.7638047901,347751.5233856207,399897.89376539085
0,BNG,2550,494797.76386923983,255847.92014106576,283570.3567479845
0,BAD,1977,552563.2412538858,149653.90823186547,137159.0958996158
0,BSS,1738,574603.6712604611,297081.724742282,289296.45220749633
0,BAR,1916,504463.48487279034,208024.39606128194,207796.79543825748
0,BGD,2334,499383.44485975907,213928.85936522132,210559.85292785516
0,BKG,1992,538513.7050335859,92509.89553985579,48772.709305377786
0,BRT,2398,634272.560024474,192397.59624241776,192871.42761541344
0,BMG,1978,494834.23264867195,171922.38653309984,150463.51835928235
0,BNS,1984,537523.6015739216,142606.64335740503,124924.0250472262
0,BIF,1907,498063.2059979938,216858.37506947137,203489.5399488124
0,BWS,2490,560817.6951559214,182913.34281703492,163622.87890145436
0,BRY,2336,530935.4245103636,227958.491210233,223103.8189613527
0,BYD,2336,530623.2043550301,226825.18948465903,221651.69929385395
0,BYI,2336,531559.4839714555,227762.81214600723,222662.9885654767
0,BAV,2444,453810.9098611447,224827.14611881503,239791.78814393835
0,BSO,1921,451244.9409810596,156975.9673196101,138108.1975445339
0,BBL,2024,589752.5328474648,167663.08287693272,154701.63412194455
0,BTH,2377,547914.3416748644,203949.28210581947,177685.847348265
0,BTL,2484,453359.9111357333,209245.94400418567,254693.37800578953
0,BAK,1980,538888.8688718667,144201.5441261268,126926.79699115483
0,BAT,1813,441543.614607889,177402.18643915872,142181.41991132314
0,BAY,2227,611146.4830832294,188504.96611478293,147210.68801211411
0,BCG,2336,518384.4921532665,219333.5548527,214858.6399042778
0,BEC,1991,547705.8028394441,149418.60042817675,132465.0119842972
0,BKJ,1988,548843.6314598175,149885.6671995193,135502.69852282255
0,BAW,2307,471901.1478318314,165327.7309287536,153389.26600319854
0,BCK,2616,604793.9073767195,219804.5536459963,248829.29082003186
0,BCH,1736,457525.74565482105,185012.8225529808,147404.3164903932
0,BCF,2437,688258.5881716261,186092.6244090988,156948.54534209613
0,BCS,2447,643499.4069958418,166613.32294147246,129897.77267143574
0,BIT,2478,644592.4722838454,163462.3459506218,126994.03775374654
0,BWO,2081,540222.7138995546,158827.2639083999,138192.0739876206
0,BDH,2207,467977.6290860494,189916.524952108,175927.9585417482
0,BMT,2385,536786.5730437005,207467.69623329677,185367.36498100197
0,BID,2067,577373.2799498086,201104.5622014957,204364.42935987574
0,BER,2468,591569.2620834858,179782.9447818473,152149.23769772888
0,BSL,1173,690597.0165762375,357939.1217585226,411616.77077548625
0,BEL,949,569718.0482607164,322508.5048069304,369738.40287965763
0,BEB,2226,583335.0035785612,205999.83501586635,213628.1054753798
0,BCC,2318,615792.1033920458,259088.7543963108,232163.40646191424
0,BDM,2414,522594.02266482153,176873.5542385138,152112.40423238982
0,BEH,2540,576554.6251345141,183321.0682789438,153851.70325349018
0,BDW,2477,631830.5840777257,197945.46583234234,158883.42351360281
0,BKS,1750,454424.0722111891,181829.68415256674,145680.45910485042
0,BLM,1980,551409.5752423963,148896.79495361488,135527.60106339963
0,BGM,1992,546758.9709405781,148870.5134045132,131766.1114437244
0,BLP,2491,522988.23696523043,186264.49107537337,189939.0316252464
0,BVD,1989,545350.5880165529,153186.96333026493,135110.84247017335
0,BEM,2167,421510.5277321078,240839.48465673017,267771.9344703623
0,BEF,1920,457319.3058039426,162303.49079774358,142556.0327970292
0,BAS,1630,383132.745200668,266347.06933773455,294926.729417664
0,BFE,1630,386591.4615973819,267660.27225735097,295552.45229400485
0,BKM,2143,529891.0636885661,153629.09784232432,128430.84985314081
0,BEP,2511,498646.80874643126,181033.20466539398,154092.40822636266
0,BBW,2489,459650.32780364685,204920.58372666105,247563.8830080026
0,BRK,1833,428152.1788861993,174952.5838514142,142930.09510249994
0,BES,1981,554108.411098406,199838.26525403076,218287.45111831045
0,BSJ,2414,523655.9020244114,177107.86456158184,151300.67565367089
0,BEE,2491,542273.7885054006,185633.84926962364,178529.74906160598
0,BYC,2554,507466.95944662247,240004.97469192604,269673.3200299948
0,BEV,2396,433644.2460127887,228789.27980250458,253395.38137069508
0,BEX,1839,444664.9366894134,185028.04874354583,151568.898821625
0,BXY,1988,550497.5668465756,154608.1662510684,138125.1165610368
0,BAJ,2322,501295.0877477257,239270.4194073796,242686.57667864533
0,BEA,1592,601954.4575065459,310084.85712618945,318536.47071226256
0,BTG,2512,572930.5320891879,185419.38751373833,161018.69767204055
0,BHI,2523,571523.6258012437,183303.0519635703,156809.03744564968
0,JEQ,2529,562176.001800148,184545.40633110487,162736.53986927134
0,BMO,2528,563816.0100600194,184453.210674988,161729.67878531138
0,BHM,2527,563720.5424906919,184206.44664875855,161564.56605197463
0,BSW,2528,563194.7428066068,184500.7003716754,161995.35505686575
0,BHK,2018,566522.2821743201,155528.09313066507,134455.0747009154
0,BKL,1989,551840.74574917,152449.8275654121,136303.91114598236
0,BIW,2494,574095.7935762985,189647.22947916007,154927.38656659168
0,BBK,2580,669371.3770396819,196234.92965869108,182654.5868023832
0,BIC,2194,603229.7779453531,200074.99268941526,176734.56537983735
0,BIG,1920,421004.92488449585,158963.59701844252,136240.81453441182
0,BIN,2473,547139.7107914942,191536.06172386758,175920.2996132055
0,BWD,2023,579644.6002724428,187977.76962145467,199614.3622713556
0,BIK,1992,548802.1928108524,149067.8478688062,133863.7594709461
0,BPT,1857,605419.5837499808,329120.95813981886,321513.1488423011
0,BTS,1628,569058.1865960633,294227.58877866704,296772.264662531
0,BTE,2391,661518.8617870242,220217.78491843963,178963.88602173346
0,BDL,1995,552587.9490587901,200891.7632119907,217738.84698594804
0,BHS,2489,462653.7380158081,203881.66538340139,245237.35849172735
0,BUK,2505,469126.90714666963,201089.99102955617,200673.35816336304
0,BCU,2375,651908.6307635449,227641.27278540682,187009.19363076965
0,BKW,2541,579487.2536993372,183768.44494239427,153789.86781866066
0,BFF,2529,518900.89125573874,241767.82718260383,268487.0546577526
0,BAI,1650,578313.562193556,291434.59755719174,293264.42757807847
0,BKD,2502,563288.227508795,186927.76941454076,169740.36305487272
0,BLT,1892,586725.4692358258,312886.91595395555,303060.8945566887
0,BLA,1182,578568.362704011,286886.1018457683,347952.52849369054
0,BLO,1777,460953.8871188744,244149.29256322977,212463.0909489215
0,BHO,2107,572874.1066979725,162577.39298122306,153653.71686328267
0,BPB,1952,535351.3549305727,205084.13534716688,222815.5332691148
0,BPN,1951,531593.0414377148,206217.3432892173,223833.74552008067
0,BPS,1952,534173.6808978892,205334.21308706835,223108.96625640127
0,BSB,2491,540380.1047642299,191649.85136725378,182937.6134095993
0,BFR,2347,595628.1136682519,163536.3560339024,162425.00087424964
0,BLG,1893,594958.1469523718,319769.0147171772,312109.1818979378
0,BEU,2397,665431.0341560574,225841.2175232199,183704.52708840586
0,BBN,1933,543040.9196368171,193472.58264074786,210010.28938575403
0,BKH,1990,544121.296186797,148729.39856304368,132767.35811926334
0,BKR,1650,569558.8359563918,288086.0037949963,288444.13712766534
0,BKT,2524,552577.9847225186,183992.522402411,166849.93249129987
0,BLV,1965,576860.961710012,188669.1034935782,191242.77449205067
0,BLN,2065,568764.7460945519,201492.99344030445,212052.3827784069
0,BIL,2122,464451.66123612906,249150.3769995558,245581.7648033442
0,BWN,2512,545471.7002970915,184801.3748629548,174068.1480139316
0,BLX,2513,546378.844484301,184707.42279373392,173275.39265573747
0,BLK,1941,559558.163554067,189882.65420640144,204742.61467899618
0,BLH,1892,588121.8659852735,313080.9765592304,302958.99560222146
0,BLY,2445,527347.1421767639,178424.3422291707,152983.97148067507
0,BTD,2296,379769.9714959043,191523.51709555113,222727.56063919736
0,BEG,1977,501978.4601952558,172806.45892267072,152750.27842669204
0,BYB,2536,543867.0793493572,191583.77100744966,198380.77212879492
0,BMB,1955,543991.0772246177,196961.70528873845,220008.6071793556
0,BML,1975,588230.3446814012,187563.8900787155,183282.88509957245
0,BMY,2490,671265.2679261754,197679.43506372414,163766.77177924477
0,BAN,2442,622461.4499621643,176347.38583294972,149301.49834814118
0,BND,2280,574806.9535713708,216250.26128938238,179965.7182510679
0,BIY,2476,538035.4077800085,219000.09244046817,263013.371543332
0,BNM,2455,696873.4618479885,188524.1847880355,161994.83725724102
0,BNL,1893,597201.889418478,321271.8606298765,313873.87200115906
0,BAH,2065,574521.4541033258,199414.906639272,207893.1410725231
0,BEY,2445,427037.80301045947,219366.5309206908,262994.57454454515
0,BNI,1984,536752.0755516461,142331.0458045332,124781.22728199142
0,BUD,1913,473760.4932083299,220773.97128236142,198230.72761730716
0,BNY,2283,333674.77616685384,191005.2106879345,227642.43466286125
0,BTB,2447,465467.08982375974,218492.26751923884,227513.1209952516
0,BTY,2262,435230.3604414563,170625.11817331435,161145.6521194413
0,BFD,1985,533729.4611355083,141294.1563226928,122598.89990126339
0,BEN,1939,502017.85299429344,208783.24557574847,210932.86358697168
0,BRW,2063,580590.0187998413,198444.17883464563,202422.36331492625
0,BOD,1627,408302.14751333353,292658.80823519896,325605.3880412791
0,BOR,2549,498988.0597068431,268348.19441515347,291130.00944595184
0,BOG,1852,390046.2535982111,168257.6541138481,142622.82168573907
0,BGS,1771,614143.7972665685,326032.6400397523,326377.49651132507
0,BON,1941,562493.8829889619,188444.68207801212,201155.76981700532
0,BMH,2331,627115.3916943835,233127.6165113586,193966.89054822532
0,BKA,1935,392468.71765275765,140531.32473574224,124551.59844819336
0,BRO,1555,674585.7013204475,347120.7097426088,371244.73318620515
0,BOC,1893,478618.8913164628,226563.1405883309,202116.60229926684
0,BNW,2065,572729.6193527973,199662.8678028671,209174.23513425357
0,BOT,2065,573478.0185813577,199570.2390467133,208605.6293487786
0,BNE,2540,689545.5567371891,194301.07378118968,164445.17632329627
0,BRH,2542,490797.1798003733,246704.10990008587,262384.164395986
0,BRG,2020,592772.0821529975,172062.82405621198,160818.85563524882
0,BOH,2152,471728.7916271382,187329.40912405367,179321.3967740604
0,BSN,2433,501582.36825570336,207903.38857684474,180952.48407937982
0,BTF,2493,551587.426343277,193988.53172962906,173195.75781467627
0,BOE,2405,709312.5478235952,221949.7752963397,180645.6766712118
0,BRV,2525,568104.8980602087,185016.21519899502,160966.30117937963
0,BWB,2445,527814.996457092,178761.0144619462,152766.55368568082
0,BOP,2036,568491.5906370119,153592.6419258197,132540.90075142842
0,BWG,1857,608285.8437100111,331066.54674685415,324266.3449718471
0,BXW,2287,578724.8342355804,175711.2682113957,170910.5292280145
0,BCE,2319,551526.6378526064,166271.80902385758,149090.6602328854
0,BDQ,2482,441601.24603537977,213498.0887065026,260945.44514316536
0,BDI,2482,442288.2829738993,213193.90559786317,260680.20112644805
0,BTP,2179,586765.5052275994,204183.46689354334,173267.36857503117
0,BTR,2181,585757.2016159937,203675.66654625788,172742.79737926926
0,BRP,2318,619862.9901841213,257550.77239884675,231023.56202344384
0,BSM,2328,626011.7047627784,233795.2894883198,193639.52325132387
0,BDB,1972,580779.7038464757,189112.327744246,185906.6396449901
0,BSY,2025,530434.956195385,147431.00718983388,137666.02959699245
0,BSP,2038,530697.9601185593,146487.87597917032,136503.343372875
0,BOA,2344,553483.9513192772,202675.70864243343,173729.64833038716
0,BWT,2132,423692.40285140823,206411.1045277226,208934.91480602277
0,BDN,1575,484801.63990027923,173121.1380660086,151249.6373500868
0,BDT,2171,423673.18204720016,237953.26629130112,263759.12515020213
0,BLL,1780,474818.56712854013,243404.34784982246,206832.98121914695
0,BBS,2524,564965.6885156832,184272.2726270509,160940.3777099264
0,BDY,1971,581827.0107463214,188354.58169359522,186563.9518565804
0,BRC,1989,595500.6851801263,329770.21868867724,304646.59935735376
0,BYF,1328,571313.9513577451,282729.5542956024,318645.10182764323
0,BMF,2424,441369.67692513723,219669.7296322,245337.96837220283
0,BGI,1891,592454.5679839088,316570.0743390993,307593.5141140008
0,BGN,2324,515511.6508528202,233586.96330222674,234962.90027363895
0,BGG,2469,496911.3028227472,219124.0239456436,225704.73762196486
0,LRB,1886,437553.16559819336,172196.85819567036,145632.22325433337
0,BTN,1887,438306.14255335275,172674.36995033352,146012.33948966872
0,BRR,1857,592896.8077313285,319296.7764706539,309103.7056359482
0,BAA,1852,388181.3484674399,164808.8067793529,138368.03425566334
0,BGH,2491,451647.20180689706,208441.386608102,254917.13228616078
0,BDG,1858,594086.739163567,318314.1344970976,309452.6692913093
0,BRF,2409,536503.2611494547,219262.0618422796,256498.97701440373
0,BMD,2015,566251.2375703915,156722.64504519987,136152.0409321873
0,BNF,2322,498757.5212465472,238832.54691489812,242889.1859140707
0,BHD,2334,497435.2269391463,213329.79142193135,209698.1640358351
0,BRX,1993,541157.1053298663,110584.92317475496,73099.04650540935
0,BPK,2030,554538.1234595147,151529.01497015217,125042.40314041651
0,CNP,2067,579303.1753753815,199570.48648006748,203025.29233682354
0,BKC,2067,579869.9475520351,199469.38320002027,202503.82421952084
0,BKN,2067,577959.8402968843,200530.33724059843,203778.6947514328
0,BKP,2066,578799.4876569951,200092.9080500939,203406.71289315895
0,BKO,2297,565745.841625018,170833.87982412984,156810.7555654267
0,BRS,1970,543653.026892153,144194.43028572274,127744.26376554057
0,BUY,2489,445808.15002083575,215032.28472551514,261732.3319748632
0,BOM,2227,587371.798814005,205059.57999751734,209741.77642464166
0,BMR,2227,586467.2628544581,205216.3954230578,210602.28783291837
0,BMC,1941,558197.9043000789,189328.2326821718,204082.91167216605
0,BLE,2482,444160.5796330872,214888.56803479142,262018.62413998193
0,BRM,2529,455579.2027737877,245193.9110160274,268270.07434467203
0,BMP,1894,504639.1403062192,252487.21935467998,223173.07230781319
0,BMV,2473,543851.4163261874,180184.06354362235,161201.63700547343
0,BCN,1738,616902.1812459411,325289.2717505518,327732.8686913543
0,BNT,1971,580609.844739994,188371.1680284714,187711.07852336642
0,BNH,1988,548292.9367719413,154294.89171771985,135449.60288609192
0,BUU,2191,617986.4504865783,217941.31800053868,196432.55221576692
0,BNP,1877,438857.9676808888,217461.7299557111,240153.24361748688
0,BYA,2266,571555.8809075452,260818.65363871976,234145.5558997378
0,BGE,2065,578330.7212054363,197057.82597057032,205020.50875461215
0,BCY,1982,543012.2274580932,147824.73968007317,132582.48434901403
0,BMN,1988,550246.8196446027,151123.83956574288,135175.7981296948
0,BMS,1990,551115.7211811327,151503.87549190287,135975.05537413838
0,BME,2506,462248.76506054617,198638.989309641,199710.3035023481
0,BRA,887,618739.8048695428,363014.0770914929,394252.5680689981
0,BUH,2433,445373.39858145994,221208.70190036306,243599.5012407112
0,BXB,2221,615155.2918190658,190972.26683483165,152324.78959192557
0,BRL,1737,532489.0416017968,276079.3198386574,259792.7002919828
0,BYL,1153,470538.3270776144,254461.79046289332,300205.1840811259
0,BCB,2036,556502.6422623706,198926.6251846332,221299.83810432398
0,BCJ,2001,557362.5910033791,197122.9547602161,214739.5357001302
0,BUI,1857,590233.1723463194,315297.57084860903,305599.48832570936
0,BSR,1735,466425.8813252112,193375.60477722547,156038.67719015252
0,BRI,2382,536045.2639469916,187326.4980197974,173294.57579508945
0,BPW,2386,529827.9575258369,202889.06940037277,181532.3661940206
0,BAU,2444,453141.5475599208,223135.7132632233,239198.9293671238
0,BUJ,2491,542253.0200930189,188827.44044413444,180046.2803448047
0,BRE,2196,600239.5308957916,195187.8681919332,170313.4870878079
0,BCV,2020,571290.8135310772,156026.81591322477,136900.70084919216
0,BDA,2291,596599.6215930748,253600.16870742504,223984.14824491486
0,BGA,2291,595316.9227394767,252603.8615820327,222613.4748841588
0,BSU,1983,592561.9286201232,331654.2585131015,305582.80792610045
0,BRU,2158,486917.17981603404,192872.88362699436,178130.02706867852
0,BWK,1674,552692.3419272244,290570.78437205654,269942.4650566607
0,BNR,1766,456138.13373801584,247536.99949199293,220158.33715515194
0,BYN,2044,569223.786707829,192956.69990613966,211293.1027553905
0,BYS,1854,452555.13485541183,233965.8059756336,207629.31348574528
0,BIA,2191,452229.51097866223,253812.6417981995,245153.3427948217
0,BSC,2525,552517.0639898826,185275.53652264454,169282.54634762107
0,BRN,1857,603417.7606832599,325625.1554851653,318883.8862595313
0,BBG,1893,600099.0599059459,323323.82190759486,316545.2651012174
0,BIS,2281,610150.6780796036,198818.4169805871,156450.4849497118
0,BSK,2486,685537.374398362,201579.01564268998,165481.35036009343
0,BIP,1840,428318.2346853797,177207.4150324395,146743.05041466188
0,BSD,1934,450148.1676470537,171099.27348062294,145360.9087375282
0,BSE,2331,596146.9941214164,218722.16125990794,186849.3044034684
0,BTO,2291,580957.0283532165,176825.4951163575,173633.00569433748
0,BHG,1665,601598.1271463534,298991.4242932088,288159.96091754315
0,BET,2017,578657.0214945982,157177.0650269552,141227.5842444343
0,BUL,2524,554024.0876532355,183905.90590499877,165984.62635630794
0,BLB,2191,609156.7501472835,206230.65518827527,183431.91410984076
0,BYK,2475,480800.8074036482,205428.3775650422,230770.09757242157
0,BTT,2122,483690.54611393844,242211.52818171176,254019.29971954908
0,BUC,2288,599804.3405144714,254849.54632223336,225129.52882509906
0,BGL,1445,418701.2822538283,298977.29952722875,338669.03464149183
0,BHR,2471,444688.79567625717,217623.23136546137,221893.7433651621
0,BLW,2491,535182.2053282415,187419.57328587645,183217.96971094294
0,BUE,2432,585634.4939465229,218729.5507930612,200385.87109747232
0,BUG,1906,431266.80494213785,167001.91171913056,142996.9081798624
0,BUW,2445,429753.4195617296,218360.56237747948,263359.36483418255
0,BUB,2409,539954.394023236,217824.02330717412,256281.989982651
0,BNC,2409,539782.7271226823,217851.86032746828,256597.9372713602
0,BYM,2405,540689.2197926643,217833.21005262123,257092.84544344683
0,BUO,2396,666766.508944473,222138.30747717796,181964.97239654625
0,BUT,2491,538894.5993420235,182741.00275584133,177014.28683431807
0,BUS,1857,587598.3730899873,314265.57501877996,303836.5065920995
0,BSH,2102,546017.7662201112,150571.69156467123,132815.71194988774
0,BUX,1891,601655.2509535672,182638.58003786582,172810.5627558686
0,BXH,1990,547729.2412716341,153180.46665373637,135835.26044951804
0,BXD,2004,618305.741866433,186348.37835715545,174531.31009936298
0,BFN,2337,564857.0443404242,170895.10926969096,161621.44449608165
0,BYE,2219,492892.63366883463,247232.76471205393,253582.82303026758
0,CAD,2336,529698.7153089952,225933.81444117564,220735.92361640919
0,CGW,2602,610996.0596435954,217729.55730970422,242950.04465939084
0,CSK,1630,381933.79445657856,265984.38951383607,294769.8082724891
0,CBG,2507,578634.2256123465,183675.92229056294,142902.87470527476
0,CMB,2500,576644.307247544,202662.76888819205,172921.53707393564
0,CMO,1704,617480.7825754579,312772.49209087633,304892.1161657021
0,CBH,2017,577910.4516272396,157077.14490919877,140650.83487302193
0,CNL,2541,582022.6154540732,183502.46268191212,152821.9616025726
0,CST,2339,596116.8362829555,166237.96931962416,164563.05838492428
0,CBB,1438,471532.41844119265,348013.8907838813,390137.3537751147
