,Station CRS,Number,Max distance,Mean distance,Median distance
0,APY,1232,326458.897412829,142903.17428714485,113763.30788121227
0,APB,1492,370649.8366720266,156823.52595397024,144632.37612996614
0,APF,1625,318910.69984088023,120718.70840701023,102126.83854756522
0,APS,1249,253108.77345718382,79697.86002909111,66173.8238505755
0,ARB,523,327885.8768306436,152497.12255598613,135462.24566276761
0,ART,745,379083.20986295346,187738.058555898,184919.43353796
0,ARD,408,313291.26354879414,198262.19893325027,222896.19246635865
0,AUI,745,388241.90912368026,194090.12551545515,181142.74288527266
0,ADS,840,337703.31135480443,182561.2031916418,208560.0117472187
0,ASB,844,337257.73183427536,181837.20203993816,207904.57946375303
0,ADN,844,337603.0062069945,182239.7912768688,208210.53047336487
0,ADK,1547,380232.555530165,155812.62430602382,137146.20448630725
0,AGS,915,355234.11255818326,179498.1538312235,206926.10770514194
0,ARG,352,274374.49886059016,154435.91211379415,156145.11839951962
0,ARL,1501,270311.22448207735,107836.30547764109,96121.99730441089
0,ARM,849,318741.0881891445,166719.83086809702,186157.28537986366
0,AWT,1156,301978.48785136995,165412.16026686374,156262.07513341168
0,ARN,1302,337995.4620760462,155019.3069167619,158524.07465113935
0,ARR,756,284853.64843196236,128908.26914922433,130497.04614260493
0,ARU,1388,304862.34143462195,120327.84107102866,92908.79142470857
0,ACT,1379,331265.8705632079,91891.394312799,71159.35465544835
0,AUW,1699,293491.599533956,131213.48562577786,120767.80902624673
0,AFS,1345,334789.5437868393,85623.77368343709,65759.522894343
0,ASF,880,337776.7987206937,175180.5491734714,200557.12425626453
0,ABY,1549,380847.9293064359,155750.13644056022,137044.07598287493
0,ASC,1247,251581.64480939382,131445.91477297086,139102.70631507656
0,AHD,1277,284612.5136040227,79415.0165678962,55911.62612474196
0,AFK,1273,346283.2654634064,126917.70339293031,93867.10159478355
0,ASH,1311,270531.4930132904,90133.09836576926,65995.27802805288
0,ASY,1518,367957.7706748425,156467.2259905804,137560.6518331435
0,AHN,1525,385884.4977775086,156063.64178463508,133315.18002463185
0,AHS,1316,310791.3314058164,101109.63228607616,67510.79001167147
0,AHV,1304,270788.85695870133,89755.20120399327,66465.59720853387
0,AWM,1287,279816.72927292966,93814.68631697966,83976.10303586537
0,ASK,1202,342721.9103311021,152897.63513652913,153972.11352709294
0,ALK,1676,338294.63681826234,142109.53333894757,150570.1628713836
0,APG,1362,243619.96889007272,98649.47879041283,91488.47712612907
0,ASP,985,295616.6132425578,155266.70516937235,150137.61104400188
0,AST,1987,275660.0598726627,144425.82735936818,149841.45974567824
0,ATT,397,284491.9482182229,177591.69768197334,188622.02693651398
0,ATN,1498,370661.30446136405,153874.29683715056,137831.17417462534
0,ATH,1736,245069.30657469123,132963.06041516902,142984.83982176372
0,ATB,1192,330019.61354592245,119235.55605557589,118407.0964182691
0,ATL,1163,275851.73752941994,155421.8984467152,149260.04593067724
0,AUD,1492,315976.7809507528,115989.84500550409,98158.5416558335
0,AVM,436,271791.45342891116,139357.86807658046,147267.9206480488
0,AVF,1303,275266.2949309268,148494.94968324705,145581.68920575143
0,AVN,1379,287766.8010907443,159242.5632850678,175706.36416272825
0,AXM,1220,325651.71289738367,180076.37317452364,201942.8596063205
0,AYL,1283,313176.0595224354,100456.50137685142,66766.97214192059
0,AYS,1696,342334.90452479426,121020.3292429736,106185.0123351845
0,AVP,1693,339415.0770030701,121556.00410399481,106513.53865589107
0,AYR,979,355033.88359422825,188986.09166182086,231525.6580273556
0,BAC,1525,388974.78958153573,155399.6789183587,137813.93416487318
0,BNA,1549,375217.03642691916,155399.8966833871,136837.7082532443
0,BAG,1330,335087.6058734492,90827.57043853434,68693.57029591635
0,BLD,1089,306265.8791393517,125076.50227162434,101546.27528865842
0,BAB,1271,325650.0777291478,96591.37686522031,66732.53510389107
0,BDK,1297,273083.9168497479,91998.42667252815,81537.91837150702
0,BAL,1477,340231.71695919236,78859.98651346989,61114.9107337972
0,BIO,911,350601.3759242824,177054.76486686204,204323.0300896108
0,BHC,851,358042.37179417745,186006.7994088113,209603.66174282358
0,BSI,688,361369.39589981886,189972.34110966494,153419.58510242426
0,BAM,1278,388101.32130669174,139053.49897127302,102688.33745610082
0,BNV,384,319713.36670524115,128982.57208031291,125868.92760188946
0,BNG,1150,341162.92368896125,167288.82449049593,172223.83690999338
0,BAD,1256,289660.91926250595,76684.25388239339,54827.891241593454
0,BSS,844,344071.15601282247,175649.30307874677,203476.83160497659
0,BAR,1351,359192.56168523314,157238.54390849848,158386.33041080282
0,BGD,1275,325792.9373574572,168173.93799150613,182900.02733734075
0,BKG,1286,297311.65601099463,54833.977173257495,35347.879611088414
0,BRT,1425,356441.6956530198,133036.39217985127,122199.26980770341
0,BMG,1333,315056.08735747356,105090.86463479056,71772.28298075189
0,BNS,1316,287941.5418031931,77410.7600064408,58692.53998593007
0,BIF,1203,337027.6764332567,151554.39970661528,152130.73354185652
0,BWS,1149,347933.7184005022,119945.50834359389,121473.63582275786
0,BRY,1290,358197.0882070372,180400.15787605188,206520.99699704978
0,BYD,1290,357333.50248752214,179392.07358125332,205650.413239891
0,BYI,1290,358562.156396907,180253.07923489402,206704.93262433226
0,BAV,964,299638.78737573343,137692.3297180573,146224.5786702381
0,BSO,1235,320061.17506501783,89365.78872264264,66156.69372784586
0,BBL,1352,316645.4113041905,95389.2244966685,62846.39389018275
0,BTH,1478,278171.92245084693,156811.5649729814,156688.18987959408
0,BTL,1080,320247.62002238206,118727.78718124163,99199.40032580843
0,BAK,1488,339977.2708432139,97192.97305074992,71556.736075786
0,BAT,1270,344718.27810692025,122257.73981944432,91371.55553562607
0,BAY,1292,276799.9203847429,81920.237625201,65619.33078540913
0,BCG,1288,343648.1774213272,172516.99270166236,196954.01385743043
0,BEC,1409,349944.6608393961,93022.88314616813,65938.83264056167
0,BKJ,1406,349606.4960780906,93288.69264391674,65525.36725450137
0,BAW,1554,335843.2657133384,108459.52279259714,84270.44951226973
0,BCK,1565,379273.62331831094,163044.53482397765,154543.01858382346
0,BCH,1235,337214.755307356,142628.98519700894,113113.33177835406
0,BCF,1342,367647.006538881,93942.57148108688,76867.7984402511
0,BCS,1809,326647.6726214347,119610.01695459544,96955.35404127583
0,BIT,1626,294493.2906706025,110574.35452482093,89629.34896561505
0,BWO,1172,260142.77782210291,78250.45781735494,66465.10493987288
0,BDH,1407,306021.4122524762,123465.64287947792,107505.03934699991
0,BMT,1474,280351.65412388777,159136.32752713113,169394.24089974252
0,BID,1535,351792.3774046277,162875.00651888995,153440.60740234313
0,BER,1951,305625.30300516676,139949.83481026656,142327.5422846852
0,BSL,352,270315.67217791866,150379.45138188527,152172.30825613442
0,BEL,417,289175.2472619328,162846.00403633923,178874.56780940102
0,BEB,1538,390286.8618401086,160741.25754263703,149114.50322646194
0,BCC,996,270368.3372734315,157239.68336095498,160857.23849426236
0,BDM,1529,278376.3375091353,118511.6635878814,101108.53603504365
0,BEH,1999,285201.3134682237,140223.17118378074,143941.124088983
0,BDW,1452,290330.9195332113,118409.66095227418,110450.37707495615
0,BKS,1239,327802.0295925576,135245.56295342746,104132.00805227949
0,BLM,1259,289733.57252827985,75943.49927143175,54145.05488962035
0,BGM,1435,349514.80519428645,94044.51996738883,67467.49183810543
0,BLP,1176,310054.8579912916,115172.74224810036,105885.072989539
0,BVD,1358,304001.0833039909,90262.16119155777,65702.58592845351
0,BEM,713,282896.04963661125,146601.96117213948,151141.30019620713
0,BEF,1234,327815.4266931317,93931.53596004771,69556.52716747916
0,BAS,570,371275.3378558829,207532.2803533394,205110.14723801453
0,BFE,570,374273.3139364868,209432.50750889393,205095.58241220115
0,BKM,1249,246036.47115214443,82203.41526509843,70778.65835528882
0,BEP,1735,254995.0306731486,131832.70086919324,140338.45272411976
0,BBW,1070,285562.10926871933,108838.60215853991,95281.03647094395
0,BRK,1220,335419.54338559345,112996.6211458632,85842.72217725686
0,BES,1513,371776.98321708944,162338.59944714888,153560.42108889908
0,BSJ,1529,279449.576712866,118376.15423140451,101342.82868067182
0,BEE,1192,329504.75459392084,119480.14597050642,118909.95206564275
0,BYC,1159,313756.5625544747,150918.9830835651,152600.69740993978
0,BEV,756,287908.00544618414,128167.37800928424,129678.6541848928
0,BEX,1214,349740.7407223242,120745.9812465424,93601.41102568914
0,BXY,1357,306182.81846798654,90715.78854637846,64962.17469903787
0,BAJ,1102,341552.55525321426,174294.3015417774,185645.90219016417
0,BEA,839,352571.51912768,181918.74165766558,188653.31971635166
0,BTG,1974,289903.5929908424,144832.65349315692,150503.45899123215
0,BHI,1985,283529.11190563836,142047.0400290765,146749.64335220717
0,JEQ,1992,276749.6029066708,144877.24144819163,150217.37693241565
0,BMO,1991,278141.94327537157,144527.09306994802,149800.19934899954
0,BHM,1990,278182.149623228,144362.1276453219,149682.05548527668
0,BSW,1991,277590.9667730562,144669.44806052544,149955.47489171577
0,BHK,1275,283252.79257228866,78633.7006445978,59821.40573406813
0,BKL,1407,354696.6480318076,95558.97419450237,66006.49062779552
0,BIW,1501,274053.3185276179,110015.71374289616,99098.07304728018
0,BBK,1972,329733.7713974715,151777.30571434225,154439.97958106574
0,BIC,1238,315125.2393890404,88761.35869363596,66087.1337962363
0,BIG,1393,293414.7098187138,107999.13747445492,76975.04516518803
0,BIN,1087,335980.61078728933,119503.19524741633,117591.79489633685
0,BWD,1498,331693.13397325546,148329.23051551895,133516.96196088838
0,BIK,1410,347754.6261374534,92505.02403206783,64916.56951344402
0,BPT,880,345695.7978367686,182207.11209243507,209808.52247591192
0,BTS,888,341847.0437198485,183647.0826742758,199686.80338281102
0,BTE,1401,346791.89797340997,133022.6087666213,118605.06240881963
0,BDL,1527,371177.11923689477,163332.2682478041,156654.22359451404
0,BHS,1070,288645.6565410261,108571.16839390747,94460.11812696164
0,BUK,1294,286953.83208453585,139395.7552353354,133178.81355116365
0,BCU,1296,272135.95295182883,131793.56787714188,131467.23863381325
0,BKW,2000,290762.23174442723,140191.62572771698,144375.73025415704
0,BFF,1133,308223.4060498975,150890.75300209498,151163.60532689973
0,BAI,849,324937.3926235637,167105.21231848968,190769.626106988
0,BKD,1965,283177.56815997977,148910.9192116461,153605.5866497049
0,BLT,912,345105.5786639793,174826.76065705632,203960.27354609602
0,BLA,482,309847.0219317914,123588.48804764163,106232.93790855547
0,BLO,925,266392.6098824815,158969.91972885464,169639.78581688908
0,BHO,1261,287684.7538209142,78546.09007733647,58473.529891738195
0,BPB,1393,337567.21823364304,158050.6493685677,157076.05603974147
0,BPN,1392,340696.9166355927,158753.17298881023,157166.35560954938
0,BPS,1393,338442.1672368855,158147.13646289398,156698.23179921336
0,BSB,1172,328400.3435214403,123585.79552099391,123488.85185311263
0,BFR,1438,298539.4042869383,88194.60836711686,75294.87400879292
0,BLG,915,354521.5297411428,178994.19488233578,206549.03912872603
0,BEU,1407,346834.1797141683,138953.9640973437,128512.81632149885
0,BBN,1420,393397.9242446508,151560.6040233169,139599.618092662
0,BKH,1404,299764.81691652874,89554.25331803525,65389.4272712745
0,BKR,849,319699.55986832385,166661.03594009738,186468.63312632503
0,BKT,1987,272271.49923559756,145608.0921575731,153074.8166800022
0,BLV,1548,380362.1760506689,155839.3131222893,136910.48503029387
0,BLN,1519,360452.0270785004,161457.82221762964,153704.07051442657
0,BIL,924,278358.48383873625,153343.1432774774,149610.77877119815
0,BWN,1974,283134.3598382224,148001.50112300477,153105.2696236043
0,BLX,1975,282330.32645466906,147761.2439093257,152344.56449820448
0,BLK,1530,375148.334395876,156477.20578351794,142255.06139871152
0,BLH,912,345694.99652873195,174847.1883334505,202934.60472268087
0,BLY,1362,236119.7460548355,98818.99892172383,90940.00784342551
0,BTD,1259,322504.53191389417,132450.0672904477,117683.14259060216
0,BEG,1300,317208.98474034434,103522.97831231197,69890.80094690574
0,BYB,1203,297327.462572834,116632.19190038272,98157.81401677638
0,BMB,1515,387533.7653676128,158468.58812257688,148105.39664392377
0,BML,1577,372129.88926448784,157197.46189076436,139352.86101170073
0,BMY,1499,309089.9740738933,109492.77687618004,90402.52878297992
0,BAN,1753,305492.28454087017,129058.2830577608,119994.5012156807
0,BND,1163,254124.96940285107,136931.167840583,129747.33162549234
0,BIY,1162,313443.70423570485,132403.5799032999,107313.46624469428
0,BNM,1421,345687.42877489777,94822.26709132579,78200.92176566718
0,BNL,915,356616.91217607725,179938.76725450435,207059.16189582145
0,BAH,1519,356313.76804720866,159977.7342110396,148968.1101037683
0,BEY,1089,297923.50427584595,126588.5277472323,103535.80298621343
0,BNI,1316,287051.19410307286,77369.89598172033,58317.73186604568
0,BUD,1293,351172.2273884995,159509.86703579195,163279.62338119507
0,BNY,1168,316264.79188332043,122566.3781362603,108096.08865805209
0,BTB,970,307804.1097841288,134256.3562944832,141050.23078322134
0,BTY,1288,261508.67696885316,96349.17236331593,75623.40514537023
0,BFD,1292,275367.3853690738,75697.47108188694,58187.74984760342
0,BEN,1301,337792.48796413455,149317.6167805946,144064.60532294435
0,BRW,1517,355311.34590665693,159701.60142221014,146904.8077235995
0,BOD,563,396837.2882983654,231278.79573075534,239287.4823678478
0,BOR,1149,345954.2302472973,180782.04824435627,184379.61302339047
0,BOG,1376,285517.865292174,123615.61562786801,101149.44955856161
0,BGS,846,354115.98420432815,187054.96834490998,209687.99011719826
0,BON,1530,376588.45282350335,155419.7068190912,139668.99441605408
0,BMH,1296,274466.0673325575,145589.2558929751,147659.65544039098
0,BKA,1277,281721.06281923613,81389.49425986123,58276.45020358378
0,BRO,520,351797.27116622153,141392.87380283073,100491.20212313274
0,BOC,1183,359040.18649727775,157366.82337199678,160276.3548531099
0,BNW,1519,357821.16137674137,160026.3209057611,150036.5551632913
0,BOT,1519,357089.1233865854,160010.35239180885,149865.7773728107
0,BNE,1407,338449.52004841133,95132.92694038776,80919.0746610464
0,BRH,1143,294797.8197002142,162908.1520759581,158474.38278788154
0,BRG,1340,323371.82078839216,98931.44277549742,65686.78874618372
0,BOH,1375,274413.06874126825,120438.25357410497,102898.49581505067
0,BSN,1566,372692.2895969274,157337.73743793237,160158.3840398959
0,BTF,1676,342987.3146342296,143010.6184730133,153237.54469669674
0,BOE,1393,352173.0263663019,131053.32780460565,113092.83511345889
0,BRV,1988,283425.26141647995,144611.13745313257,150516.40478794355
0,BWB,1362,238953.37538942613,98643.31606711444,91293.87304099314
0,BOP,1310,282212.0176055584,78963.00038979492,58246.616277852416
0,BWG,880,348403.28643685323,183380.68384584974,210774.13464639662
0,BXW,1254,277898.8649868869,80604.62200674706,56723.57157256454
0,BCE,1386,328318.93092083494,93893.11168942715,72602.02243050809
0,BDQ,1234,320737.9075584924,140768.5234222109,113015.53589199313
0,BDI,1234,320436.045152539,140660.14773784997,112655.56736169294
0,BTP,1221,313727.2916419609,101018.25497879462,80423.75401583788
0,BTR,1223,313235.42243015877,100808.81934216945,80613.61538226654
0,BRP,996,270802.63994281885,152922.5005595142,154879.7674843296
0,BSM,1295,276686.97475125204,147161.91286280143,149699.60587790472
0,BDB,1530,373729.34431216394,154952.50819890466,132511.7438191035
0,BSY,1232,250957.29848123566,72080.45945758071,55840.9128238427
0,BSP,1245,250276.80739732957,71399.24061084024,55051.869293492506
0,BOA,1303,274985.24540964013,147843.14334803962,143880.32641052772
0,BWT,983,286332.9976181579,160721.6066543599,164463.12954898737
0,BDN,1092,256709.00800127757,128152.48799453043,122306.90801676878
0,BDT,713,284428.71013489476,144122.07747965044,148712.63600985627
0,BLL,947,270840.6815085208,153021.49097257177,158709.36581154028
0,BBS,1987,279117.0826176714,144168.09581226925,149648.73346073652
0,BDY,1539,369257.50076877244,155323.76692402485,135381.119386031
0,BRC,888,316436.2084212235,169648.61120352696,191637.67318784277
0,BYF,688,360619.9384393492,188769.69254527905,151462.16689325424
0,BMF,887,282632.82205009385,122238.52165914516,126346.6480866982
0,BGI,911,350372.2591758657,176880.08578307365,203538.3527127013
0,BGN,1104,349614.5661510687,170115.11933824353,182159.88159032163
0,BGG,1489,306060.0758021209,165449.09747113095,167276.71600847712
0,LRB,1381,345782.8865415407,121868.18794957265,90254.46752931403
0,BTN,1383,346313.07569885376,122450.72431091384,90982.02240003241
0,BRR,880,333008.5674573554,175427.1819600699,203910.94214375806
0,BAA,1376,288703.10800717055,120165.52303070266,96440.36837859964
0,BGH,1090,279489.970660845,114371.79594482206,97276.21502885334
0,BDG,880,333119.10105546337,172993.33267616664,199884.113770647
0,BRF,1394,340050.8761112078,149741.64596979757,131977.15172147832
0,BMD,1272,285108.50715122477,79790.77480575278,60982.619543989436
0,BNF,1102,339288.50260508386,173808.11619810233,185010.46431215722
0,BHD,1275,325991.1766167913,167709.45775633605,182482.73042948474
0,BRX,1315,294162.4617384074,66721.09058226459,50484.951254974876
0,BPK,1279,271242.6224065827,78483.450212572,63377.111682422204
0,CNP,1535,353881.0763519293,161574.028421272,150277.16559743867
0,BKC,1535,354451.61536378984,161539.29611095693,149985.81784288806
0,BKN,1535,352437.5857878952,162369.61463935178,152221.31531424893
0,BKP,1534,353329.1609137293,162037.48713547635,151396.10165068554
0,BKO,1547,324974.36462127283,107707.61089629977,80244.38622732434
0,BRS,1450,332641.69029903633,93993.82560654888,70646.69088499475
0,BUY,1258,330176.91651597933,145580.42304582908,118417.09990790003
0,BOM,1539,387215.48044596566,160465.50288858262,147674.95211443273
0,BMR,1539,387940.54122378083,160472.76911985283,147898.214069677
0,BMC,1530,381089.2594196273,156089.57134524765,140705.74155918421
0,BLE,1251,326836.58360868966,144477.26103093976,118192.04753281838
0,BRM,1104,290425.9038481244,157235.7735893843,151611.48538286932
0,BMP,1155,316223.71730943903,171081.81567825057,164874.02745429616
0,BMV,2038,267542.63215420453,146457.7595869614,152475.9255161328
0,BCN,844,357814.0438831321,190576.9723394097,213543.43940519457
0,BNT,1539,369473.8659891928,155163.53166690827,135402.22844846954
0,BNH,1357,305738.2160034954,90814.8079227509,65529.849403309665
0,BUU,1228,315492.6231181959,105137.2686048703,82113.44034322274
0,BNP,860,315640.46312537306,176874.8765617238,179235.47583277145
0,BYA,781,294393.1461498382,166291.6477302348,170698.48300438994
0,BGE,1519,355229.487381045,158134.85259988788,144616.75242820766
0,BCY,1446,347724.801653549,95685.16536043714,70680.46945231759
0,BMN,1357,299594.8400757263,87033.04973820162,62477.2455786854
0,BMS,1408,352807.770647133,94663.44276796328,65650.37373846397
0,BME,1295,279483.1930707104,136986.5225745655,125893.8670825549
0,BRA,408,329642.9157891915,210302.2896755225,237000.9473926212
0,BUH,889,288208.5042551659,126226.6791881292,130413.50094497227
0,BXB,1311,282689.64896684844,85154.35138264459,66000.68821610877
0,BRL,878,396372.08832106227,183053.09825604,203496.1714306291
0,BYL,520,320621.1459417485,143651.78333198713,123937.5074122675
0,BCB,1496,371121.3392476913,158412.08506364474,149045.59217932716
0,BCJ,1539,370300.34060205775,161228.90429988818,150570.465282372
0,BUI,880,329257.22528139,171435.4973497171,198635.7211377898
0,BSR,1233,346586.8915149562,151389.42405990753,121974.91072175291
0,BRI,1472,279465.68692775146,144445.49233320533,148413.47647703695
0,BPW,1476,276898.9526487957,155539.54857581807,166467.17482603877
0,BAU,964,297723.19131031766,135329.5127371323,143429.74520687928
0,BUJ,1172,329881.859155668,121400.38397062688,120925.06326233615
0,BRE,1240,308065.724886752,83778.23015909479,61851.525906803625
0,BCV,1257,285299.8757886165,76306.84127127846,57361.70159609982
0,BDA,892,289326.119736881,166878.10558860985,167132.54021593655
0,BGA,892,288019.36005241034,166052.20118223576,166512.14807857256
0,BSU,869,315381.74360606226,175209.2993736801,189196.7867063286
0,BRU,1146,286256.45844242536,141836.9741851855,154367.78719992068
0,BWK,737,276117.87759035086,177628.0335889153,173269.96510888162
0,BNR,914,279632.5848323117,166271.3054255353,175272.84949187082
0,BYN,1504,363828.36271241965,154144.17341111388,139468.443131438
0,BYS,1083,324221.49289644574,158453.64283868257,156172.14445604567
0,BIA,950,254700.65567249723,147371.07237542578,148935.32121017014
0,BSC,1988,277737.15519533935,147086.31575651842,151135.88730810847
0,BRN,880,342738.55203347054,178322.1739841545,202008.70209683772
0,BBG,915,359369.46994006046,181332.24962703636,209298.39416488603
0,BIS,1354,288147.3315458604,96170.06075193515,76324.19109513474
0,BSK,1498,282540.54463386314,109743.81777440276,91705.21720864822
0,BIP,1233,336930.0202772083,116599.8587353254,90575.48607935276
0,BSD,1296,320887.5595672104,108101.33459969553,73527.64479241607
0,BSE,1430,293803.33430545,139519.01083770636,122086.18697461233
0,BTO,1258,281204.2784045079,80550.33140266077,55393.19193727691
0,BHG,859,318804.28622589126,168675.47364782833,187689.71199829705
0,BET,1291,291802.98240593774,79552.53938881787,57945.33114928242
0,BUL,1987,271084.1087854469,145299.60976029543,152812.04648526647
0,BLB,1228,298747.7660652879,93072.10771418495,69083.00579013626
0,BYK,1079,319246.80725106713,118191.96532570352,116244.38782152023
0,BTT,924,298034.70435504656,154136.8076500672,147368.79069027322
0,BUC,786,283744.8688522843,158619.09341935033,163249.40307659778
0,BGL,189,356975.49373171263,158688.16760017606,160082.82448396878
0,BHR,1077,311142.6419007848,143566.06732142533,144785.35389124192
0,BLW,1192,322550.20647954947,119229.77156047877,115767.37680136313
0,BUE,1546,325435.56076280295,142412.03008476266,111385.35316638359
0,BUG,1281,335321.11274120514,105174.82034419024,76135.60697860102
0,BUW,1089,301268.951976469,126757.4777917817,104039.69927388294
0,BUB,1394,342688.7211814827,148891.68704318293,132548.40151881898
0,BNC,1394,342816.6012607908,148968.39880751472,131866.2843362352
0,BYM,1390,343549.4869738565,149181.0289677609,132656.16285913327
0,BUO,1406,352955.8788998988,133521.00791266374,117513.4527555875
0,BUT,1157,326020.39813484065,115077.56467873305,111490.35832752535
0,BUS,880,327058.6358743643,171521.06723104848,201906.14991247928
0,BSH,1249,263942.54660436994,75259.46282686738,60294.09879151324
0,BUX,1384,365622.27175050485,146204.02505850632,113922.96783353215
0,BXH,1359,304178.857787651,89753.09389861187,64401.27952921433
0,BXD,1300,321187.60222804366,109888.11094029498,76800.71248161781
0,BFN,1548,325918.3949181144,105081.76626182838,78152.93426397622
0,BYE,1011,341067.7229305054,180984.72329730363,195225.7036163981
0,CAD,1290,356135.36752195784,178575.9746702031,204455.50842082704
0,CGW,1982,365485.53469597123,186574.86968986286,186283.29911723165
0,CSK,570,370266.8939143763,206942.22460110666,205364.60130460653
0,CBG,1481,303655.87291537767,109324.26000965861,89576.25941062732
0,CMB,1474,306648.36853471113,121146.29469022545,108790.26642581588
0,CMO,879,338045.1710940418,177851.0984716939,195564.74969942818
0,CBH,1291,291264.35023188125,79598.7069036502,58035.152528446066
0,CNL,2000,291979.45144992654,139497.81270197476,143187.55430536496
0,CST,1430,299379.10030594986,89579.56034616996,76649.93329416537
0,CBB,160,415918.7567903136,201762.88668156485,153812.20209723283
0,CDB,1295,349331.2948548985,173595.88348653828,197346.14099343316
0,CDQ,1295,347725.85046987806,173067.77235666572,196921.710344492
