,origin_crs,Count
400,CLW,656
401,CLY,494
402,CMB,733
403,CMD,581
404,CME,748
405,CMF,685
406,CMR,684
407,CNE,513
408,CNF,488
409,CNG,483
410,CNL,792
411,CNM,774
412,CNN,581
413,CNO,515
414,CNP,502
415,CNS,657
416,CNY,679
417,COB,550
418,COE,256
419,COH,531
420,COL,700
421,COM,337
422,COO,721
423,COP,352
424,COR,747
425,COS,787
426,COT,420
427,COV,792
428,CPK,574
429,CPM,733
430,CPN,328
431,CPT,580
432,CPU,758
433,CPY,370
434,CRA,791
435,CRB,267
436,CRD,793
437,CRE,554
438,CRG,420
439,CRH,577
440,CRI,584
441,CRL,523
442,CRM,264
443,CRN,680
444,CRT,524
445,CRV,672
446,CRW,552
447,CRY,581
448,CSA,592
449,CSB,579
450,CSD,712
451,CSG,513
452,CSH,579
453,CSK,261
454,CSL,787
455,CSM,337
456,CSN,589
457,CSO,523
458,CSR,514
459,CSS,589
460,CST,622
461,CSW,531
462,CSY,787
463,CTF,582
464,CTH,580
465,CTK,624
466,CTL,417
467,CTM,543
468,CTN,583
469,CTO,707
470,CTR,758
471,CTT,662
472,CTW,527
473,CUD,502
474,CUF,578
475,CUM,761
476,CUS,13
477,CUX,549
478,CWC,700
479,CWD,723
480,CWE,595
481,CWH,581
482,CWL,784
483,CWN,537
484,CWU,534
485,CWX,14
486,CYP,581
487,CYT,527
488,DAN,664
489,DAR,342
490,DAT,682
491,DBD,433
492,DBG,600
493,DBR,703
494,DBY,718
495,DCH,594
496,DCW,579
497,DDG,793
498,DDK,578
499,DDP,793
500,DEA,521
501,DEN,600
502,DEP,583
503,DEW,408
504,DFD,573
505,DFI,718
506,DGC,687
507,DGT,516
508,DHM,308
509,DHN,432
510,DID,760
511,DIG,351
512,DIS,710
513,DKG,674
514,DKT,668
515,DLH,553
516,DLJ,581
517,DLK,580
518,DLM,502
519,DLS,391
520,DLT,465
521,DMH,642
522,DMK,581
523,DMP,520
524,DMS,537
525,DND,342
526,DNG,553
527,DNM,687
528,DNT,370
529,DNY,337
530,DOC,275
531,DOD,576
532,DON,671
533,DOR,663
534,DOT,270
535,DOW,735
536,DPD,668
537,DPT,275
538,DRF,395
539,DRG,584
540,DRI,410
541,DRO,665
542,DRT,578
543,DSL,517
544,DSM,699
545,DSY,513
546,DTG,503
547,DTN,472
548,DTW,786
549,DUD,793
550,DUL,733
551,DUR,563
552,DVC,704
553,DVH,453
554,DVN,518
555,DVP,521
556,DWL,334
557,DWN,527
558,DWW,334
559,DYP,580
560,DZY,793
561,EAD,606
562,EAG,338
563,EAL,621
564,EAR,719
565,EBA,523
566,EBD,553
567,EBL,264
568,EBN,553
569,EBR,541
570,EBT,540
571,ECC,514
572,ECL,516
573,ECR,596
574,ECS,685
575,EDG,513
576,EDL,494
577,EDN,581
578,EDR,578
579,EDW,582
580,EDY,515
581,EFF,712
582,EFL,540
583,EGF,419
584,EGG,348
585,EGH,700
586,EGN,417
587,EGR,537
588,EGT,289
589,ELD,556
590,ELE,581
591,ELO,775
592,ELP,508
593,ELR,578
594,ELS,588
595,ELW,581
596,ELY,741
597,EMD,694
598,EML,543
599,EMP,578
600,EMS,596
601,ENC,581
602,ENF,580
603,ENL,571
604,ENT,527
605,EPD,578
606,EPH,582
607,EPS,576
608,ERA,508
609,ERD,793
610,ERH,581
611,ERI,537
612,ERL,515
613,ESD,581
614,ESH,729
615,ESL,604
616,ESM,606
617,ESW,707
618,ETC,538
619,ETL,550
620,EUS,624
621,EVE,785
622,EWD,793
623,EWE,575
624,EWR,564
625,EWW,575
626,EXC,622
627,EXD,622
628,EXM,351
629,EXN,351
630,EXR,581
631,EXT,622
632,EYN,571
633,FAL,238
634,FAV,541
635,FAZ,513
636,FBY,497
637,FCN,581
638,FEA,434
639,FEL,720
640,FEN,654
641,FFD,642
642,FGT,529
643,FIL,352
644,FIN,748
645,FIT,642
646,FKC,521
647,FKW,521
648,FLE,680
649,FLF,503
650,FLI,513
651,FLM,364
652,FLT,680
653,FLW,594
654,FLX,703
655,FML,611
656,FMR,579
657,FMT,238
658,FNB,687
659,FNC,623
660,FNH,631
661,FNN,679
662,FNR,550
663,FNT,519
664,FNV,453
665,FNW,491
666,FNY,581
667,FOD,563
668,FOG,580
669,FOH,583
670,FOK,793
671,FOX,444
672,FPK,585
673,FRD,491
674,FRE,497
675,FRF,514
676,FRI,671
677,FRM,606
678,FRO,642
679,FRT,542
680,FRY,422
681,FSB,574
682,FSG,579
683,FSK,707
684,FST,622
685,FTN,592
686,FWY,793
687,FXN,677
688,FZH,408
689,FZP,721
690,FZW,437
691,GBD,422
692,GBK,502
693,GBL,722
694,GBS,563
695,GCR,774
696,GCT,585
697,GDH,581
698,GDL,503
699,GDN,542
700,GDP,580
701,GER,688
702,GFD,584
703,GGV,392
704,GIG,370
705,GIL,660
706,GIP,590
707,GLD,710
708,GLH,435
709,GLM,543
710,GLO,503
711,GLS,289
712,GLY,570
713,GLZ,490
714,GMB,585
715,GMD,585
716,GMN,676
717,GMT,289
718,GMV,784
719,GMY,576
720,GNB,723
721,GNF,507
722,GNH,573
723,GNL,502
724,GNR,444
725,GNT,684
726,GNW,583
727,GOB,783
728,GOD,623
729,GOE,663
730,GOM,669
731,GOO,512
732,GOR,738
733,GOS,488
734,GOX,585
735,GPK,581
736,GPO,581
737,GRA,778
738,GRB,700
739,GRC,716
740,GRF,420
741,GRN,494
742,GRP,581
743,GRT,620
744,GRV,553
745,GRY,550
746,GSD,370
747,GSL,261
748,GSN,572
749,GST,511
750,GSW,516
751,GSY,403
752,GTA,337
753,GTO,514
754,GTR,527
755,GTW,571
756,GTY,515
757,GUI,516
758,GUN,587
759,GVH,793
760,GYM,649
761,GYP,338
762,HAB,585
763,HAC,580
764,HAD,679
765,HAF,557
766,HAG,791
767,HAI,529
768,HAL,499
769,HAM,526
770,HAN,590
771,HAP,525
772,HAS,689
773,HAT,580
774,HAV,597
775,HAY,591
776,HAZ,518
777,HBB,774
778,HBD,408
779,HBN,541
780,HBP,401
781,HBY,790
782,HCB,590
783,HCH,527
784,HCN,540
785,HCT,513
786,HDB,267
787,HDE,606
788,HDF,503
789,HDG,515
790,HDH,581
791,HDL,575
792,HDM,735
793,HDN,572
794,HDW,581
795,HDY,420
796,HEC,779
797,HED,512
798,HEI,342
799,HEL,411
800,HEN,584
801,HER,729
802,HES,415
803,HEV,537
804,HEW,268
805,HEX,267
806,HFD,785
807,HFE,570
808,HFN,576
809,HFS,657
810,HFX,409
811,HGD,719
812,HGF,512
813,HGG,581
814,HGM,549
815,HGN,512
816,HGR,583
817,HGS,553
818,HGT,401
819,HGY,583
820,HHB,507
821,HHE,565
822,HHY,582
823,HIA,791
824,HIB,542
825,HID,491
826,HIG,411
827,HIL,497
828,HIN,513
829,HIP,581
830,HIR,370
831,HIT,658
832,HKC,577
833,HKM,752
834,HKN,673
835,HKW,577
836,HLB,548
837,HLD,370
838,HLG,793
839,HLI,585
840,HLM,668
841,HLN,680
842,HLR,513
843,HLS,592
844,HMC,606
845,HMD,553
846,HME,605
847,HML,558
848,HMM,417
849,HMN,577
850,HMP,594
851,HMT,531
852,HMW,594
853,HNA,558
854,HNB,531
855,HND,748
856,HNF,789
857,HNH,581
858,HNK,738
859,HNL,793
860,HNX,512
861,HOC,532
862,HOH,273
863,HOK,695
864,HOL,526
865,HON,519
866,HOO,508
867,HOP,494
868,HOR,564
869,HOT,719
870,HOU,715
871,HOV,579
872,HOW,452
873,HOX,581
874,HOY,433
875,HPA,583
876,HPD,557
877,HPL,339
878,HPN,513
879,HPQ,704
880,HPT,671
881,HRD,685
882,HRE,337
883,HRH,529
884,HRM,527
885,HRN,583
886,HRO,580
887,HRR,364
888,HRS,420
889,HRW,575
890,HRY,577
891,HSB,758
892,HSC,511
893,HSD,793
894,HSG,494
895,HSK,572
896,HSL,624
897,HSW,778
898,HSY,709
899,HTC,518
900,HTE,574
901,HTF,554
902,HTH,510
903,HTN,791
904,HTO,513
905,HTY,503
906,HUB,352
907,HUD,432
908,HUL,451
909,HUN,727
910,HUP,514
911,HUR,542
912,HUT,395
913,HUY,513
914,HVN,755
915,HWC,704
916,HWH,267
917,HWI,490
918,HWM,585
919,HWN,585
920,HWV,557
921,HWW,529
922,HWY,692
923,HXM,691
924,HXX,557
925,HYB,784
926,HYC,510
927,HYD,762
928,HYH,700
929,HYK,502
930,HYL,238
931,HYR,606
932,HYS,581
933,HYT,510
934,HYW,722
935,IFD,577
936,IFI,552
937,ILK,403
938,ILN,660
939,IMW,575
940,INC,513
941,INE,508
942,INT,546
943,IPS,703
944,IRL,490
945,ISL,587
946,ISP,761
947,IVR,721
948,IVY,276
949,JCH,338
950,JEQ,793
951,KBF,444
952,KBK,488
953,KBN,572
954,KBW,657
955,KBX,671
956,KCK,579
957,KDB,581
958,KDG,528
959,KEI,401
960,KEL,525
961,KEM,769
962,KEN,470
963,KET,747
964,KEY,275
965,KGL,574
966,KGM,748
967,KGN,348
968,KGS,764
969,KGX,627
970,KID,791
971,KIR,513
972,KIT,719
973,KIV,664
974,KKB,673
975,KKD,513
976,KKM,523
977,KKS,657
978,KLD,337
979,KLF,420
980,KLN,735
981,KLY,588
982,KMH,696
983,KML,541
984,KMP,583
985,KMS,549
986,KNA,401
987,KND,578
988,KNE,706
989,KNF,499
990,KNG,594
991,KNI,671
992,KNL,572
993,KNN,793
994,KNO,435
995,KNR,574
996,KNT,575
997,KNW,791
998,KPA,576
999,KSL,491
1000,KSN,521
1001,KSW,352
1002,KTH,581
1003,KTL,720
1004,KTN,586
1005,KTW,581
1006,KVP,664
1007,KWB,587
1008,KWG,587
