,origin_crs,Count
203,BMB,9
204,BMC,49
205,BMD,138
206,BME,3
207,BMF,6
208,BMG,6
209,BMH,10
210,BML,47
211,BMN,157
212,BMO,55
213,BMP,1
214,BMR,38
215,BMS,158
216,BMT,16
217,BMV,43
218,BMY,9
219,BNA,47
220,BNC,9
221,BND,2
222,BNE,8
223,BNH,130
224,BNI,162
225,BNM,27
226,BNP,5
227,BNR,13
228,BNS,160
229,BNT,42
230,BNW,41
231,BNY,23
232,BOA,9
233,BOC,4
234,BOD,5
235,BOE,18
236,BOG,10
237,BOH,12
238,BOM,38
239,BON,50
240,BOP,148
241,BOT,41
242,BPB,7
243,BPK,69
244,BPN,6
245,BPS,7
246,BPW,16
247,BRE,19
248,BRF,8
249,BRG,5
250,BRI,16
251,BRK,12
252,BRP,3
253,BRS,167
254,BRT,9
255,BRU,2
256,BRV,52
257,BRW,41
258,BRX,170
259,BSB,17
260,BSC,50
261,BSD,8
262,BSE,3
263,BSH,64
264,BSJ,5
265,BSK,6
266,BSM,10
267,BSN,3
268,BSO,24
269,BSP,163
270,BSR,6
271,BSV,8
272,BSW,55
273,BSY,161
274,BTB,2
275,BTD,16
276,BTE,14
277,BTF,4
278,BTG,51
279,BTH,17
280,BTL,31
281,BTN,13
282,BTO,39
283,BTP,3
284,BTR,3
285,BTT,8
286,BTY,10
287,BUB,9
288,BUC,6
289,BUD,2
290,BUE,7
291,BUG,11
292,BUH,6
293,BUJ,16
294,BUK,3
295,BUL,48
296,BUO,18
297,BUT,3
298,BUU,5
299,BUW,29
300,BUY,30
301,BVD,156
302,BWB,7
303,BWD,39
304,BWN,45
305,BWO,7
306,BWS,12
307,BWT,4
308,BXB,17
309,BXD,3
310,BXH,156
311,BXW,43
312,BXY,135
313,BYA,3
314,BYB,8
315,BYK,19
316,BYM,7
317,BYN,70
318,BYS,4
319,CAA,50
320,CAK,5
321,CAM,22
322,CAO,45
323,CAR,4
324,CAS,44
325,CAT,134
326,CAU,7
327,CBB,3
328,CBE,6
329,CBG,5
330,CBH,143
331,CBK,11
332,CBN,6
333,CBP,139
334,CBR,9
335,CBW,4
336,CBY,4
337,CCH,12
338,CDI,9
339,CDN,135
340,CDS,135
341,CDU,14
342,CED,6
343,CEF,3
344,CEH,27
345,CEL,22
346,CES,3
347,CET,9
348,CEY,16
349,CFB,158
350,CFD,33
351,CFH,33
352,CFL,30
353,CFN,16
354,CFO,24
355,CFR,14
356,CFT,158
357,CGM,4
358,CHD,12
359,CHE,164
360,CHF,13
361,CHG,4
362,CHH,7
363,CHI,139
364,CHK,165
365,CHL,26
366,CHM,7
367,CHN,34
368,CHO,7
369,CHP,134
370,CHR,11
371,CHT,1
372,CHU,48
373,CHW,14
374,CHX,165
375,CHY,46
376,CIL,2
377,CIR,159
378,CIT,156
379,CKL,5
380,CKN,3
381,CLA,38
382,CLC,2
383,CLD,131
384,CLE,3
385,CLG,93
386,CLH,7
387,CLI,44
388,CLJ,165
389,CLK,157
390,CLL,7
391,CLM,12
392,CLN,19
393,CLP,164
394,CLS,14
395,CLT,3
396,CLV,27
397,CLW,14
398,CLY,11
399,CMB,5
400,CMD,159
401,CME,4
402,CMF,12
403,CMR,4
404,CNE,5
405,CNF,4
406,CNG,14
407,CNL,50
408,CNM,5
409,CNN,154
410,CNO,4
411,CNP,41
412,CNS,17
413,CNY,7
414,COB,6
415,COE,7
416,COH,4
417,COL,9
418,COM,5
419,COO,9
420,COP,6
421,COR,5
422,COS,30
423,COT,30
424,COV,51
425,CPK,68
426,CPM,8
427,CPN,5
428,CPT,143
429,CPU,39
430,CPY,1
431,CRA,50
432,CRB,10
433,CRD,52
434,CRE,13
435,CRG,29
436,CRH,142
437,CRI,151
438,CRL,8
439,CRM,15
440,CRN,25
441,CRT,2
442,CRV,3
443,CRW,10
444,CRY,135
445,CSA,13
446,CSB,164
447,CSD,72
448,CSG,41
449,CSH,164
450,CSK,3
451,CSL,39
452,CSM,4
453,CSN,118
454,CSO,9
455,CSR,49
456,CSS,118
457,CST,164
458,CSW,7
459,CSY,51
460,CTF,157
461,CTH,159
462,CTK,167
463,CTL,3
464,CTM,10
465,CTN,158
466,CTO,18
467,CTR,41
468,CTT,4
469,CTW,10
470,CUD,5
471,CUF,67
472,CUM,7
473,CUS,13
474,CUX,12
475,CWC,9
476,CWD,21
477,CWE,5
478,CWH,122
479,CWL,6
480,CWN,11
481,CWU,7
482,CWX,14
483,CYP,169
484,CYT,11
485,DAN,16
486,DAR,14
487,DAT,28
488,DBD,40
489,DBG,12
490,DBR,7
491,DBY,14
492,DCH,2
493,DCW,2
494,DDG,53
495,DDK,153
496,DDP,51
497,DEA,6
498,DEN,10
499,DEP,154
500,DEW,31
501,DFD,62
502,DFI,15
503,DGC,18
504,DGT,53
505,DHM,15
506,DHN,30
507,DID,6
508,DIG,10
509,DIS,4
510,DKG,39
511,DKT,40
512,DLH,7
513,DLJ,162
514,DLK,153
515,DLM,3
516,DLS,4
517,DLT,3
518,DMH,8
519,DMK,164
520,DMP,6
521,DMS,9
522,DND,14
523,DNG,24
524,DNM,18
525,DNT,2
526,DNY,4
527,DOC,7
528,DOD,22
529,DON,18
530,DOR,16
531,DOT,17
532,DOW,3
533,DPD,40
534,DPT,7
535,DRF,3
536,DRG,139
537,DRI,4
538,DRO,13
539,DRT,40
540,DSL,30
541,DSM,3
542,DSY,60
543,DTG,42
544,DTN,4
545,DTW,44
546,DUD,55
547,DUL,4
548,DUR,11
549,DVC,5
550,DVH,2
551,DVN,46
552,DVP,6
553,DWL,11
554,DWN,16
555,DWW,11
556,DYP,154
557,DZY,48
558,EAD,170
559,EAG,14
560,EAL,173
561,EAR,18
562,EBA,18
563,EBD,2
564,EBL,11
565,EBN,9
566,EBR,20
567,EBT,20
568,ECC,50
569,ECL,40
570,ECR,168
571,ECS,3
572,EDG,46
573,EDL,15
574,EDN,157
575,EDR,141
576,EDW,160
577,EDY,46
578,EFF,67
579,EFL,9
580,EGF,30
581,EGG,5
582,EGH,54
583,EGN,8
584,EGR,8
585,EGT,3
586,ELD,33
587,ELE,157
588,ELO,4
589,ELP,38
590,ELR,20
591,ELS,122
592,ELW,157
593,ELY,6
594,EMD,13
595,EML,7
596,EMP,137
597,EMS,13
598,ENC,147
599,ENF,141
600,ENL,36
601,ENT,14
602,EPD,136
603,EPH,165
604,EPS,117
605,ERA,38
606,ERD,52
607,ERH,134
608,ERI,9
609,ERL,45
610,ESD,157
611,ESH,92
612,ESL,14
613,ESM,4
614,ESW,5
615,ETC,5
616,ETL,24
617,EUS,164
618,EVE,5
619,EWD,53
620,EWE,136
621,EWR,11
622,EWW,118
623,EXC,11
624,EXD,11
625,EXM,5
626,EXN,7
627,EXR,154
628,EXT,11
629,EYN,42
630,FAL,5
631,FAV,7
632,FAZ,43
633,FBY,36
634,FCN,157
635,FEA,32
636,FEL,132
637,FEN,7
638,FFD,9
639,FGT,9
640,FIL,3
641,FIN,4
642,FIT,16
643,FKC,4
644,FKW,4
645,FLE,22
646,FLF,43
647,FLI,49
648,FLM,5
649,FLT,5
650,FLW,128
651,FLX,7
652,FML,21
653,FMR,13
654,FMT,5
655,FNB,27
656,FNC,21
657,FNH,20
658,FNN,26
659,FNR,17
660,FNT,7
661,FNV,9
662,FNW,46
663,FNY,159
664,FOD,12
665,FOG,162
666,FOH,166
667,FOK,48
668,FOX,3
669,FPK,166
670,FRD,26
671,FRE,36
672,FRF,45
673,FRI,3
674,FRM,16
675,FRO,7
676,FRT,4
677,FRY,6
678,FSB,12
679,FSG,12
680,FSK,14
681,FST,164
682,FTN,10
683,FWY,53
684,FXN,6
685,FZH,30
686,FZP,10
687,FZW,36
688,GBD,5
689,GBK,6
690,GBL,4
691,GBS,11
692,GCR,7
693,GCT,4
694,GDH,147
695,GDL,43
696,GDN,20
697,GDP,132
698,GER,15
699,GFD,151
700,GGV,7
701,GIG,3
702,GIL,3
703,GIP,169
704,GLD,26
705,GLH,34
706,GLM,10
707,GLO,42
708,GLS,4
709,GLY,11
710,GLZ,60
711,GMB,4
712,GMD,4
713,GMN,4
714,GMT,3
715,GMV,7
716,GMY,153
717,GNB,5
718,GNF,45
719,GNH,55
720,GNL,41
721,GNR,3
722,GNT,4
723,GNW,156
724,GOB,3
725,GOD,21
726,GOE,16
727,GOM,44
728,GOO,4
729,GOR,8
730,GOS,5
731,GOX,5
732,GPK,147
733,GPO,159
734,GRA,3
735,GRB,7
736,GRC,4
737,GRF,30
738,GRN,14
739,GRP,157
740,GRT,2
741,GRV,17
742,GRY,34
743,GSD,2
744,GSL,3
745,GSN,8
746,GST,63
747,GSW,53
748,GSY,29
749,GTA,8
750,GTO,45
751,GTR,12
752,GTW,18
753,GTY,45
754,GUI,45
755,GUN,170
756,GVH,53
757,GYM,3
758,GYP,13
759,HAB,6
760,HAC,143
761,HAD,5
762,HAF,6
763,HAG,39
764,HAI,9
765,HAL,47
766,HAM,10
767,HAN,137
768,HAP,7
769,HAS,4
770,HAT,15
771,HAV,11
772,HAY,137
773,HAZ,46
774,HBB,2
775,HBD,33
776,HBN,8
777,HBP,6
778,HBY,31
779,HCB,165
780,HCH,13
781,HCN,2
782,HCT,9
783,HDB,2
784,HDE,15
785,HDF,42
786,HDG,45
787,HDH,159
788,HDL,153
789,HDM,8
790,HDN,157
791,HDW,125
792,HDY,30
793,HEC,2
794,HED,43
795,HEI,13
796,HEL,6
797,HEN,151
798,HER,92
799,HES,4
800,HEV,11
801,HEW,16
802,HEX,8
803,HFD,3
804,HFE,11
805,HFN,6
806,HFS,16
807,HFX,29
808,HGD,3
809,HGF,60
810,HGG,162
811,HGM,17
812,HGN,45
813,HGR,158
814,HGS,7
815,HGT,7
816,HGY,148
817,HHB,3
818,HHE,10
819,HHY,158
820,HIA,50
821,HIB,4
822,HID,49
823,HIG,5
824,HIL,35
825,HIN,60
826,HIP,137
827,HIR,2
828,HIT,10
829,HKC,154
830,HKM,5
831,HKN,19
832,HKW,154
833,HLB,7
834,HLD,9
835,HLG,54
836,HLI,4
837,HLM,33
838,HLN,5
839,HLR,39
840,HLS,11
841,HMC,125
842,HMD,9
843,HME,18
844,HML,7
845,HMM,3
846,HMN,155
847,HMP,126
848,HMT,4
849,HMW,128
850,HNA,11
851,HNB,6
852,HND,5
853,HNF,44
854,HNH,164
855,HNK,7
856,HNL,39
857,HNX,43
858,HOC,12
859,HOH,152
860,HOK,9
861,HOL,9
862,HON,7
863,HOO,38
864,HOP,14
865,HOR,23
866,HOT,7
867,HOU,168
868,HOV,12
869,HOW,6
870,HOX,162
871,HOY,30
872,HPA,166
873,HPD,8
874,HPL,15
875,HPN,9
876,HPQ,5
877,HPT,3
878,HRD,3
879,HRE,15
880,HRH,8
881,HRM,3
882,HRN,148
883,HRO,132
884,HRR,4
885,HRS,31
886,HRW,152
887,HRY,142
888,HSB,41
889,HSC,24
890,HSD,53
891,HSG,14
892,HSK,12
893,HSL,4
894,HSW,27
895,HSY,36
896,HTC,47
897,HTE,128
898,HTF,12
899,HTH,33
900,HTN,31
901,HTO,37
902,HTY,43
903,HUB,3
904,HUD,30
905,HUL,4
906,HUN,5
907,HUP,50
908,HUR,28
909,HUT,5
910,HUY,44
911,HVN,2
912,HWC,5
913,HWH,2
914,HWI,48
915,HWM,11
916,HWN,14
917,HWV,6
918,HWW,7
919,HWY,8
920,HXM,8
921,HXX,6
922,HYB,6
923,HYC,43
924,HYD,3
925,HYH,9
926,HYK,40
927,HYL,5
928,HYR,170
929,HYS,157
930,HYT,43
931,HYW,92
932,IFD,154
933,IFI,10
934,ILK,29
935,ILN,16
936,IMW,162
937,INC,62
938,INE,33
939,INT,15
940,IPS,7
941,IRL,56
942,ISL,170
943,ISP,8
944,IVR,34
945,IVY,6
946,JCH,13
947,JEQ,54
948,KBF,3
949,KBK,5
950,KBN,160
951,KBW,11
952,KBX,3
953,KCK,131
954,KDB,158
955,KDG,12
956,KEI,30
957,KEL,5
958,KEM,2
959,KEN,2
960,KET,4
961,KEY,7
962,KGL,9
963,KGM,2
964,KGN,5
965,KGS,3
966,KGX,164
967,KID,36
968,KIR,43
969,KIT,3
970,KIV,17
971,KKB,18
972,KKD,43
973,KKM,9
974,KKS,16
975,KLD,7
976,KLF,31
977,KLN,3
978,KLY,135
979,KMH,6
980,KML,9
981,KMP,77
982,KMS,5
983,KNA,3
984,KND,134
985,KNE,4
986,KNF,12
987,KNG,128
988,KNI,3
989,KNL,160
990,KNN,52
991,KNO,34
992,KNR,163
993,KNT,153
994,KNW,31
995,KPA,172
996,KSL,46
997,KSN,6
998,KSW,1
999,KTH,170
1000,KTL,5
1001,KTN,166
1002,KTW,159
1003,KVP,17
1004,KWB,165
1005,KWG,172
1006,KYN,17
1007,LAC,12
1008,LAD,157
1009,LAG,18
1010,LAI,25
1011,LAK,2
1012,LAN,4
1013,LAP,5
1014,LAW,45
1015,LAY,7
1016,LBG,167
1017,LBK,2
1018,LBO,14
1019,LBZ,8
1020,LCK,29
1021,LCN,6
1022,LDS,34
1023,LEA,6
1024,LEB,155
1025,LED,5
1026,LEE,158
1027,LEG,40
1028,LEH,49
1029,LEI,4
1030,LEL,3
1031,LEM,144
1032,LEN,3
1033,LEO,4
1034,LER,144
1035,LES,13
1036,LET,8
1037,LEW,158
1038,LEY,17
1039,LFD,9
1040,LGD,5
1041,LGE,19
1042,LGF,12
1043,LGG,51
1044,LGJ,161
1045,LGK,10
1046,LGM,14
1047,LGN,9
1048,LGW,2
1049,LHD,81
1050,LHM,4
1051,LHO,9
1052,LHS,152
1053,LIC,40
1054,LID,7
1055,LIH,5
1056,LIP,4
1057,LIS,6
1058,LIT,10
1059,LIV,46
1060,LKE,2
1061,LMR,28
1062,LMS,16
1063,LNG,43
1064,LNY,35
1065,LOB,51
1066,LOF,143
1067,LOH,11
1068,LOO,7
1069,LOS,6
1070,LOT,50
1071,LOW,17
1072,LPR,7
1073,LPT,12
1074,LPW,49
1075,LPY,44
1076,LRB,13
1077,LRD,26
1078,LSK,8
1079,LST,169
1080,LSW,41
1081,LSY,158
1082,LTG,6
1083,LTK,7
1084,LTL,48
1085,LTM,8
1086,LTN,7
1087,LTP,5
1088,LTS,3
1089,LTT,38
1090,LTV,43
1091,LUD,3
1092,LUT,7
1093,LUX,5
1094,LVC,46
1095,LVJ,46
1096,LVM,48
1097,LVN,9
1098,LWH,16
1099,LWS,11
1100,LWT,5
1101,LYC,7
1102,LYD,2
1103,LYE,50
1104,LYM,7
1105,LYP,8
1106,LYT,8
1107,LZB,2
1108,MAC,11
1109,MAG,40
1110,MAI,16
1111,MAL,161
1112,MAN,53
1113,MAO,22
1114,MAR,6
1115,MAS,18
1116,MAT,7
1117,MAU,47
1118,MBK,14
1119,MBR,13
1120,MCB,12
1121,MCE,16
1122,MCH,4
1123,MCM,3
1124,MCO,53
1125,MCV,53
1126,MDB,5
1127,MDE,7
1128,MDG,7
1129,MDL,46
1130,MDN,4
1131,MDS,164
1132,MDW,5
1133,MEC,35
1134,MEL,5
1135,MEN,6
1136,MEO,41
1137,MEP,6
1138,MES,8
1139,MEX,15
1140,MFT,16
1141,MGM,4
1142,MGN,48
1143,MHM,32
1144,MHR,3
1145,MHS,17
1146,MIA,45
1147,MIC,5
1148,MIH,44
1149,MIJ,165
1150,MIK,31
1151,MIL,151
1152,MIR,30
1153,MIS,7
1154,MKC,6
1155,MKM,8
1156,MKR,3
1157,MKT,10
1158,MLB,7
1159,MLD,32
1160,MLF,20
1161,MLH,12
1162,MLM,3
1163,MLW,6
1164,MLY,30
1165,MNE,3
1166,MNG,10
1167,MNN,29
1168,MNP,164
1169,MNR,41
1170,MOB,17
1171,MOG,164
1172,MOR,11
1173,MOS,8
1174,MOT,161
1175,MPL,42
1176,MPT,15
1177,MRD,5
1178,MRF,46
1179,MRN,5
1180,MRP,41
1181,MRS,8
1182,MRT,41
1183,MRW,136
1184,MRY,5
1185,MSD,45
1186,MSH,44
1187,MSK,10
1188,MSL,45
1189,MSN,32
1190,MSO,44
1191,MSR,5
1192,MSS,46
1193,MSW,16
1194,MTB,8
1195,MTC,169
1196,MTG,157
1197,MTL,166
1198,MTM,6
1199,MTN,5
1200,MTO,13
1201,MTP,16
1202,MVL,7
1203,MYB,167
1204,MYL,164
1205,MYT,31
1206,MZH,158
1207,NAN,9
1208,NAY,13
1209,NBA,150
1210,NBC,158
1211,NBN,40
1212,NBR,3
1213,NBT,164
1214,NBY,3
1215,NCE,3
1216,NCL,16
1217,NCM,23
1218,NCO,8
1219,NCT,15
1220,NDL,164
1221,NEH,157
1222,NEL,6
1223,NEM,167
1224,NES,26
1225,NET,17
1226,NFA,6
1227,NFD,51
1228,NFL,24
1229,NFN,3
1230,NGT,10
1231,NHD,164
1232,NHE,8
1233,NHL,5
1234,NLN,31
1235,NLS,16
1236,NLT,137
1237,NLW,44
1238,NMC,15
1239,NMK,4
1240,NMN,13
1241,NMP,2
1242,NMT,6
1243,NNG,15
1244,NNT,12
1245,NOR,33
1246,NOT,19
1247,NPD,29
1248,NQY,5
1249,NRB,169
1250,NRC,4
1251,NRD,13
1252,NRT,5
1253,NRW,9
1254,NSB,6
1255,NSD,20
1256,NSG,150
1257,NSH,167
1258,NTA,9
1259,NTC,10
1260,NTL,17
1261,NTR,8
1262,NUF,32
1263,NUM,133
1264,NUN,10
1265,NUT,13
1266,NVH,8
1267,NVN,8
1268,NVR,46
1269,NWA,4
1270,NWB,154
1271,NWD,169
1272,NWE,5
1273,NWI,5
1274,NWM,12
1275,NWN,43
1276,NWX,176
1277,NXG,185
1278,OCK,33
1279,OHL,51
1280,OKE,6
1281,OKL,148
1282,OKM,2
1283,OKN,6
1284,OLD,114
1285,OLF,18
1286,OLT,55
1287,OLY,32
1288,OMS,35
1289,OPK,39
1290,ORE,7
1291,ORN,39
1292,ORP,130
1293,ORR,72
1294,OTF,20
1295,OUN,5
1296,OUS,4
1297,OUT,33
1298,OVE,38
1299,OVR,4
1300,OXF,9
1301,OXN,4
1302,OXP,8
1303,OXS,91
1304,OXT,28
1305,PAD,164
1306,PAL,149
1307,PAN,11
1308,PAR,7
1309,PAT,48
1310,PBL,26
1311,PBO,7
1312,PBR,68
1313,PDG,36
1314,PDW,6
1315,PEA,9
1316,PEB,7
1317,PEG,11
1318,PEM,72
1319,PET,157
1320,PEV,7
1321,PEW,1
1322,PFL,30
1323,PFM,35
1324,PFR,1
1325,PFY,8
1326,PGN,6
1327,PHR,6
1328,PIL,15
1329,PIN,10
1330,PKG,27
1331,PKS,10
1332,PKT,7
1333,PLC,3
1334,PLD,12
1335,PLG,9
1336,PLM,8
1337,PLS,11
1338,PLU,157
1339,PLY,7
1340,PMA,5
1341,PMP,9
1342,PMR,165
1343,PMS,9
1344,PNE,168
1345,PNL,7
1346,PNM,5
1347,PNR,2
1348,PNS,18
1349,PNW,167
1350,PNZ,4
1351,POK,11
1352,POL,10
1353,PON,138
1354,POO,10
1355,POP,4
1356,POT,34
1357,PRB,12
1358,PRE,19
1359,PRL,12
1360,PRN,4
1361,PRP,12
1362,PRR,9
1363,PRS,4
1364,PRU,14
1365,PRW,5
1366,PRY,52
1367,PSC,40
1368,PSE,22
1369,PSH,7
1370,PSL,40
1371,PSN,16
1372,PSW,10
1373,PTC,15
1374,PTR,6
1375,PUL,6
1376,PUO,135
1377,PUR,135
1378,PUT,164
1379,PWY,15
1380,PYN,5
1381,PYT,29
1382,QBR,8
1383,QPW,165
1384,QRB,163
1385,QRP,160
1386,QUI,5
1387,RAD,6
1388,RAI,10
1389,RAM,6
1390,RAU,3
1391,RAV,5
1392,RAY,165
1393,RBR,5
1394,RCC,11
1395,RCD,45
1396,RCE,11
1397,RDA,16
1398,RDB,15
1399,RDC,37
1400,RDD,136
1401,RDF,16
1402,RDG,19
1403,RDH,33
1404,RDM,11
1405,RDN,45
1406,RDS,4
1407,RDT,25
1408,RDW,19
1409,REC,142
1410,RED,6
1411,REE,7
1412,REI,32
1413,RET,7
1414,RFD,13
1415,RFY,41
1416,RGL,25
1417,RGT,45
1418,RGW,12
1419,RHD,1
1420,RHM,135
1421,RIC,21
1422,RID,6
1423,RIL,43
1424,RIS,11
1425,RKT,3
1426,RLG,11
1427,RLN,9
1428,RMC,18
1429,RMD,187
1430,RMF,131
1431,RML,42
1432,RNF,44
1433,RNH,40
1434,RNM,90
1435,RNR,4
1436,ROB,45
1437,ROC,5
1438,ROE,171
1439,ROL,15
1440,ROM,12
1441,ROO,3
1442,ROW,51
1443,RRB,47
1444,RSG,10
1445,RSH,42
1446,RTR,9
1447,RUE,23
1448,RUF,10
1449,RUG,10
1450,RUN,38
1451,RUS,3
1452,RVB,164
1453,RVN,31
1454,RWC,3
1455,RYD,2
1456,RYE,5
1457,RYH,16
1458,RYN,16
1459,RYR,2
1460,RYS,7
1461,SAA,5
1462,SAB,2
1463,SAC,16
1464,SAD,52
1465,SAE,29
1466,SAF,22
1467,SAH,8
1468,SAJ,158
1469,SAL,5
1470,SAM,3
1471,SAN,2
1472,SAR,14
1473,SAS,8
1474,SAT,164
1475,SAU,6
1476,SAV,13
1477,SAW,9
1478,SAX,5
1479,SAY,34
1480,SBE,3
1481,SBF,7
1482,SBJ,49
1483,SBK,12
1484,SBM,160
1485,SBP,157
1486,SBS,5
1487,SBT,48
1488,SBU,143
1489,SBV,4
1490,SBY,9
1491,SCA,3
1492,SCF,47
1493,SCG,55
1494,SCR,5
1495,SCS,13
1496,SCY,168
1497,SDA,8
1498,SDB,8
1499,SDC,157
1500,SDE,163
1501,SDG,4
1502,SDH,137
1503,SDL,44
1504,SDN,13
1505,SDP,7
1506,SDR,9
1507,SDW,7
1508,SDY,8
1509,SEA,13
1510,SEB,11
1511,SEC,13
1512,SED,4
1513,SEE,10
1514,SEF,6
1515,SEG,6
1516,SEH,20
1517,SEL,4
1518,SEM,4
1519,SEN,41
1520,SER,4
1521,SES,37
1522,SET,4
1523,SEV,22
1524,SFA,44
1525,SFD,50
1526,SFL,41
1527,SFN,16
1528,SFO,24
1529,SFR,26
1530,SGB,53
1531,SGM,7
1532,SGN,139
1533,SGR,134
1534,SHB,17
1535,SHC,32
1536,SHD,12
1537,SHE,3
1538,SHF,18
1539,SHH,14
1540,SHI,10
1541,SHJ,40
1542,SHM,4
1543,SHN,2
1544,SHO,14
1545,SHP,73
1546,SHR,8
1547,SHU,3
1548,SHW,13
1549,SHY,30
1550,SIA,13
1551,SIC,3
1552,SID,157
1553,SIE,5
1554,SIH,164
1555,SIL,12
1556,SIP,2
1557,SIT,9
1558,SIV,4
1559,SJP,11
1560,SJS,138
1561,SKG,2
1562,SKI,10
1563,SKM,4
1564,SKN,7
1565,SKS,12
1566,SKW,142
1567,SLB,9
1568,SLD,50
1569,SLH,3
1570,SLK,22
1571,SLL,4
1572,SLO,32
1573,SLQ,7
1574,SLR,4
1575,SLV,141
1576,SLW,10
1577,SLY,51
1578,SMA,55
1579,SMB,45
1580,SMD,3
1581,SMG,170
1582,SMH,138
1583,SMK,6
1584,SML,14
1585,SMN,4
1586,SMO,170
1587,SMR,53
1588,SMT,12
1589,SMY,129
1590,SNA,36
1591,SND,23
1592,SNE,8
1593,SNF,17
1594,SNG,41
1595,SNH,43
1596,SNI,4
1597,SNK,25
1598,SNL,161
1599,SNN,44
1600,SNO,6
1601,SNR,136
1602,SNS,79
1603,SNT,37
1604,SNW,17
1605,SNY,67
1606,SOA,13
1607,SOB,13
1608,SOC,14
1609,SOE,14
1610,SOF,8
1611,SOG,3
1612,SOH,160
1613,SOK,154
1614,SOL,55
1615,SOM,15
1616,SON,30
1617,SOO,14
1618,SOP,36
1619,SOR,6
1620,SOT,10
1621,SOU,13
1622,SOV,15
1623,SOW,29
1624,SPA,3
1625,SPB,162
1626,SPH,5
1627,SPI,40
1628,SPK,18
1629,SPN,3
1630,SPO,17
1631,SPP,2
1632,SPT,50
1633,SPU,4
1634,SPY,33
1635,SQE,174
1636,SQU,8
1637,SRA,177
1638,SRC,169
1639,SRD,16
1640,SRG,15
1641,SRH,168
1642,SRI,54
1643,SRL,54
1644,SRN,42
1645,SRO,11
1646,SRS,169
1647,SRT,158
1648,SRU,142
1649,SRY,10
1650,SSC,4
1651,SSD,4
1652,SSE,12
1653,SSM,33
1654,SSS,6
1655,SST,5
1656,STA,15
1657,STD,3
1658,STE,169
1659,STH,6
1660,STK,14
1661,STL,137
1662,STM,41
1663,STO,142
1664,STP,167
1665,STS,6
1666,STU,6
1667,STW,165
1668,STY,13
1669,SUC,164
1670,SUD,136
1671,SUN,17
1672,SUO,164
