,Station CRS,Number,Max distance,Mean distance,Median distance
0,APN,1797,493187.0804319594,333225.42139570444,395995.1318513903
0,AYP,2126,647325.6403271849,173601.06419431046,162082.07365603006
0,ALB,2610,667165.9886415075,199675.16072858157,188069.06144394807
0,ALD,2233,593862.909885775,193626.48020818675,206520.07333913087
0,AMT,2611,694349.0713070768,209165.9569198199,169939.5781682419
0,AHT,2402,700257.5861531241,185804.12797705785,166941.11908694037
0,AGT,2073,702275.0901263693,200847.07213264503,182095.00443382072
0,LPY,2286,583762.9910862799,204833.4671688074,217983.64572901302
0,AAP,2376,738126.6931530115,192007.28468839967,165613.30207745996
0,ALF,2526,523133.9672588657,191663.21227457916,195900.03135826328
0,ALW,2477,471673.4731199116,262335.9574543531,274982.0038444005
0,ALO,2323,653372.6573418878,392981.6781967337,407771.15129077
0,ASS,1399,758892.581945561,437610.23503534484,475539.58860543935
0,ALM,2341,530149.9404809925,320181.40217604936,325311.56282031664
0,ALR,2618,746973.4070902391,252865.54566224592,237407.62361179557
0,ASG,2590,616636.7626082635,201652.07712372538,215475.3314349464
0,AYH,2071,671036.6891109606,226912.80268810742,208262.38285633823
0,ALN,2328,759174.3348803356,235680.34170237815,203887.696237414
0,ABC,1182,783389.5411964599,456879.96325505094,520064.49331467436
0,AON,2386,652483.3158886133,190332.38506769543,165812.34065352313
0,ALP,2541,521723.8575003064,220147.34041283326,232294.07272894416
0,ALT,2061,583701.2482400564,190941.34617434084,202214.53747977567
0,ALV,2573,595660.4797449635,191137.222545391,160955.8161436801
0,ALX,1976,621287.8604962437,349063.506106846,345249.96220130136
0,AXP,2169,605553.7719583621,349767.80026671774,352728.0198773419
0,AMB,2542,525320.9263869087,191435.5916618425,194425.20549558382
0,AMR,2478,683205.3916246563,203315.570100405,178453.04896526705
0,AMY,2081,688145.1340872796,192412.59838533466,169629.11460651114
0,AMF,2348,512958.94923473167,243372.3967355821,251372.5596897959
0,ANC,2631,651010.5813464171,211566.06093829384,177751.63078016735
0,ADV,2594,704121.1109667143,222114.11078957576,176911.12468411928
0,AND,2169,605494.0875020993,350909.46475046506,354641.9313882583
0,ANZ,2130,644832.8434757337,168152.06950971537,154648.97675377253
0,ANG,2055,670316.3080889499,196860.6494714131,173136.84359488596
0,ANN,2283,506792.89191937173,286201.07096005935,283931.9655720538
0,AFV,2119,540733.2706261008,210720.19431933557,237085.78490706693
0,ANL,2091,609037.2577182779,347050.7576917453,345023.4184103195
0,APP,2493,463353.0607398639,269023.6977894537,294756.0381060921
0,APD,2070,679093.5801463595,217427.0986045009,198274.63378102606
0,APY,2570,540423.9139758714,223007.9267734113,266713.3352385956
0,APB,2196,560075.5790292949,203405.35972080723,231627.9336025774
0,APF,2625,667278.3852096514,199204.0655518666,158814.74734323655
0,APS,2562,686687.0886517381,197842.83802726696,171264.66047233454
0,ARB,2150,662973.8147355445,400944.544337071,396162.11138875963
0,ART,1878,641733.0102604977,360300.29222233687,359354.826296377
0,ARD,1183,752649.2798109887,410461.20944225264,475515.53355910466
0,AUI,1878,651932.695036842,368441.30523818155,368487.6225019655
0,ADS,1956,588950.9122431172,331421.3839903338,322203.57058853336
0,ASB,1960,588251.7155589093,330833.98960065923,321573.0907927465
0,ADN,1960,588585.7313017366,331121.974753453,321948.04899238015
0,ADK,2068,575548.3471003978,191973.95861236847,210651.26838668628
0,AGS,2169,605101.2844970666,350230.52886297746,353565.81588245055
0,ARG,1597,742164.5235566034,421895.6578777597,444069.9725050106
0,ARL,2660,759081.0200663694,209280.67131117114,175136.3648936837
0,ARM,1811,594040.0189381184,306872.2035024345,296107.87436192867
0,AWT,2316,490484.8309835891,274893.250497888,270765.65788149723
0,ARN,2375,490284.46375548147,241470.01421585967,237514.52639556737
0,ARR,2503,504018.11795311485,238118.42466906869,261236.48423959856
0,ARU,2055,665811.597724912,193813.49510060606,168624.3628898268
0,ACT,2374,717340.4810130263,178371.00161696324,154201.24957869545
0,AUW,2578,652790.3742220775,193462.51480446217,159271.838407933
0,AFS,2384,604985.90172747,173461.5962641819,160142.39522687302
0,ASF,2091,608601.9810302954,345275.6231369021,342600.08737099264
0,ABY,2070,575714.9132704485,191813.3267038653,210062.17595782722
0,ASC,2521,606943.4683724671,193009.9975526061,162153.92057239937
0,AHD,2113,621066.650207528,166418.47367310722,150389.6821593822
0,AFK,2076,697869.4725663245,215188.43474978412,196320.51385425823
0,ASH,2405,700792.8390737165,185607.5199946594,168171.7562807742
0,ASY,2043,587278.3389501098,191949.2026993606,200281.18087869824
0,AHN,2492,574480.4974931699,209589.7535488491,239671.53689998318
0,AHS,2111,763760.207157325,193996.39350417434,184253.7145956786
0,AHV,2398,698200.5121410325,184602.84232448207,166544.59220581135
0,AWM,2659,761324.4537810407,213105.62197805298,181625.327188525
0,ASK,2259,490338.101542191,242091.18112914803,224143.18641654064
0,ALK,2631,648766.2205293984,203562.57159718618,178017.58098595074
0,APG,2562,567688.0072161116,190310.4467228672,160650.20093479272
0,ASP,1909,481557.3942948026,249235.97135961422,222013.72627817106
0,AST,2574,579212.5807620204,189015.4593544081,163443.14376049588
0,ATT,1182,745958.5905913276,386762.03968426975,449657.79943407583
0,ATN,2202,567080.6942799235,198240.62003412802,228233.0898885448
0,ATH,2577,587310.2124031218,188680.96741989718,161130.50611228155
0,ATB,2553,546496.850425508,190440.57022762933,179452.85181629183
0,ATL,2376,684588.7051887432,243529.93729726973,205926.45384457044
0,AUD,2657,770075.7888026347,223257.91408221083,197116.3567540756
0,AVM,1717,737905.965416326,427871.90574575425,430589.51538948197
0,AVF,2447,636863.9726817651,210889.5145496294,181809.11396601074
0,AVN,2479,599555.6891065249,215107.87238337455,193813.51854109968
0,AXM,2386,692638.2881598447,262003.35725427058,232625.29398584325
0,AYL,2102,721251.4461718603,190755.59509383925,179965.0911743571
0,AYS,2615,662805.3017749632,195878.85232771604,163171.96017423624
0,AVP,2612,659672.9367815539,195336.63922133256,162207.35557304422
0,AYR,2169,565636.4178445373,335838.22014752845,336092.3657138629
0,BAC,2624,600292.8005773516,215795.17543661242,245758.12712161778
0,BNA,2070,581092.8346658561,190952.9755017432,206088.0294495985
0,BAG,2394,688966.6170526696,179570.95746515534,160575.69134212064
0,BLD,2568,538889.3426530163,223330.4661154416,266769.89852117875
0,BAB,2094,733027.4959126704,187568.29323102382,171388.00398329226
0,BDK,2622,764017.2929561215,210859.76382590257,176092.3107394482
0,BAL,2154,639456.534879424,128180.75993346066,81725.2772769845
0,BIO,2172,603048.1073057107,347066.0130588558,348975.5000354609
0,BHC,1976,623305.456096768,350651.995607055,346945.64185186126
0,BSI,2311,667325.9827400699,410292.5874394137,420936.72941785445
0,BAM,2559,595572.6877552395,202068.33003496676,222852.18938345657
0,BNV,1673,716441.5591365426,404394.49850561953,419114.0377367477
0,BNG,2621,598741.9998630462,260270.1958903759,287584.83977454004
0,BAD,2116,649856.4111925034,170278.7007178984,156761.01297137537
0,BSS,1960,575289.5758937406,321163.5795209629,310111.3240434796
0,BAR,2152,504463.48487279034,222236.72196705666,219014.28653172377
0,BGD,2423,585673.1389606321,219696.23449218192,212336.6212526704
0,BKG,2335,635432.4745399782,115680.17202822401,57617.88939209766
0,BRT,2588,634272.560024474,198359.6679790027,202025.51764421223
0,BMG,2098,723277.1460097437,192496.68684487182,181672.07826465793
0,BNS,2342,634781.2221545309,181978.7670362775,165815.24579400767
0,BIF,2260,498063.2059979938,239079.21660977456,224320.98882850885
0,BWS,2555,560817.6951559214,188398.1496423743,165175.11943869654
0,BRY,2444,617633.8540753737,235214.96368405138,224660.124864664
0,BYD,2444,617247.7830660876,234079.8759934805,223137.78942799487
0,BYI,2444,618227.9609496808,235031.17173491485,224145.96399005485
0,BAV,2548,522683.20360424824,232887.71576607408,242556.63295079174
0,BSO,2096,614523.4718413935,181509.96544847646,166622.68552640587
0,BBL,2123,747721.7582095629,184759.99831879127,171120.56755983483
0,BTH,2500,631540.580970851,212752.72031384756,184780.78729895243
0,BTL,2574,555879.2459923289,216635.56238382187,257608.09774733402
0,BAK,2336,636069.6507655431,183574.18602842378,168913.54778406615
0,BAT,2074,710890.5072238621,213540.41614182177,198150.83291523153
0,BAY,2465,790927.5450286202,211466.54988844815,163861.9753477118
0,BCG,2444,604738.412079967,226378.2999063374,216480.87455350568
0,BEC,2123,644800.7345102826,169001.16059179857,156766.10156535756
0,BKJ,2120,645955.3843145826,169536.81172329886,157231.23581527008
0,BAW,2405,690813.3492224944,180926.33668369992,159912.17219687012
0,BCK,2619,604793.9073767195,219849.65889247702,249244.61245677137
0,BCH,2073,658962.8358693683,225451.6010499366,205592.3064635445
0,BCF,2580,688258.5881716261,201518.38589177327,175947.53137985792
0,BCS,2584,643499.4069958418,177330.4317271081,134767.14330199332
0,BIT,2626,644592.4722838454,175458.58127148886,132482.60208330594
0,BWO,2472,691720.2091402274,199039.6343863401,176259.13178612903
0,BDH,2371,656917.3602531753,211279.64946669072,186732.3995102508
0,BMT,2509,621197.6897091618,216034.7223005477,192998.44850412657
0,BID,2235,577373.2799498086,207597.69881427215,219155.0083844766
0,BER,2572,591569.2620834858,188885.43042475582,155005.20827378673
0,BSL,1597,738822.1964897915,418183.92076423374,440489.89591498236
0,BEL,1419,744015.2864894646,422779.56357357174,458324.73960064515
0,BEB,2528,583335.0035785612,217220.22418668892,251962.1215676239
0,BCC,2511,754093.8578187731,276539.95159863215,244994.4400389527
0,BDM,2584,561476.2144249745,191502.69628686877,160738.37888009197
0,BEH,2586,588016.6489683774,187943.86629832117,154651.04625898914
0,BDW,2615,684004.9504762375,213808.25655367784,169510.25366080774
0,BKS,2071,665399.0508296506,221477.91994173272,202918.4384549615
0,BLM,2119,648688.0469455252,169456.64171320232,155930.04224265035
0,BGM,2124,643852.1091252245,168410.71348885255,156316.40285011678
0,BLP,2555,529223.8523573932,191500.57970202624,191714.77129850932
0,BVD,2125,642191.3674676731,172764.49848977567,159737.69326617935
0,BEM,2479,491091.31017561286,257407.02037997352,285626.2321636442
0,BEF,2095,619946.3362082237,186854.1714417668,173765.49190791594
0,BAS,1823,430109.3897196386,276657.8983641703,300936.213340967
0,BFE,1823,431883.21210716217,277960.320429878,301561.07942670584
0,BKM,2562,681419.2069622048,196016.91450904924,168892.4058093913
0,BEP,2576,597161.5285933949,188588.7349529919,155656.5394404225
0,BBW,2580,563461.1761337244,212371.10626430178,250640.7674458218
0,BRK,2056,682178.3904265804,207257.69376145705,192853.60469796773
0,BES,2213,554108.411098406,210285.158069291,236287.4326958588
0,BSJ,2584,562535.0391975597,191829.4379755146,161188.42770186698
0,BEE,2553,545413.5937066475,190929.62966363682,180046.76982662032
0,BYC,2619,612246.4017044118,244724.73455924264,274084.73297504184
0,BEV,2508,508059.69669911824,236078.49832185393,256660.15662739708
0,BEX,2059,689785.9921461148,216752.9593314459,201298.6598092496
0,BXY,2124,647415.973408905,174432.45867130032,163011.31406745975
0,BAJ,2415,534031.064264992,243774.30483089067,246089.1098768899
0,BEA,2364,661878.6227526917,398284.90409767244,414691.2940067587
0,BTG,2573,593779.2310362497,191259.32427046992,162027.14808063974
0,BHI,2573,587029.733700943,188314.20528512832,157974.4648968081
0,JEQ,2579,580384.3535882062,189414.5309082864,163911.10571284615
0,BMO,2578,581727.9709022079,189341.4132055703,162845.82434007942
0,BHM,2577,581790.4556659554,189082.56890048587,162754.85831362376
0,BSW,2578,581192.0611166329,189382.63342188863,163256.57421678308
0,BHK,2324,735121.8908249162,191932.87269690394,163059.28840685147
0,BKL,2121,648892.8091757528,172123.84169696693,161314.96820490513
0,BIW,2660,752855.60185337,209083.3061042688,173270.21323344298
0,BBK,2610,669371.3770396819,198438.46112614937,183385.20322217885
0,BIC,2341,750684.0658825788,222460.90084917072,186346.94148281586
0,BIG,2078,677512.4811676904,183711.77498002,161628.546544229
0,BIN,2586,647640.6432775818,201258.90657702181,178548.64005589628
0,BWD,2200,579644.6002724428,194503.12626752988,215528.24321884126
0,BIK,2124,645944.2408017893,168727.96972506167,155263.08005398678
0,BPT,1974,611580.9143212368,339763.0128614009,334852.63421690447
0,BTS,2375,632800.0465052132,378594.8124003784,394248.6607459815
0,BTE,2578,737412.104118179,241141.50678781435,196476.0789693433
0,BDL,2227,552587.9490587901,211694.47479462205,236968.242186585
0,BHS,2580,566377.744266139,211380.1203948012,247831.03150387216
0,BUK,2567,566222.9079117164,207612.55489591724,202999.83651458326
0,BCU,2567,742997.6709950039,249256.91225613136,200552.03629980923
0,BKW,2587,594238.5595869726,188306.51885187946,154855.94926979594
0,BFF,2616,623396.6285856862,247280.28579135725,273866.72140294814
0,BAI,1811,592892.1960398871,310991.2343520558,302542.8361179312
0,BKD,2550,563288.227508795,190424.42873228434,170952.50137099487
0,BLT,2173,597699.5764177854,342910.1310740059,343750.7958163306
0,BLA,2177,713575.7465223997,434071.84825883014,437740.5944414644
0,BLO,2401,485736.1794812077,289331.52164616546,292452.0125157564
0,BHO,2434,741490.583814117,198020.29027908776,175756.13197277804
0,BPB,2118,535351.3549305727,213781.38096602593,236124.05887060898
0,BPN,2117,531593.0414377148,215045.59080013953,234853.62492412163
0,BPS,2118,534173.6808978892,214068.52102295004,235980.72718872962
0,BSB,2553,540380.1047642299,196969.69041617625,184757.57961447752
0,BFR,2627,747375.1151503507,225318.68006833165,216772.14302580486
0,BLG,2169,604902.7951043043,349580.2606733869,352710.63090707874
0,BEU,2584,740721.6029912992,246759.8516957392,199196.71698599853
0,BBN,2099,543040.9196368171,201096.6693701384,237038.44552519324
0,BKH,2138,641167.346817506,170370.92258468358,158535.678411424
0,BKR,1811,593975.0190201604,307520.4676668451,297185.4695872816
0,BKT,2574,568550.5234365719,188858.42618133448,168431.31817433832
0,BLV,2069,576860.961710012,191717.107166858,209185.95934000926
0,BLN,2234,568764.7460945519,208459.77690246142,226610.1650412002
0,BIL,2477,464451.66123612906,268756.77087429975,281258.65564989974
0,BWN,2573,564411.6505751808,190406.56001630134,175627.74498118172
0,BLX,2574,565266.5477896247,190324.71564287625,174907.64507945545
0,BLK,2043,559558.163554067,194297.2875494036,218127.95010631083
0,BLH,2173,599660.9527474671,343144.27802551916,343852.1493312691
0,BLY,2562,567889.5934616164,189357.00551245004,160980.62413328252
0,BTD,2506,404666.9868237339,203744.4432939076,232415.7078508758
0,BEG,2097,729742.906172441,193645.1696390914,181024.9955116696
0,BYB,2592,632364.1738745167,197733.92239589267,200149.01715862262
0,BMB,2121,543991.0772246177,204624.7458090832,236910.3830934316
0,BML,2072,588230.3446814012,189929.06991725636,200366.45244767063
0,BMY,2619,703802.695479351,212899.695915426,173594.75914900197
0,BAN,2591,622461.4499621643,188264.25831139105,154593.34729864672
0,BND,2376,676335.5979186664,226263.6367076627,187396.0491419176
0,BIY,2539,538035.4077800085,221844.93383495358,264904.3218457711
0,BNM,2602,696873.4618479885,202940.46013239108,176036.16364878096
0,BNL,2169,607202.9296907254,351153.0623326655,354432.9007282249
0,BAH,2234,574521.4541033258,206050.46213111805,221031.2639537674
0,BEY,2568,530095.4997922544,227436.1632413886,266638.2870106992
0,BNI,2342,634014.9497448779,181619.89166610202,164981.1967506059
0,BUD,2312,473760.4932083299,245774.87135847288,233143.25858793344
0,BNY,2506,401655.3799589892,203649.98707412917,238877.9764645188
0,BTB,2551,533646.2059923222,226700.6113895983,230008.062693463
0,BTY,2386,651257.5508429826,188258.03498808257,166967.7194699622
0,BFD,2295,631024.3187270995,176679.65273599373,156699.33104981476
0,BEN,2377,502017.85299429344,232354.73402550165,245729.9136609556
0,BRW,2232,580590.0187998413,204786.83488886268,216799.88705024734
0,BOD,1853,456790.92662727006,303116.81755786523,330706.9390028364
0,BOR,2620,602124.9773925676,272558.0985091698,292585.37386547535
0,BOG,2055,669899.3513252569,198237.23852400857,172259.41266880019
0,BGS,1964,617028.0195493556,347520.8847001428,342671.32841294276
0,BON,2043,562493.8829889619,192592.43524825788,216668.41417246932
0,BMH,2484,745496.0215185592,249017.05732859496,201522.6689308178
0,BKA,2113,622429.6339474849,167277.74526098222,149538.98874875408
0,BRO,1855,675181.6604870129,386096.66286471783,389664.4049691991
0,BOC,1923,478618.8913164628,228529.0463455896,204329.2830824794
0,BNW,2234,572729.6193527973,206395.3634754364,222633.28718320627
0,BOT,2234,573478.0185813577,206272.3204768265,222079.13350200193
0,BNE,2625,698388.6039419601,204552.49599751926,173700.64909492998
0,BRH,2581,575333.7098849675,250398.31976263426,264784.95148327446
0,BRG,2109,749938.9415412431,188050.0637567602,175449.72600862052
0,BOH,2328,660719.9282456978,210354.43891185042,189820.3317376724
0,BSN,2622,661793.303989244,225240.98158158254,187036.8276903182
0,BTF,2631,651182.4966935152,205238.17112955722,176202.0245327715
0,BOE,2578,740665.4387103532,240728.37919046302,195958.23636419213
0,BRV,2575,587134.8536154195,189896.6720043724,161938.89549970155
0,BWB,2562,567884.1642315799,189692.17402728772,161187.29824392
0,BOP,2376,737191.406193127,191817.56542359752,164684.72826889565
0,BWG,1974,614724.430619119,341763.758692885,337294.49506329035
0,BXW,2365,740318.0573787189,189155.8601805898,178509.41923175566
0,BCE,2406,715211.0864500074,178962.04479578536,157597.16565142205
0,BDQ,2572,544719.4369581464,220667.57746550985,264754.66130945354
0,BDI,2572,545400.4455773757,220374.91866135286,264430.36924506514
0,BTP,2360,731440.5348659588,225513.99809224595,186588.60160792244
0,BTR,2362,730477.1859469671,224968.28471297474,185556.0345825487
0,BRP,2511,759869.489057167,275145.8172062338,244909.86880891508
0,BSM,2484,744276.5325468753,249780.1544485257,202535.61291782735
0,BDB,2029,580779.7038464757,190448.1536488273,199461.91330928318
0,BSY,2406,627625.8141002487,188913.5408297896,170183.3063817708
0,BSP,2419,627897.4042190332,187920.40576979064,168828.2009173823
0,BOA,2447,636764.9487746636,210018.74349232818,180846.8063215469
0,BWT,2373,610781.7586708037,236325.30741670777,215510.19633650748
0,BDN,1715,484801.63990027923,186508.60472876212,165595.41209467128
0,BDT,2480,494284.9926641512,254362.53739034483,281509.7327235477
0,BLL,2379,500065.7943960974,289786.37852967315,287724.67260661
0,BBS,2574,582681.7564099635,189173.0018700858,162020.77542668267
0,BDY,2027,581827.0107463214,189669.09849662514,199359.60295441397
0,BRC,2367,621023.9105356572,365273.9068208631,374325.86071496585
0,BYF,2311,667247.6305368195,409806.25210771983,420819.4218426711
0,BMF,2524,508946.13967491686,226456.63223708916,247639.0440237565
0,BGI,2172,603644.4086753393,346796.4335487486,348219.8845916183
0,BGN,2417,547755.3970386782,238253.79995243633,236619.39329860517
0,BGG,2566,592032.3051996402,227623.10003447425,228572.07621075012
0,LRB,2074,703318.1709759815,201636.8858690757,184092.18512745184
0,BTN,2075,704015.4432965232,202120.7237606951,184215.7079061053
0,BRR,1974,599996.6773241332,329808.82250934985,322854.70362068445
0,BAA,2055,665842.5155079841,194712.89519544796,169422.63856403605
0,BGH,2582,555186.2029985975,215793.77470872994,257683.52761425008
0,BDG,2091,604051.922973514,341695.36684393324,338036.0161209665
0,BRF,2479,536503.2611494547,221699.4708435912,258427.72023085412
0,BMD,2321,734782.1241701515,193034.39920215643,164026.57467617863
0,BNF,2415,531502.9986745135,243302.76435536073,246116.57608743056
0,BHD,2423,583705.3997523065,219062.58238318324,211923.24701410177
0,BRX,2141,638317.2017108735,125717.76748387107,78879.21415049721
0,BPK,2340,723239.3067304902,186819.18370466333,153017.83791298882
0,CNP,2235,579303.1753753815,205885.08231738707,217554.15992345446
0,BKC,2235,579869.9475520351,205755.0469471508,217125.71791476017
0,BKN,2235,577959.8402968843,206963.3296114369,219024.30033217775
0,BKP,2234,578799.4876569951,206453.88618365364,218154.88662997156
0,BKO,2403,729071.2261062015,184869.25571771438,167651.0030271218
0,BRS,2280,640962.5284679284,180665.76042338938,162390.6571672926
0,BUY,2574,545365.4279700905,221835.84028701787,265083.05649032874
0,BOM,2529,587371.798814005,215957.65455251993,248598.3002395632
0,BMR,2529,586467.2628544581,216185.5824844343,249510.66109487184
0,BMC,2043,558197.9043000789,193593.67994898435,220543.22527582775
0,BLE,2567,545291.32259738,221671.30365754516,264550.66711123596
0,BRM,2581,549652.3860859697,249281.55218708652,270758.4830683795
0,BMP,2310,504639.1403062192,282461.6763292391,280362.2011059979
0,BMV,2553,575479.7445610054,187957.08851977685,162186.41262618985
0,BCN,1960,618217.5115604539,350844.88835225673,346715.59021768835
0,BNT,2027,580609.844739994,189733.9460753016,200969.26191566352
0,BNH,2124,645179.4566824024,174004.48866680748,161506.01637400384
0,BUU,2328,762542.2406562144,239001.68081146234,208040.6417626133
0,BNP,2145,543238.3429416595,236160.85936226934,255315.16149997502
0,BYA,2383,700431.8984526618,272910.482635763,239179.86955427498
0,BGE,2234,578330.7212054363,203351.986719074,216866.5733809616
0,BCY,2130,640103.410786101,169513.233005962,158067.75236591365
0,BMN,2120,647320.7653860642,170773.53583712084,159431.42703055756
0,BMS,2122,648194.3678434733,171182.43295723776,159661.45780682325
0,BME,2568,558884.3988634859,205056.2080143964,202278.15008052648
0,BRA,1183,750251.7681911853,418371.31016259996,481465.2613273361
0,BUH,2531,513401.2401475088,227927.96561727455,245771.2637541644
0,BXB,2461,793583.5718265594,214877.76859918569,169709.22471392062
0,BRL,1965,543308.5883105475,301994.2586616816,284408.52659510757
0,BYL,2148,659261.9931597756,395128.4874557451,390529.00020357
0,BCB,2200,556502.6422623706,206000.1043680306,233150.00303826976
0,BCJ,2227,557362.5910033791,206919.41774950095,232745.3936171455
0,BUI,1974,600381.135613037,325939.109127077,317984.54427849164
0,BSR,2072,664862.7370292307,233648.89844556994,213383.66258445932
0,BRI,2506,620397.1483654644,193214.478541389,173765.21285919112
0,BPW,2510,613941.6146475167,211288.6173575216,188603.39219112683
0,BAU,2548,521706.3381884487,231180.9408690648,241730.17496766377
0,BUJ,2553,542253.0200930189,194156.77629009445,181726.34818594687
0,BRE,2343,748637.1577740448,217679.3358733563,179810.46782494365
0,BCV,2360,739938.0196644851,194613.16748828941,169394.6873429034
0,BDA,2416,734143.7836180321,267969.6066601846,229748.6570152598
0,BGA,2416,733181.1544904847,266967.6719232479,228442.2003771565
0,BSU,2350,617843.327257809,366409.3792388117,373797.92764859507
0,BRU,2433,604518.4907014838,226517.49072141407,194432.02874012297
0,BWK,2316,577381.8930673181,349438.5173320154,357017.85213750874
0,BNR,2390,480684.2022960605,291100.0644427447,297052.00198860606
0,BYN,2208,569223.786707829,199164.88008982566,224110.91629962795
0,BYS,1909,462077.75467338826,238018.80526193712,214143.39967414358
0,BIA,2499,452281.8666241219,270845.4718333261,287703.4986455825
0,BSC,2575,571528.1030798048,190059.2253954927,170657.1082054301
0,BRN,1974,612173.8593324613,336398.30416306923,331588.2947949158
0,BBG,2169,610140.9768242091,353287.11488259415,356892.3046826251
0,BIS,2503,783978.8553915214,219576.04595500918,179121.2716230809
0,BSK,2623,709339.7942855032,216479.74875723186,176695.1855049693
0,BIP,2063,686537.779356679,209565.5653555031,191310.7417028866
0,BSD,2092,675929.9939231873,194903.61456003613,184735.81938000003
0,BSE,2491,698650.4364630426,231032.82628008473,199545.86736695608
0,BTO,2369,742179.8352912858,190278.02077317183,180869.41982546414
0,BHG,2348,627093.7430408631,369982.10218327853,376667.41323878814
0,BET,2357,747355.7181055084,196588.79730412652,173947.28269762988
0,BUL,2574,569999.3826312446,188782.3742078654,167305.8534804094
0,BLB,2328,755583.9106413,227485.26742229686,193881.03516331865
0,BYK,2588,580738.6955421517,214509.61740041192,233267.88824233733
0,BTT,2477,483690.54611393844,260672.01649187467,275010.24052837736
0,BUC,2413,737198.0366902776,269297.0411772231,231596.50439935402
0,BGL,1744,466964.5040043194,308625.36523494957,338198.56336720934
0,BHR,2524,534211.7944223995,221737.69743513057,222862.4840262554
0,BLW,2553,537249.6388086268,192652.11973979106,184839.55517150543
0,BUE,2618,727963.1552832876,240161.31287903208,220318.50468809923
0,BUG,2078,691228.7433621377,193503.61765175237,178242.6953622504
0,BUW,2568,532568.3742253196,226508.09154817526,267379.98168337136
0,BUB,2479,539954.394023236,220236.26431434485,259005.98235455307
0,BNC,2479,539782.7271226823,220256.9236765225,259253.91698607587
0,BYM,2475,540689.2197926643,220223.97626384188,258930.81191972285
0,BUO,2583,742847.1621067149,243192.98477762597,197984.3036934999
0,BUT,2551,549903.0620936748,187773.35501485917,178307.19565164013
0,BUS,1974,596622.440493148,324797.67197399447,317051.494240289
0,BSH,2536,584889.1497095838,195350.43408615963,170916.35711206507
0,BUX,1913,601655.2509535672,183840.6965451789,175946.4459714944
0,BXH,2126,644646.0466217101,172895.02678433905,160314.3584371425
0,BXD,2088,777946.5009529897,202466.32049189045,190457.71332234016
0,BFN,2405,727079.8121671375,183075.96635640392,168406.42499298783
0,BYE,2348,526243.7365185452,251908.61056774727,260710.57600718847
0,CAD,2444,616281.5935106289,233174.62116876585,222146.59698045545
0,CGW,2605,610996.0596435954,217770.94613634757,243289.64990011207
0,CSK,1823,429581.19698608783,276299.88195877057,300878.39550389786
0,CBG,2657,748488.2207823981,200482.07837626743,152627.13798666344
0,CMB,2650,745659.2035648725,221013.9537347563,185730.89592472222
0,CMO,2366,643001.2681457167,382625.0043553095,396704.0790944345
0,CBH,2357,746599.1023635108,196405.66462091677,173673.80212453805
0,CNL,2587,595359.5538831976,188098.43879571493,153830.11027081142
0,CST,2619,747779.5482159164,228548.00544750554,219200.21617064875
0,CBB,1773,517621.1654289264,358921.2694913142,390170.53176199424
