,origin_crs,Count
834,HKW,52
835,HLB,52
836,HLD,15
837,HLG,28
838,HLI,13
839,HLM,56
840,HLN,28
841,HLR,29
842,HLS,17
843,HMC,54
844,HMD,12
845,HME,18
846,HML,41
847,HMM,17
848,HMN,52
849,HMP,54
850,HMT,15
851,HMW,54
852,HNA,7
853,HNB,7
854,HND,4
855,HNF,25
856,HNH,56
857,HNK,27
858,HNL,28
859,HNX,29
860,HOC,36
861,HOH,39
862,HOK,28
863,HOL,5
864,HON,7
865,HOO,28
866,HOP,38
867,HOR,55
868,HOT,37
869,HOU,55
870,HOV,13
871,HOW,22
872,HOX,53
873,HOY,29
874,HPA,56
875,HPD,43
876,HPL,13
877,HPN,35
878,HPQ,5
879,HPT,5
880,HRD,4
881,HRE,11
882,HRH,44
883,HRM,14
884,HRN,54
885,HRO,54
886,HRR,4
887,HRS,32
888,HRW,54
889,HRY,51
890,HSB,25
891,HSC,31
892,HSD,28
893,HSG,38
894,HSK,28
895,HSL,27
896,HSW,25
897,HSY,46
898,HTC,41
899,HTE,53
900,HTF,29
901,HTH,35
902,HTN,24
903,HTO,29
904,HTY,34
905,HUB,6
906,HUD,29
907,HUL,10
908,HUN,21
909,HUP,42
910,HUR,46
911,HUT,7
912,HUY,29
913,HVN,3
914,HWC,5
915,HWH,12
916,HWI,38
917,HWM,48
918,HWN,48
919,HWV,32
920,HWW,39
921,HWY,34
922,HXM,3
923,HXX,32
924,HYB,19
925,HYC,41
926,HYD,20
927,HYH,8
928,HYK,24
929,HYL,3
930,HYR,55
931,HYS,55
932,HYT,41
933,HYW,48
934,IFD,55
935,IFI,48
936,ILK,24
937,ILN,20
938,IMW,55
939,INC,31
940,INE,28
941,INT,48
942,IPS,7
943,IRL,31
944,ISL,56
945,ISP,9
946,IVR,45
947,IVY,5
948,JCH,11
949,JEQ,28
950,KBF,4
951,KBK,9
952,KBN,54
953,KBW,42
954,KBX,5
955,KCK,54
956,KDB,55
957,KDG,29
958,KEI,25
959,KEL,11
960,KEM,3
961,KEN,5
962,KET,5
963,KEY,5
964,KGL,48
965,KGM,3
966,KGN,4
967,KGS,19
968,KGX,58
969,KID,27
970,KIR,29
971,KIT,10
972,KIV,36
973,KKB,17
974,KKD,29
975,KKM,35
976,KKS,31
977,KLD,11
978,KLF,32
979,KLN,7
980,KLY,56
981,KMH,7
982,KML,16
983,KMP,47
984,KMS,41
985,KNA,22
986,KND,55
987,KNE,9
988,KNF,38
989,KNG,54
990,KNI,5
991,KNL,54
992,KNN,28
993,KNO,28
994,KNR,56
995,KNT,54
996,KNW,24
997,KPA,59
998,KSL,39
999,KSN,5
1000,KSW,9
1001,KTH,57
1002,KTL,17
1003,KTN,57
1004,KTW,54
1005,KVP,36
1006,KWB,56
1007,KWG,56
1008,KYN,10
1009,LAC,12
1010,LAD,56
1011,LAG,22
1012,LAI,46
1013,LAK,8
1014,LAN,29
1015,LAP,4
1016,LAW,25
1017,LAY,26
1018,LBG,60
1019,LBK,21
1020,LBO,13
1021,LBZ,14
1022,LCK,29
1023,LCN,18
1024,LDS,33
1025,LEA,43
1026,LEB,52
1027,LED,21
1028,LEE,55
1029,LEG,31
1030,LEH,27
1031,LEI,19
1032,LEL,3
1033,LEM,51
1034,LEN,14
1035,LEO,12
1036,LER,51
1037,LES,37
1038,LET,41
1039,LEW,56
1040,LEY,35
1041,LFD,45
1042,LGD,2
1043,LGE,28
1044,LGF,42
1045,LGG,28
1046,LGJ,56
1047,LGK,11
1048,LGM,20
1049,LGN,36
1050,LGW,10
1051,LHD,57
1052,LHM,11
1053,LHO,39
1054,LHS,52
1055,LIC,28
1056,LID,8
1057,LIH,52
1058,LIP,27
1059,LIS,13
1060,LIT,13
1061,LIV,30
1062,LKE,1
1063,LMR,32
1064,LMS,24
1065,LNG,50
1066,LNY,45
1067,LOB,28
1068,LOF,51
1069,LOH,35
1070,LOO,3
1071,LOS,3
1072,LOT,39
1073,LOW,18
1074,LPR,15
1075,LPT,36
1076,LPW,28
1077,LPY,29
1078,LRB,13
1079,LRD,46
1080,LSK,4
1081,LST,58
1082,LSW,24
1083,LSY,55
1084,LTG,26
1085,LTK,11
1086,LTL,38
1087,LTM,26
1088,LTN,43
1089,LTP,8
1090,LTS,3
1091,LTT,28
1092,LTV,28
1093,LUD,12
1094,LUT,44
1095,LUX,3
1096,LVC,29
1097,LVJ,29
1098,LVM,42
1099,LVN,44
1100,LWH,10
1101,LWS,13
1102,LWT,3
1103,LYC,5
1104,LYD,7
1105,LYE,27
1106,LYM,5
1107,LYP,7
1108,LYT,7
1109,LZB,10
1110,MAC,24
1111,MAG,29
1112,MAI,43
1113,MAL,56
1114,MAN,46
1115,MAO,44
1116,MAR,5
1117,MAS,12
1118,MAT,12
1119,MAU,42
1120,MBK,19
1121,MBR,12
1122,MCB,13
1123,MCE,12
1124,MCH,6
1125,MCM,28
1126,MCO,46
1127,MCV,46
1128,MDB,16
1129,MDE,17
1130,MDG,12
1131,MDL,41
1132,MDN,10
1133,MDS,55
1134,MDW,16
1135,MEC,29
1136,MEL,27
1137,MEN,4
1138,MEO,24
1139,MEP,43
1140,MES,7
1141,MEX,37
1142,MFT,17
1143,MGM,18
1144,MGN,27
1145,MHM,56
1146,MHR,6
1147,MHS,37
1148,MIA,31
1149,MIC,13
1150,MIH,38
1151,MIJ,55
1152,MIK,34
1153,MIL,54
1154,MIM,4
1155,MIR,29
1156,MIS,9
1157,MKC,13
1158,MKM,6
1159,MKR,18
1160,MKT,8
1161,MLB,7
1162,MLD,25
1163,MLF,44
1164,MLH,40
1165,MLM,4
1166,MLT,6
1167,MLW,43
1168,MLY,32
1169,MMO,10
1170,MNE,6
1171,MNG,9
1172,MNN,24
1173,MNP,55
1174,MNR,24
1175,MOB,38
1176,MOG,58
1177,MOR,15
1178,MOS,26
1179,MOT,56
1180,MPL,41
1181,MPT,9
1182,MRD,5
1183,MRF,29
1184,MRN,28
1185,MRP,28
1186,MRS,11
1187,MRT,24
1188,MRW,49
1189,MRY,5
1190,MSD,42
1191,MSH,29
1192,MSK,11
1193,MSL,40
1194,MSN,29
1195,MSO,38
1196,MSR,4
1197,MSS,39
1198,MSW,17
1199,MTB,12
1200,MTC,55
1201,MTG,55
1202,MTL,56
1203,MTM,5
1204,MTN,4
1205,MTO,12
1206,MTP,9
1207,MVL,21
1208,MYB,59
1209,MYL,54
1210,MYT,32
1211,MZH,56
1212,NAN,29
1213,NAY,11
1214,NBA,54
1215,NBC,55
1216,NBN,24
1217,NBR,19
1218,NBT,55
1219,NBY,11
1220,NCE,13
1221,NCL,11
1222,NCM,42
1223,NCO,5
1224,NCT,13
1225,NDL,57
1226,NEH,55
1227,NEL,35
1228,NEM,55
1229,NES,25
1230,NET,18
1231,NFA,36
1232,NFD,28
1233,NFL,42
1234,NFN,7
1235,NGT,33
1236,NHD,57
1237,NHE,19
1238,NHL,13
1239,NLN,29
1240,NLS,7
1241,NLT,51
1242,NLW,39
1243,NMC,41
1244,NMK,11
1245,NMN,19
1246,NMP,21
1247,NMT,8
1248,NNG,13
1249,NNT,12
1250,NOR,27
1251,NOT,18
1252,NPD,33
1253,NQY,3
1254,NRB,55
1255,NRC,11
1256,NRD,11
1257,NRT,4
1258,NRW,3
1259,NSB,13
1260,NSD,17
1261,NSG,54
1262,NSH,56
1263,NTA,4
1264,NTC,5
1265,NTL,18
1266,NTR,11
1267,NUF,56
1268,NUM,50
1269,NUN,25
1270,NUT,15
1271,NVH,12
1272,NVN,12
1273,NVR,37
1274,NWA,2
1275,NWB,54
1276,NWD,57
1277,NWE,15
1278,NWI,26
1279,NWM,7
1280,NWN,34
1281,NWX,59
1282,NXG,59
1283,OCK,46
1284,OHL,28
1285,OKE,5
1286,OKL,53
1287,OKM,9
1288,OKN,22
1289,OLD,46
1290,OLF,11
1291,OLT,28
1292,OLY,56
1293,OMS,27
1294,OPK,29
1295,ORE,13
1296,ORN,29
1297,ORP,54
1298,ORR,31
1299,OTF,55
1300,OUN,3
1301,OUS,3
1302,OUT,27
1303,OVE,28
1304,OVR,12
1305,OXF,9
1306,OXN,5
1307,OXP,9
1308,OXS,48
1309,OXT,46
1310,PAD,59
1311,PAL,54
1312,PAN,14
1313,PAR,3
1314,PAT,42
1315,PBL,31
1316,PBO,6
1317,PBR,52
1318,PDG,31
1319,PDW,47
1320,PEA,27
1321,PEB,12
1322,PEG,8
1323,PEM,31
1324,PET,54
1325,PEV,12
1326,PEW,4
1327,PFL,45
1328,PFM,28
1329,PFR,19
1330,PFY,26
1331,PGN,4
1332,PHR,52
1333,PIL,10
1334,PIN,7
1335,PKG,28
1336,PKS,5
1337,PKT,39
1338,PLC,23
1339,PLD,12
1340,PLG,12
1341,PLM,26
1342,PLS,35
1343,PLU,55
1344,PLY,5
1345,PMA,4
1346,PMP,23
1347,PMR,57
1348,PMS,17
1349,PNE,56
1350,PNL,22
1351,PNM,3
1352,PNR,5
1353,PNS,30
1354,PNW,57
1355,PNZ,3
1356,POK,7
1357,POL,6
1358,PON,49
1359,POO,5
1360,POP,18
1361,POT,28
1362,PRB,24
1363,PRE,35
1364,PRL,36
1365,PRN,4
1366,PRP,13
1367,PRR,11
1368,PRS,24
1369,PRU,12
1370,PRW,3
1371,PRY,28
1372,PSC,31
1373,PSE,46
1374,PSH,19
1375,PSL,28
1376,PSN,10
1377,PSW,25
1378,PTC,18
1379,PTR,13
1380,PUL,21
1381,PUO,56
1382,PUR,56
1383,PUT,56
1384,PWY,10
1385,PYN,3
1386,PYT,41
1387,QBR,13
1388,QPW,55
1389,QRB,57
1390,QRP,57
1391,QUI,3
1392,RAD,8
1393,RAI,33
1394,RAM,4
1395,RAU,12
1396,RAV,4
1397,RAY,55
1398,RBR,18
1399,RCC,11
1400,RCD,38
1401,RCE,11
1402,RDA,9
1403,RDB,19
1404,RDC,25
1405,RDD,56
1406,RDF,14
1407,RDG,35
1408,RDH,56
1409,RDM,11
1410,RDN,42
1411,RDS,31
1412,RDT,52
1413,RDW,35
1414,REC,51
1415,RED,3
1416,REE,3
1417,REI,56
1418,RET,19
1419,RFD,36
1420,RFY,24
1421,RGL,29
1422,RGT,24
1423,RGW,40
1424,RHD,16
1425,RHM,56
1426,RIC,33
1427,RID,9
1428,RIL,29
1429,RIS,40
1430,RKT,12
1431,RLG,36
1432,RLN,15
1433,RMC,37
1434,RMD,59
1435,RMF,54
1436,RML,41
1437,RNF,31
1438,RNH,31
1439,RNM,54
1440,RNR,2
1441,ROB,29
1442,ROC,3
1443,ROE,56
1444,ROL,13
1445,ROM,9
1446,ROO,6
1447,ROW,28
1448,RRB,42
1449,RSG,35
1450,RSH,41
1451,RTR,39
1452,RUE,31
1453,RUF,35
1454,RUG,24
1455,RUN,24
1456,RUS,10
1457,RVB,57
1458,RVN,27
1459,RWC,16
1460,RYD,1
1461,RYE,15
1462,RYH,48
1463,RYN,48
1464,RYR,1
1465,RYS,29
1466,SAA,39
1467,SAB,1
1468,SAC,52
1469,SAD,28
1470,SAE,32
1471,SAF,55
1472,SAH,3
1473,SAJ,56
1474,SAL,8
1475,SAM,18
1476,SAN,1
1477,SAR,9
1478,SAS,26
1479,SAT,55
1480,SAU,3
1481,SAV,24
1482,SAW,35
1483,SAX,4
1484,SAY,51
1485,SBE,22
1486,SBF,5
1487,SBJ,27
1488,SBK,12
1489,SBM,57
1490,SBP,54
1491,SBS,4
1492,SBT,27
1493,SBU,50
1494,SBV,3
1495,SBY,22
1496,SCA,7
1497,SCF,27
1498,SCG,47
1499,SCR,3
1500,SCS,5
1501,SCU,19
1502,SCY,57
1503,SDA,19
1504,SDB,29
1505,SDC,51
1506,SDE,53
1507,SDG,6
1508,SDH,50
1509,SDL,29
1510,SDN,19
1511,SDP,3
1512,SDR,11
1513,SDW,5
1514,SDY,30
1515,SEA,12
1516,SEB,9
1517,SEC,12
1518,SED,11
1519,SEE,12
1520,SEF,12
1521,SEG,12
1522,SEH,55
1523,SEL,4
1524,SEM,7
1525,SEN,28
1526,SER,3
1527,SES,26
1528,SET,16
1529,SEV,55
1530,SFA,39
1531,SFD,42
1532,SFL,29
1533,SFN,23
1534,SFO,46
1535,SFR,46
1536,SGB,28
1537,SGM,5
1538,SGN,53
1539,SGR,54
1540,SHB,22
1541,SHC,26
1542,SHD,11
1543,SHE,5
1544,SHF,37
1545,SHH,9
1546,SHI,37
1547,SHJ,31
1548,SHM,2
1549,SHN,1
1550,SHO,18
1551,SHP,48
1552,SHR,21
1553,SHU,7
1554,SHW,10
1555,SHY,32
1556,SIA,36
1557,SIC,4
1558,SID,55
1559,SIE,18
1560,SIH,55
1561,SIL,13
1562,SIP,4
1563,SIT,16
1564,SIV,3
1565,SJP,6
1566,SJS,51
1567,SKG,3
1568,SKI,21
1569,SKM,11
1570,SKN,3
1571,SKS,11
1572,SKW,51
1573,SLB,11
1574,SLD,42
1575,SLH,10
1576,SLK,30
1577,SLL,13
1578,SLO,45
1579,SLQ,13
1580,SLR,12
1581,SLV,50
1582,SLW,35
1583,SLY,28
1584,SMA,28
1585,SMB,38
1586,SMD,4
1587,SMG,56
1588,SMH,51
1589,SMK,8
1590,SML,9
1591,SMN,36
1592,SMO,55
1593,SMR,28
1594,SMT,48
1595,SMY,53
1596,SNA,27
1597,SND,45
1598,SNE,36
1599,SNF,48
1600,SNG,50
1601,SNH,31
1602,SNI,16
1603,SNK,31
1604,SNL,60
1605,SNN,42
1606,SNO,21
1607,SNR,56
1608,SNS,49
1609,SNT,28
1610,SNW,18
1611,SNY,49
1612,SOA,19
1613,SOB,15
1614,SOC,37
1615,SOE,37
1616,SOF,36
1617,SOG,18
1618,SOH,54
1619,SOK,54
1620,SOL,28
1621,SOM,21
1622,SON,25
1623,SOO,43
1624,SOP,29
1625,SOR,43
1626,SOT,37
1627,SOU,19
1628,SOV,36
1629,SOW,32
1630,SPA,5
1631,SPB,55
1632,SPH,4
1633,SPI,28
1634,SPK,17
1635,SPN,4
1636,SPO,28
1637,SPP,8
1638,SPT,41
1639,SPU,28
1640,SPY,29
1641,SQE,56
1642,SQU,26
1643,SRA,58
1644,SRC,55
1645,SRD,10
1646,SRG,43
1647,SRH,55
1648,SRI,28
1649,SRL,28
1650,SRN,41
1651,SRO,19
1652,SRS,57
1653,SRT,55
1654,SRU,56
1655,SRY,37
1656,SSC,4
1657,SSD,19
1658,SSE,12
1659,SSM,29
1660,SSS,13
1661,SST,35
1662,STA,28
1663,STD,7
1664,STE,55
1665,STH,27
1666,STK,11
1667,STL,54
1668,STM,29
1669,STO,51
1670,STP,59
1671,STS,5
1672,STU,7
