,origin_crs,Count
233,BOA,198
234,BOC,151
235,BOD,156
236,BOE,203
237,BOG,177
238,BOH,200
239,BOM,196
240,BON,165
241,BOP,193
242,BOT,180
243,BPB,172
244,BPK,189
245,BPN,172
246,BPS,172
247,BPW,203
248,BRE,177
249,BRF,194
250,BRG,177
251,BRI,203
252,BRK,177
253,BRP,197
254,BRS,191
255,BRT,201
256,BRU,196
257,BRV,203
258,BRW,180
259,BRX,183
260,BSB,203
261,BSC,203
262,BSD,177
263,BSE,197
264,BSH,202
265,BSJ,204
266,BSK,203
267,BSM,201
268,BSN,203
269,BSO,179
270,BSP,202
271,BSR,176
272,BSV,172
273,BSW,203
274,BSY,202
275,BTB,200
276,BTD,201
277,BTE,203
278,BTF,203
279,BTG,203
280,BTH,203
281,BTL,198
282,BTN,178
283,BTO,200
284,BTP,181
285,BTR,181
286,BTT,194
287,BTY,204
288,BUB,194
289,BUC,195
290,BUD,185
291,BUE,203
292,BUG,178
293,BUH,198
294,BUJ,203
295,BUK,203
296,BUL,203
297,BUO,204
298,BUT,202
299,BUU,176
300,BUW,198
301,BUX,147
302,BUY,198
303,BVD,182
304,BWB,203
305,BWD,178
306,BWK,188
307,BWN,203
308,BWO,200
309,BWS,203
310,BWT,194
311,BXB,186
312,BXD,177
313,BXH,182
314,BXW,200
315,BXY,182
316,BYA,195
317,BYB,202
318,BYK,201
319,BYM,193
320,BYN,178
321,BYS,149
322,CAA,203
323,CAK,183
324,CAM,204
325,CAO,203
326,CAR,185
327,CAS,196
328,CAT,180
329,CAU,151
330,CBB,147
331,CBE,176
332,CBG,204
333,CBH,191
334,CBK,184
335,CBN,150
336,CBP,202
337,CBR,178
338,CBW,176
339,CBY,203
340,CCH,200
341,CDI,184
342,CDN,182
343,CDS,182
344,CDU,203
345,CED,202
346,CEF,147
347,CEH,203
348,CEL,180
349,CES,181
350,CET,203
351,CEY,198
352,CFB,182
353,CFD,199
354,CFH,179
355,CFL,197
356,CFN,203
357,CFO,190
358,CFR,204
359,CFT,182
360,CGM,197
361,CHD,201
362,CHE,182
363,CHF,198
364,CHG,177
365,CHH,177
366,CHI,192
367,CHK,190
368,CHL,204
369,CHM,186
370,CHN,186
371,CHO,203
372,CHP,180
373,CHR,201
374,CHT,190
375,CHU,167
376,CHW,176
377,CHX,203
378,CHY,204
379,CIL,176
380,CIR,202
381,CIT,181
382,CKL,147
383,CKN,202
384,CLA,204
385,CLC,196
386,CLD,181
387,CLE,200
388,CLG,203
389,CLH,169
390,CLI,167
391,CLJ,195
392,CLK,181
393,CLL,177
394,CLM,201
395,CLN,201
396,CLP,182
397,CLS,194
398,CLT,203
399,CLV,203
400,CLW,192
401,CLY,200
402,CMB,204
403,CMD,202
404,CME,203
405,CMF,203
406,CMR,195
407,CNE,194
408,CNF,188
409,CNG,187
410,CNL,203
411,CNM,203
412,CNN,192
413,CNO,193
414,CNP,180
415,CNS,201
416,CNY,195
417,COB,177
418,COE,151
419,COH,177
420,COL,203
421,COM,194
422,COO,203
423,COP,184
424,COR,203
425,COS,203
426,COT,198
427,COV,203
428,CPK,202
429,CPM,203
430,CPN,177
431,CPT,191
432,CPU,203
433,CPY,197
434,CRA,203
435,CRB,191
436,CRD,203
437,CRE,203
438,CRG,198
439,CRH,199
440,CRI,202
441,CRL,172
442,CRM,190
443,CRN,203
444,CRT,176
445,CRV,203
446,CRW,178
447,CRY,182
448,CSA,204
449,CSB,182
450,CSD,199
451,CSG,180
452,CSH,182
453,CSK,154
454,CSL,203
455,CSM,194
456,CSN,192
457,CSO,172
458,CSR,167
459,CSS,192
460,CST,203
461,CSW,177
462,CSY,203
463,CTF,182
464,CTH,190
465,CTK,204
466,CTL,198
467,CTM,177
468,CTN,182
469,CTO,203
470,CTR,203
471,CTT,200
472,CTW,170
473,CUD,166
474,CUF,185
475,CUM,203
476,CUS,6
477,CUX,177
478,CWC,203
479,CWD,200
480,CWE,200
481,CWH,188
482,CWL,203
483,CWN,178
484,CWU,177
485,CWX,5
486,CYP,181
487,CYT,170
488,DAN,201
489,DAR,195
490,DAT,199
491,DBD,199
492,DBG,204
493,DBR,197
494,DBY,203
495,DCH,192
496,DCW,190
497,DDG,203
498,DDK,194
499,DDP,203
500,DEA,177
501,DEN,204
502,DEP,182
503,DEW,198
504,DFD,180
505,DFI,203
506,DGC,201
507,DGT,167
508,DHM,194
509,DHN,199
510,DID,203
511,DIG,184
512,DIS,197
513,DKG,200
514,DKT,200
515,DLH,177
516,DLJ,192
517,DLK,192
518,DLM,166
519,DLS,184
520,DLT,182
521,DMH,198
522,DMK,182
523,DMP,176
524,DMS,178
525,DND,195
526,DNG,178
527,DNM,201
528,DNT,197
529,DNY,194
530,DOC,165
531,DOD,200
532,DON,201
533,DOR,201
534,DOT,193
535,DOW,204
536,DPD,200
537,DPT,165
538,DRF,197
539,DRG,202
540,DRI,149
541,DRO,201
542,DRT,200
543,DSL,167
544,DSM,197
545,DSY,178
546,DTG,161
547,DTN,157
548,DTW,203
549,DUD,203
550,DUL,204
551,DUR,177
552,DVC,203
553,DVH,147
554,DVN,167
555,DVP,177
556,DWL,183
557,DWN,170
558,DWW,183
559,DYP,192
560,DZY,203
561,EAD,200
562,EAG,194
563,EAL,204
564,EAR,204
565,EBA,172
566,EBD,177
567,EBL,190
568,EBN,177
569,EBR,178
570,EBT,176
571,ECC,167
572,ECL,180
573,ECR,182
574,ECS,195
575,EDG,180
576,EDL,200
577,EDN,181
578,EDR,186
579,EDW,182
580,EDY,167
581,EFF,199
582,EFL,177
583,EGF,198
584,EGG,183
585,EGH,204
586,EGN,198
587,EGR,178
588,EGT,194
589,ELD,178
590,ELE,181
591,ELO,203
592,ELP,196
593,ELR,200
594,ELS,203
595,ELW,181
596,ELY,204
597,EMD,203
598,EML,177
599,EMP,190
600,EMS,204
601,ENC,188
602,ENF,187
603,ENL,185
604,ENT,170
605,EPD,182
606,EPH,182
607,EPS,180
608,ERA,195
609,ERD,203
610,ERH,182
611,ERI,178
612,ERL,180
613,ESD,181
614,ESH,204
615,ESL,204
616,ESM,187
617,ESW,197
618,ETC,177
619,ETL,179
620,EUS,204
621,EVE,203
622,EWD,203
623,EWE,180
624,EWR,176
625,EWW,180
626,EXC,186
627,EXD,186
628,EXM,184
629,EXN,184
630,EXR,192
631,EXT,186
632,EYN,179
633,FAL,150
634,FAV,177
635,FAZ,180
636,FBY,180
637,FCN,181
638,FEA,198
639,FEL,204
640,FEN,203
641,FFD,198
642,FGT,177
643,FIL,196
644,FIN,203
645,FIT,203
646,FKC,177
647,FKW,177
648,FLE,204
649,FLF,161
650,FLI,167
651,FLM,147
652,FLT,204
653,FLW,191
654,FLX,197
655,FML,204
656,FMR,178
657,FMT,150
658,FNB,204
659,FNC,204
660,FNH,204
661,FNN,204
662,FNR,178
663,FNT,188
664,FNV,147
665,FNW,165
666,FNY,202
667,FOD,177
668,FOG,195
669,FOH,182
670,FOK,203
671,FOX,151
672,FPK,194
673,FRD,178
674,FRE,180
675,FRF,167
676,FRI,203
677,FRM,204
678,FRO,198
679,FRT,177
680,FRY,198
681,FSB,200
682,FSG,178
683,FSK,203
684,FST,203
685,FTN,204
686,FWY,203
687,FXN,204
688,FZH,198
689,FZP,203
690,FZW,199
691,GBD,198
692,GBK,166
693,GBL,200
694,GBS,177
695,GCR,203
696,GCT,200
697,GDH,188
698,GDL,161
699,GDN,178
700,GDP,190
701,GER,202
702,GFD,202
703,GGV,198
704,GIG,197
705,GIL,202
706,GIP,183
707,GLD,204
708,GLH,199
709,GLM,177
710,GLO,161
711,GLS,194
712,GLY,178
713,GLZ,178
714,GMB,200
715,GMD,200
716,GMN,198
717,GMT,194
718,GMV,203
719,GMY,195
720,GNB,200
721,GNF,191
722,GNH,180
723,GNL,180
724,GNR,151
725,GNT,195
726,GNW,182
727,GOB,203
728,GOD,204
729,GOE,201
730,GOM,200
731,GOO,198
732,GOR,203
733,GOS,183
734,GOX,200
735,GPK,188
736,GPO,202
737,GRA,203
738,GRB,203
739,GRC,203
740,GRF,198
741,GRN,200
742,GRP,181
743,GRT,204
744,GRV,178
745,GRY,179
746,GSD,197
747,GSL,154
748,GSN,202
749,GST,178
750,GSW,180
751,GSY,198
752,GTA,194
753,GTO,167
754,GTR,203
755,GTW,178
756,GTY,167
757,GUI,167
758,GUN,190
759,GVH,203
760,GYM,195
761,GYP,194
762,HAB,200
763,HAC,191
764,HAD,195
765,HAF,185
766,HAG,203
767,HAI,177
768,HAL,166
769,HAM,201
770,HAN,202
771,HAP,181
772,HAS,197
773,HAT,185
774,HAV,204
775,HAY,202
776,HAZ,167
777,HBB,203
778,HBD,198
779,HBN,177
780,HBP,198
781,HBY,203
782,HCB,181
783,HCH,203
784,HCN,177
785,HCT,194
786,HDB,191
787,HDE,203
788,HDF,161
789,HDG,167
790,HDH,202
791,HDL,201
792,HDM,202
793,HDN,200
794,HDW,188
795,HDY,198
796,HEC,203
797,HED,180
798,HEI,195
799,HEL,192
800,HEN,202
801,HER,204
802,HES,197
803,HEV,178
804,HEW,192
805,HEX,191
806,HFD,203
807,HFE,184
808,HFN,185
809,HFS,201
810,HFX,198
811,HGD,203
812,HGF,178
813,HGG,192
814,HGM,177
815,HGN,180
816,HGR,182
817,HGS,177
818,HGT,198
819,HGY,193
820,HHB,172
821,HHE,178
822,HHY,192
823,HIA,203
824,HIB,177
825,HID,165
826,HIG,194
827,HIL,180
828,HIN,178
829,HIP,191
830,HIR,197
831,HIT,203
832,HKC,194
833,HKM,201
834,HKN,202
835,HKW,194
836,HLB,177
837,HLD,197
838,HLG,203
839,HLI,200
840,HLM,200
841,HLN,204
842,HLR,180
843,HLS,204
844,HMC,191
845,HMD,177
846,HME,204
847,HML,202
848,HMM,198
849,HMN,194
850,HMP,191
851,HMT,177
852,HMW,191
853,HNA,201
854,HNB,177
855,HND,203
856,HNF,203
857,HNH,181
858,HNK,203
859,HNL,203
860,HNX,180
861,HOC,176
862,HOH,53
863,HOK,202
864,HOL,201
865,HON,188
866,HOO,196
867,HOP,200
868,HOR,178
869,HOT,201
870,HOU,203
871,HOV,178
872,HOW,198
873,HOX,192
874,HOY,199
875,HPA,182
876,HPD,203
877,HPL,194
878,HPN,194
879,HPQ,203
880,HPT,203
881,HRD,195
882,HRE,193
883,HRH,177
884,HRM,177
885,HRN,193
886,HRO,190
887,HRR,147
888,HRS,198
889,HRW,201
890,HRY,199
891,HSB,203
892,HSC,178
893,HSD,203
894,HSG,200
895,HSK,178
896,HSL,204
897,HSW,203
898,HSY,204
899,HTC,167
900,HTE,201
901,HTF,203
902,HTH,180
903,HTN,203
904,HTO,180
905,HTY,161
906,HUB,196
907,HUD,199
908,HUL,197
909,HUN,204
910,HUP,167
911,HUR,178
912,HUT,197
913,HUY,180
914,HVN,203
915,HWC,203
916,HWH,191
917,HWI,164
918,HWM,186
919,HWN,186
920,HWV,185
921,HWW,200
922,HWY,199
923,HXM,195
924,HXX,185
925,HYB,203
926,HYC,159
927,HYD,203
928,HYH,203
929,HYK,180
930,HYL,150
931,HYR,200
932,HYS,181
933,HYT,159
934,HYW,203
935,IFD,195
936,IFI,178
937,ILK,198
938,ILN,201
939,IMW,201
940,INC,178
941,INE,196
942,INT,177
943,IPS,197
944,IRL,178
945,ISL,190
946,ISP,203
947,IVR,203
948,IVY,165
949,JCH,194
950,JEQ,203
951,KBF,151
952,KBK,183
953,KBN,200
954,KBW,203
955,KBX,203
956,KCK,181
957,KDB,181
958,KDG,201
959,KEI,197
960,KEL,181
961,KEM,203
962,KEN,185
963,KET,203
964,KEY,165
965,KGL,202
966,KGM,203
967,KGN,183
968,KGS,203
969,KGX,203
970,KID,203
971,KIR,180
972,KIT,203
973,KIV,201
974,KKB,202
975,KKD,180
976,KKM,172
977,KKS,201
978,KLD,194
979,KLF,198
980,KLN,204
981,KLY,182
982,KMH,203
983,KML,177
984,KMP,188
985,KMS,177
986,KNA,198
987,KND,180
988,KNE,197
989,KNF,166
990,KNG,191
991,KNI,203
992,KNL,200
993,KNN,203
994,KNO,199
995,KNR,202
996,KNT,201
997,KNW,203
998,KPA,203
999,KSL,165
1000,KSN,177
1001,KSW,196
1002,KTH,181
1003,KTL,198
1004,KTN,203
1005,KTW,202
1006,KVP,201
1007,KWB,190
1008,KWG,190
1009,KYN,203
1010,LAC,176
1011,LAD,182
1012,LAG,200
1013,LAI,179
1014,LAK,182
1015,LAN,172
1016,LAP,183
1017,LAW,203
1018,LAY,172
1019,LBG,205
1020,LBK,203
1021,LBO,203
1022,LBZ,203
1023,LCK,199
1024,LCN,201
1025,LDS,198
1026,LEA,203
1027,LEB,156
1028,LED,203
1029,LEE,181
1030,LEG,180
1031,LEH,203
1032,LEI,202
1033,LEL,147
1034,LEM,199
1035,LEN,177
1036,LEO,203
1037,LER,199
1038,LES,176
1039,LET,203
1040,LEW,182
1041,LEY,172
1042,LFD,178
1043,LGD,195
1044,LGE,203
1045,LGF,178
1046,LGG,203
1047,LGJ,181
1048,LGK,194
1049,LGM,201
1050,LGN,201
1051,LGW,185
1052,LHD,180
1053,LHM,194
1054,LHO,169
1055,LHS,194
1056,LIC,203
1057,LID,203
1058,LIH,177
1059,LIP,204
1060,LIS,204
1061,LIT,177
1062,LIV,183
1063,LKE,159
1064,LMR,198
1065,LMS,203
1066,LNG,204
1067,LNY,203
1068,LOB,203
1069,LOF,191
1070,LOH,172
1071,LOO,151
1072,LOS,156
1073,LOT,165
1074,LOW,203
1075,LPR,197
1076,LPT,201
1077,LPW,203
1078,LPY,183
1079,LRB,178
1080,LRD,204
1081,LSK,160
1082,LST,203
1083,LSW,180
1084,LSY,182
1085,LTG,166
1086,LTK,202
1087,LTL,197
1088,LTM,172
1089,LTN,203
1090,LTP,204
1091,LTS,147
1092,LTT,196
1093,LTV,203
1094,LUD,203
1095,LUT,203
1096,LUX,144
1097,LVC,180
1098,LVJ,180
1099,LVM,167
1100,LVN,177
1101,LWH,203
1102,LWS,178
1103,LWT,195
1104,LYC,184
1105,LYD,203
1106,LYE,203
1107,LYM,184
1108,LYP,202
1109,LYT,202
1110,LZB,185
1111,MAC,187
1112,MAG,180
1113,MAI,203
1114,MAL,192
1115,MAN,167
1116,MAO,204
1117,MAR,177
1118,MAS,193
1119,MAT,203
1120,MAU,167
1121,MBK,203
1122,MBR,194
1123,MCB,178
1124,MCE,193
1125,MCH,203
1126,MCM,172
1127,MCO,167
1128,MCV,167
1129,MDB,176
1130,MDE,177
1131,MDG,203
1132,MDL,167
1133,MDN,193
1134,MDS,181
1135,MDW,176
1136,MEC,180
1137,MEL,204
1138,MEN,160
1139,MEO,180
1140,MEP,178
1141,MES,197
1142,MEX,201
1143,MFT,202
1144,MGM,201
1145,MGN,203
1146,MHM,178
1147,MHR,203
1148,MHS,201
1149,MIA,166
1150,MIC,204
1151,MIH,197
1152,MIJ,181
1153,MIK,198
1154,MIL,203
1155,MIM,203
1156,MIR,199
1157,MIS,203
1158,MKC,203
1159,MKM,203
1160,MKR,201
1161,MKT,203
1162,MLB,203
1163,MLD,203
1164,MLF,204
1165,MLH,170
1166,MLM,151
1167,MLT,197
1168,MLW,203
1169,MLY,198
1170,MMO,201
1171,MNE,203
1172,MNG,203
1173,MNN,198
1174,MNP,195
1175,MNR,180
1176,MOB,166
1177,MOG,203
1178,MOR,204
1179,MOS,172
1180,MOT,192
1181,MPL,159
1182,MPT,190
1183,MRD,184
1184,MRF,180
1185,MRN,177
1186,MRP,199
1187,MRS,202
1188,MRT,180
1189,MRW,190
1190,MRY,147
1191,MSD,167
1192,MSH,180
1193,MSK,194
1194,MSL,191
1195,MSN,199
1196,MSO,197
1197,MSR,176
1198,MSS,165
1199,MSW,202
1200,MTB,203
1201,MTC,183
1202,MTG,181
1203,MTL,190
1204,MTM,177
1205,MTN,201
1206,MTO,194
1207,MTP,203
1208,MVL,203
1209,MYB,204
1210,MYL,195
1211,MYT,198
1212,MZH,182
1213,NAN,203
1214,NAY,195
1215,NBA,188
1216,NBC,182
1217,NBN,180
1218,NBR,202
1219,NBT,191
1220,NBY,203
1221,NCE,200
1222,NCL,192
1223,NCM,203
1224,NCO,184
1225,NCT,201
1226,NDL,182
1227,NEH,181
1228,NEL,194
1229,NEM,191
1230,NES,203
1231,NET,203
1232,NFA,176
1233,NFD,203
1234,NFL,178
1235,NFN,197
1236,NGT,177
1237,NHD,182
1238,NHE,177
1239,NHL,200
1240,NLN,180
1241,NLS,203
1242,NLT,190
1243,NLW,180
1244,NMC,159
1245,NMK,204
1246,NMN,147
1247,NMP,203
1248,NMT,197
1249,NNG,201
1250,NNT,194
1251,NOR,199
1252,NOT,203
1253,NPD,198
1254,NQY,144
1255,NRB,183
1256,NRC,203
1257,NRD,195
1258,NRT,149
1259,NRW,195
1260,NSB,177
1261,NSD,202
1262,NSG,193
1263,NSH,190
1264,NTA,183
1265,NTC,184
1266,NTL,204
1267,NTR,197
1268,NUF,178
1269,NUM,190
1270,NUN,203
1271,NUT,204
1272,NVH,177
1273,NVN,177
1274,NVR,165
1275,NWA,195
1276,NWB,201
1277,NWD,181
1278,NWE,203
1279,NWI,166
1280,NWM,202
1281,NWN,161
1282,NWX,183
1283,NXG,183
1284,OCK,179
1285,OHL,203
1286,OKE,184
1287,OKL,188
1288,OKM,201
1289,OKN,203
1290,OLD,191
1291,OLF,203
1292,OLT,203
1293,OLY,200
1294,OMS,180
1295,OPK,180
1296,ORE,177
1297,ORN,180
1298,ORP,181
1299,ORR,178
1300,OTF,178
1301,OUN,195
1302,OUS,195
1303,OUT,199
1304,OVE,196
1305,OVR,204
1306,OXF,203
1307,OXN,185
1308,OXP,203
1309,OXS,203
1310,OXT,178
1311,PAD,204
1312,PAL,193
1313,PAN,203
1314,PAR,153
1315,PAT,167
1316,PBL,178
1317,PBO,204
1318,PBR,189
1319,PDG,178
1320,PDW,177
1321,PEA,202
1322,PEB,177
1323,PEG,190
1324,PEM,178
1325,PET,181
1326,PEV,177
1327,PEW,203
1328,PFL,179
1329,PFM,199
1330,PFR,190
1331,PFY,172
1332,PGN,183
1333,PHR,177
1334,PIL,203
1335,PIN,188
1336,PKG,203
1337,PKS,201
1338,PKT,200
1339,PLC,177
1340,PLD,178
1341,PLG,177
1342,PLM,166
1343,PLS,172
1344,PLU,181
1345,PLY,165
1346,PMA,177
1347,PMP,178
1348,PMR,182
1349,PMS,204
1350,PNE,180
1351,PNL,198
1352,PNM,150
1353,PNR,185
1354,PNS,200
1355,PNW,181
1356,PNZ,147
1357,POK,201
1358,POL,186
1359,PON,186
1360,POO,201
1361,POP,198
1362,POT,199
1363,PRB,187
1364,PRE,172
1365,PRL,176
1366,PRN,147
1367,PRP,178
1368,PRR,202
1369,PRS,203
1370,PRU,193
1371,PRW,149
1372,PRY,203
1373,PSC,180
1374,PSE,179
1375,PSH,203
1376,PSL,196
1377,PSN,203
1378,PSW,200
1379,PTC,203
1380,PTR,204
1381,PUL,177
1382,PUO,182
1383,PUR,182
1384,PUT,195
1385,PWY,203
1386,PYN,150
1387,PYT,167
1388,QBR,177
1389,QPW,200
1390,QRB,195
1391,QRP,182
1392,QUI,144
1393,RAD,203
1394,RAI,177
1395,RAM,176
1396,RAU,203
1397,RAV,149
1398,RAY,200
1399,RBR,177
1400,RCC,194
1401,RCD,197
1402,RCE,194
1403,RDA,203
1404,RDB,203
1405,RDC,203
1406,RDD,182
1407,RDF,203
1408,RDG,204
1409,RDH,178
1410,RDM,191
1411,RDN,167
1412,RDS,157
1413,RDT,203
1414,RDW,204
1415,REC,191
1416,RED,150
1417,REE,195
1418,REI,178
1419,RET,200
1420,RFD,176
1421,RFY,180
1422,RGL,203
1423,RGT,202
1424,RGW,170
1425,RHD,197
1426,RHM,182
1427,RIC,192
1428,RID,203
1429,RIL,180
1430,RIS,170
1431,RKT,203
1432,RLG,176
1433,RLN,204
1434,RMC,201
1435,RMD,191
1436,RMF,190
1437,RML,159
1438,RNF,178
1439,RNH,180
1440,RNM,190
1441,RNR,195
1442,ROB,180
1443,ROC,144
1444,ROE,179
1445,ROL,201
1446,ROM,204
1447,ROO,182
1448,ROW,203
1449,RRB,167
1450,RSG,194
1451,RSH,159
1452,RTR,177
1453,RUE,178
1454,RUF,172
1455,RUG,203
1456,RUN,182
1457,RUS,194
1458,RVB,181
1459,RVN,198
1460,RWC,196
1461,RYD,182
1462,RYE,177
1463,RYH,186
1464,RYN,186
1465,RYR,181
1466,RYS,204
1467,SAA,200
1468,SAB,159
1469,SAC,203
1470,SAD,203
1471,SAE,198
1472,SAF,178
1473,SAH,195
1474,SAJ,182
1475,SAL,204
1476,SAM,198
1477,SAN,159
1478,SAR,203
1479,SAS,172
1480,SAT,201
1481,SAU,153
1482,SAV,203
1483,SAW,187
1484,SAX,197
1485,SAY,180
1486,SBE,198
1487,SBF,165
1488,SBJ,203
1489,SBK,194
1490,SBM,182
1491,SBP,200
1492,SBS,147
1493,SBT,203
1494,SBU,187
1495,SBV,163
1496,SBY,198
1497,SCA,196
1498,SCF,203
1499,SCG,180
1500,SCR,144
1501,SCS,183
1502,SCU,200
1503,SCY,182
1504,SDA,177
1505,SDB,203
1506,SDC,190
1507,SDE,192
1508,SDG,176
1509,SDH,189
1510,SDL,180
1511,SDN,203
1512,SDP,151
1513,SDR,202
1514,SDW,177
1515,SDY,204
1516,SEA,193
1517,SEB,190
1518,SEC,194
1519,SED,203
1520,SEE,177
1521,SEF,177
1522,SEG,177
1523,SEH,178
1524,SEL,149
1525,SEM,196
1526,SEN,203
1527,SER,147
1528,SES,198
1529,SET,197
1530,SEV,178
1531,SFA,184
1532,SFD,167
1533,SFL,180
1534,SFN,203
1535,SFO,179
1536,SFR,204
1537,SGB,203
1538,SGM,165
1539,SGN,202
1540,SGR,182
1541,SHB,200
1542,SHC,198
1543,SHD,195
1544,SHE,202
1545,SHF,201
1546,SHH,203
1547,SHI,201
1548,SHJ,180
1549,SHM,195
1550,SHN,159
1551,SHO,203
1552,SHP,189
1553,SHR,203
1554,SHU,203
1555,SHW,204
1556,SHY,198
1557,SIA,176
1558,SIC,151
1559,SID,182
1560,SIE,198
1561,SIH,181
1562,SIL,203
1563,SIP,203
1564,SIT,177
1565,SIV,147
1566,SJP,186
1567,SJS,191
1568,SKG,203
1569,SKI,198
1570,SKM,203
1571,SKN,151
1572,SKS,191
1573,SKW,191
1574,SLB,194
1575,SLD,167
1576,SLH,194
1577,SLK,200
1578,SLL,200
1579,SLO,203
1580,SLQ,177
1581,SLR,203
1582,SLV,191
1583,SLW,172
1584,SLY,203
1585,SMA,203
1586,SMB,197
1587,SMD,203
1588,SMG,190
1589,SMH,191
1590,SMK,197
1591,SML,203
1592,SMN,176
1593,SMO,200
1594,SMR,203
1595,SMT,186
1596,SMY,180
1597,SNA,199
1598,SND,203
1599,SNE,201
1600,SNF,177
1601,SNG,204
1602,SNH,180
1603,SNI,196
1604,SNK,178
1605,SNL,180
1606,SNN,167
1607,SNO,204
1608,SNR,182
1609,SNS,204
1610,SNT,196
1611,SNW,203
1612,SNY,204
1613,SOA,203
1614,SOB,204
1615,SOC,176
1616,SOE,176
1617,SOF,176
1618,SOG,177
1619,SOH,200
1620,SOK,201
1621,SOL,203
1622,SOM,196
1623,SON,197
1624,SOO,177
1625,SOP,180
1626,SOR,178
1627,SOT,201
1628,SOU,203
1629,SOV,176
1630,SOW,198
1631,SPA,203
1632,SPB,201
1633,SPH,177
1634,SPI,196
1635,SPK,202
1636,SPN,195
1637,SPO,203
1638,SPP,182
1639,SPT,167
1640,SPU,177
1641,SPY,199
1642,SQE,179
1643,SQU,172
1644,SRA,196
1645,SRC,183
1646,SRD,203
1647,SRG,202
1648,SRH,183
1649,SRI,203
1650,SRL,203
1651,SRN,159
1652,SRO,200
1653,SRS,182
1654,SRT,181
1655,SRU,191
1656,SRY,176
1657,SSC,149
1658,SSD,203
1659,SSE,178
1660,SSM,199
1661,SSS,177
1662,SST,187
1663,STA,203
1664,STD,203
1665,STE,183
1666,STH,204
1667,STK,194
1668,STL,202
1669,STM,180
1670,STO,199
1671,STP,204
