,Station CRS,Number,Max distance,Mean distance,Median distance
0,ARM,1216,535873.6465100705,223584.97792177452,260677.30172054144
0,AWT,1624,462297.4179302757,222155.03442315533,179112.49677227996
0,ARN,1883,490284.46375548147,211738.57832868537,202524.34803591575
0,ARR,1935,372678.99528280366,210872.52896115687,226572.15699419027
0,ARU,1664,391334.19710651407,146703.95285670005,117815.3313569612
0,ACT,2077,415951.5375617693,145778.7797127414,135103.55287704317
0,AUW,2319,515132.3385082711,173175.9349266756,143753.5221203293
0,AFS,2065,418254.89307837153,143207.49680206715,133040.20162306828
0,ASF,1388,554948.9078690037,255696.1222031698,287112.57366057654
0,ABY,1903,525139.812085315,183394.52581693797,181221.7803258301
0,ASC,2337,487652.0275770419,175564.27887903102,158734.05890209498
0,AHD,1672,368521.2851383214,114869.5558646486,85733.78447263366
0,AFK,1586,446471.4731536607,157410.66094269924,119239.45897160118
0,ASH,2155,431465.9490527613,158005.6259870123,147840.0367709754
0,ASY,1878,536373.0242331357,183993.14484488647,183304.61270235054
0,AHN,1940,524116.7209935207,186467.61969884412,189987.99604711874
0,AHS,1685,406781.0598798818,140049.90984068188,103739.82377982368
0,AHV,2148,428884.474017188,157086.85637331914,146760.45234667274
0,AWM,1955,405496.76241000986,139795.21293181845,127128.71361340836
0,ASK,1815,490338.101542191,212651.8011782124,198134.82221189016
0,ALK,2166,380969.27280293877,162671.89771318977,167539.59657645115
0,APG,2008,435468.2635244502,137016.7380925834,126333.91309619171
0,ASP,1556,469391.96158434585,219938.49589989302,177983.84296375414
0,AST,2426,529296.2441771149,176091.0302299097,160010.51581966737
0,ATT,536,458260.4665045851,220618.97505506096,191833.4219081753
0,ATN,1915,567080.6942799235,186398.13040700802,193846.56010618297
0,ATH,2402,421380.88547536184,171302.3183366094,157365.5746978989
0,ATB,2318,495363.92422642163,175404.54784006398,173649.48346129822
0,ATL,1955,502506.7177123108,194032.73127242556,183199.8539846394
0,AUD,2061,424547.11269775464,156029.11505351047,140562.74474252312
0,AVM,950,508775.6347123946,288215.96218586626,334223.3522754698
0,AVF,2034,400680.7512334477,169303.03231643618,158512.49950713667
0,AVN,2078,381820.1429167927,176815.27183193454,182109.38726490736
0,AXM,1567,381015.9998280912,196940.43374157927,207600.21484736796
0,AYL,1617,412937.8963694178,132894.42834173914,94610.8894842449
0,AYS,2286,573538.9307980759,170560.06046168896,137229.56687973623
0,AVP,2283,570494.3501578259,170261.04996616358,136688.69495535461
0,AYR,1457,525961.1830087844,252977.66824352733,261581.85149967877
0,BAC,2491,456942.73220393824,208229.31276365792,233398.4033642904
0,BNA,1903,530451.7394683516,182765.70601717237,178271.30163700515
0,BAG,2102,420013.1818526652,149287.3356955304,139771.5999228742
0,BLD,1913,403426.8550233115,188048.40558507922,209826.00513270526
0,BAB,1570,396362.5917326205,127160.96757231139,87557.87487308955
0,BDK,2027,348980.23815253493,142713.79236663482,129505.21972492074
0,BAL,1792,368666.09553903923,97208.86024932005,68819.98710403832
0,BIO,1421,549825.7077629237,252750.30123295006,281856.35175564163
0,BHC,1357,578294.8402778638,270195.18871833384,305159.75788756943
0,BSI,1051,439955.01830641733,237916.02070259463,262269.0967174745
0,BAM,2081,485788.5251835412,179646.394879479,198620.44914106905
0,BNV,991,552335.9714204752,293936.0058178039,341779.957281557
0,BNG,2425,439031.6991926665,250907.840035599,274795.6522581826
0,BAD,1718,372899.3037912514,122501.62700822014,92250.82539351395
0,BSS,1313,527787.5528126823,242649.53852872946,263301.53816489567
0,BAR,1908,504463.48487279034,207423.9757716709,207262.35462099052
0,BGD,1968,331863.30322137155,184948.84271241442,201527.3450258006
0,BKG,1739,375897.7676177394,76956.43920993886,43362.439276406025
0,BRT,1927,528063.7375639422,178200.85476679928,167137.92499948968
0,BMG,1618,414712.54427735845,134963.72602071724,96978.57198886773
0,BNS,1772,362062.16317091184,119382.9119619611,96694.57068522513
0,BIF,1816,498063.2059979938,210293.52857671902,201183.50441574477
0,BWS,2356,513641.6822065748,174101.63878066937,160389.90580306342
0,BRY,1979,395268.5289888382,197511.59812037516,215411.10734459994
0,BYD,1979,394484.88768139144,196338.6052968462,213780.70509074145
0,BYI,1979,395676.5143510542,197250.49306928145,214769.7265652256
0,BAV,2214,388667.92111003964,213277.67770864273,230913.73826400196
0,BSO,1612,396235.8130255265,127871.84218311206,91541.85087289585
0,BBL,1702,398228.6403562657,131757.16649857815,96634.84756245217
0,BTH,2118,396134.005621835,173043.8243404277,164756.9165835362
0,BTL,2125,420946.1450993464,191933.5323639536,231982.96451463844
0,BAK,1794,366750.62457342865,123651.40079769539,101226.53123070058
0,BAT,1584,440524.16399216966,154781.24817680646,114281.68988110177
0,BAY,1729,352615.71241934184,120209.25164317805,104384.97671830724
0,BCG,1979,380928.7523566579,189500.32411487203,207632.64607004187
0,BEC,1765,377579.76405655005,125461.74573281856,97029.78697286725
0,BKJ,1762,377899.6646267366,125905.30783741015,97711.78322089333
0,BAW,2180,421387.40729286155,154639.62743780782,143607.7781354478
0,BCK,2494,476824.2452864577,212917.82478459214,240712.58393176697
0,BCH,1486,457525.74565482105,164753.63634281978,124455.49930565967
0,BCF,2191,608465.2518854302,172190.78684326055,136525.104277565
0,BCS,2313,555018.0669527794,158530.1583885029,121973.73479241144
0,BIT,2361,556130.4910944912,155926.63235547207,118981.78789662126
0,BWO,1582,263075.0718483224,110305.37594994645,104079.2201402374
0,BDH,1907,467977.6290860494,170564.8701357756,148135.29224327335
0,BMT,2113,388590.0464615634,176507.70205174971,176640.04914748127
0,BID,1921,525319.8035720717,192996.4841539882,195105.89387710943
0,BER,2400,504319.4218369941,173354.84334653808,150686.7016748701
0,BSL,818,500760.4326671587,282742.95264310535,289496.5928124198
0,BEL,819,502038.61942484067,298417.27689619566,305868.763547375
0,BEB,1899,489052.8090094157,187619.5385430192,190056.8695361666
0,BCC,1904,427744.9356801317,214275.4508965476,204584.22002930724
0,BDM,2005,429713.99561219785,140207.43528594502,123092.87434862196
0,BEH,2426,542842.1962264909,173517.3598440697,151870.7582255386
0,BDW,2307,564523.2999584693,184208.2774319057,147696.46355278787
0,BKS,1512,454424.0722111891,161080.38583110503,121493.96499985957
0,BLM,1721,372702.2581766845,121713.79067593286,91940.96239521308
0,BGM,1766,376850.88486694574,124945.9237342609,96789.83190397636
0,BLP,2377,476418.87630949303,178292.69304560416,187289.55983224255
0,BVD,1730,382939.605486296,125481.75959543325,92272.0622289356
0,BEM,1425,367394.64462618396,207378.07883942925,203799.35255049265
0,BEF,1611,403854.1082346446,132993.8252576011,96969.18027909692
0,BAS,883,383132.745200668,233281.05186180348,247078.10694191421
0,BFE,883,386591.4615973819,235140.71516408067,248239.8096115931
0,BKM,1653,267263.9258055602,109721.10662392835,103935.13727856756
0,BEP,2401,431544.69183272315,170726.5232851321,151972.93896969134
0,BBW,2165,426978.6461089126,188936.27446226738,232621.77025020617
0,BRK,1528,428152.1788861993,148407.41250678737,104611.39029243754
0,BES,1869,502321.19627286284,191914.34058831082,198647.1428005317
0,BSJ,2001,430776.32389094925,140129.01391289802,122322.65266802473
0,BEE,2318,494587.4442401465,175911.85896700784,174231.58581691486
0,BYC,2437,412383.3358611863,234735.64427218758,258967.99500399
0,BEV,1978,376043.6870896784,210860.4908187239,227088.64760657836
0,BEX,1549,444664.9366894134,159698.18470562622,116297.71776013979
0,BXY,1729,385920.9784722774,126747.12027783952,94389.2086709008
0,BAJ,1861,346146.7868188292,206075.46022343423,227104.47278529074
0,BEA,1148,510772.28945392097,229831.96449837537,284723.5931493519
0,BTG,2393,532795.6220728545,175297.7988251034,158814.93888582927
0,BHI,2406,538618.768897817,173402.3145499839,154251.46652463308
0,JEQ,2431,529754.0585970059,176533.95587445353,160489.17447845038
0,BMO,2430,531352.8582778114,176395.011081981,159433.5676700487
0,BHM,2429,531284.0704425458,176165.49024709308,159360.43694837647
0,BSW,2430,530742.5488172208,176459.19378450583,159690.9219273281
0,BHK,1718,360989.54278482916,119609.46446493173,98136.39627579566
0,BKL,1763,382626.5408985634,128349.52688510854,96626.41322778103
0,BIW,2051,343733.06040734577,143389.0456616578,129445.10593808653
0,BBK,2431,509880.94178935536,181935.97477137204,178720.48068702142
0,BIC,1722,390496.0051012046,135913.3653930416,104446.91857589672
0,BIG,1716,383074.78113026445,138721.15537518714,110620.57577141786
0,BIN,2043,378587.4801746619,158279.20545649438,165440.64947889923
0,BWD,1840,499238.10954793904,175900.51241644227,173049.02449319145
0,BIK,1766,376677.88125266926,125145.81031566256,97519.51329335949
0,BPT,1378,557103.3492647482,262404.4994407198,294153.9995342576
0,BTS,1140,429139.7896466838,214145.5724878429,259496.91876845667
0,BTE,2073,527213.3519743216,179936.1464675776,158444.48564840993
0,BDL,1883,500654.3395397667,192915.25500726796,195501.94905421982
0,BHS,2165,429995.4240093725,188117.9578283785,230160.00006896176
0,BUK,2315,406666.5671148785,185611.97154226745,192783.39429856493
0,BCU,1832,533792.1082818666,173368.59707370415,150109.7055156661
0,BKW,2427,546459.2391020578,173929.16802709718,151371.2100999587
0,BFF,2428,415342.4856573187,237229.86239673663,263394.8776287357
0,BAI,1216,541796.0981485563,226341.07971060622,267248.7298206822
0,BKD,2395,477365.34630197025,177447.64319354494,166779.6592258485
0,BLT,1422,544347.4878439322,249313.12167924,276521.72489034384
0,BLA,1027,483219.1469716406,259159.40785231508,301198.35656922165
0,BLO,1330,418386.6350637888,196543.28407533,187450.1660511801
0,BHO,1723,365942.6881698827,121454.96555311097,98799.51831135742
0,BPB,1951,535351.3549305727,205013.33543102446,222707.3573638139
0,BPN,1950,531593.0414377148,206149.0666122154,223431.56527223275
0,BPS,1951,534173.6808978892,205264.17907658103,222750.06046493648
0,BSB,2318,490551.22946028784,182169.57360074995,178680.91878425027
0,BFR,1870,387089.97416233865,128942.66433368932,117281.98187274975
0,BLG,1423,553924.8623206941,255453.37466110138,285293.6435061251
0,BEU,2065,531147.3609253839,184866.8021534744,159857.58232694527
0,BBN,1932,543040.9196368171,193393.47057900153,209869.3475117317
0,BKH,1739,376351.7020354764,121822.17307562265,93779.83551382461
0,BKR,1216,536921.5300879636,223964.37518557502,261505.90779439278
0,BKT,2426,519684.76983648463,176146.3048520069,164395.52732964506
0,BLV,1902,526308.6804623309,183378.43651277557,180984.40719575816
0,BLN,1913,516773.6825971307,192558.50259608458,198138.99161951945
0,BIL,1372,406398.21540577663,189929.22412387916,188272.79496783385
0,BWN,2393,504363.68755591434,175477.1125000333,170671.4823222402
0,BLX,2394,505261.35514206905,175351.30544789188,170106.69929103518
0,BLK,1886,508330.7988160859,184918.17334015205,184282.77103408228
0,BLH,1422,544775.577024154,249402.20836513932,277374.3245696303
0,BLY,2008,434544.56544985116,135994.33259799046,126273.45423996219
0,BTD,2238,325017.1519320173,188185.39011789171,219017.4943925713
0,BEG,1609,415607.507150677,134879.39143139505,96697.66393248599
0,BYB,2387,479347.4418415102,184337.6542623851,190992.5223554719
0,BMB,1954,543991.0772246177,196884.1009494158,219839.62117582583
0,BML,1919,537660.666693222,182812.4235508887,179917.5098515111
0,BMY,2384,583797.4305561818,189146.18352613284,154230.63246927364
0,BAN,2345,534176.7671183388,169107.11828017028,145813.89501699927
0,BND,1955,489080.32142992626,175851.7856884426,162898.6114212168
0,BIY,1879,404526.4594287993,187202.5679496273,201802.8032733936
0,BNM,2310,607764.5137287962,177585.9975199662,144748.66912890534
0,BNL,1423,555991.7017339377,256778.36389257328,287477.72978963086
0,BAH,1913,522595.77411226736,190721.01476132078,194147.80746894877
0,BEY,1913,394549.129651809,191398.12115017517,215181.84193605924
0,BNI,1772,361152.04069754336,119157.34340923151,96367.96900422878
0,BUD,1852,473760.4932083299,215046.0056327045,195562.60282835265
0,BNY,2196,330050.38948772656,186153.66452847465,219641.3280054553
0,BTB,2217,397606.1430611957,206929.80234027375,219838.43823362648
0,BTY,2071,435230.3604414563,157840.58672803023,145292.2606094351
0,BFD,1765,356935.1030999893,117810.17171285104,94986.24270914184
0,BEN,1900,502017.85299429344,206159.45039827403,208649.87808527471
0,BRW,1911,528672.0387584348,189992.29295199653,192391.62603918082
0,BOD,891,399998.41660811607,257313.5840030096,274975.5804867043
0,BOR,2424,454528.6416673871,263597.826210248,285363.1073748318
0,BOG,1671,390046.2535982111,151701.25714939623,125339.13347793657
0,BGS,1318,566387.577216344,263596.48058902426,299920.0653202103
0,BON,1886,511521.1931337743,183478.24255354737,182641.81613201287
0,BMH,1654,537850.2156734717,171193.713732636,156070.12005859357
0,BKA,1672,366420.82071847393,115924.21969390455,85703.20426331795
0,BRO,1157,616015.3925714843,282332.6234352508,342685.0076217363
0,BOC,1758,423524.21492165,215504.60605602746,193120.79749472867
0,BNW,1913,520796.2206938526,190894.03390103742,195112.73996589766
0,BOT,1913,521542.22387166315,190827.76634832085,194931.45532725088
0,BNE,2322,600498.8835426758,176129.6790723175,143256.4034729338
0,BRH,2325,400850.31225134403,236345.75534876317,248825.96407931388
0,BRG,1667,404334.1635083536,132752.44293585262,97111.41888529595
0,BOH,1903,471728.7916271382,170573.5651699788,147666.9295767558
0,BSN,2059,416118.59622588364,176173.7836987221,171007.88938202066
0,BTF,2166,385780.93690590776,163821.98626152956,165617.89577216588
0,BOE,2007,530060.2706296709,174826.0484102277,155208.42891382298
0,BRV,2427,535861.4093214774,176900.78021795233,158476.218598049
0,BWB,2008,434990.8090810655,136326.48318603708,126514.25751881248
0,BOP,1740,360103.56971987936,118052.56023758996,97319.74882828254
0,BWG,1378,559822.0709511193,264093.74913205934,296957.34660048404
0,BXW,2031,440758.14823551476,151889.5170514499,146056.4963601414
0,BCE,2113,413422.668537902,147380.3102547136,136263.68608477482
0,BDQ,2119,409082.4578113806,195137.00280368922,242999.1186773795
0,BDI,2119,409769.86697535485,194879.22393428025,242595.98246285098
0,BTP,1712,386812.64925671706,143144.84393013822,115264.65779674184
0,BTR,1714,385792.0931602928,142735.41122631248,115443.92211805696
0,BRP,1904,427960.74586344947,211884.71746567884,200873.63241600426
0,BSM,1645,536914.9322751231,171570.47081657939,158634.65006107587
0,BDB,1890,503300.6720142543,181554.17735863128,173233.43768797576
0,BSY,1623,290746.70681711944,107334.29990908784,89474.97001955351
0,BSP,1636,290465.62417091633,106509.09150120581,88391.4129331948
0,BOA,2034,400237.5975904812,168382.81386255354,156736.38352660814
0,BWT,1778,393451.87971339014,191620.74426902077,201845.8526326464
0,BDN,1348,408480.0196447802,154875.87028512653,132853.80265540013
0,BDT,1448,369473.1974703984,206439.39128830127,201706.74343957863
0,BLL,1324,408897.2368211847,188350.71817645346,173495.52990814374
0,BBS,2426,532473.191813447,176182.12042396478,158879.01543389767
0,BDY,1920,531393.5055389744,183849.21866999817,179991.67488525686
0,BRC,1219,414911.02764086664,213805.5587393954,254683.81480769443
0,BYF,1051,439387.5032360388,236976.99412553696,262393.0778431474
0,BMF,2015,372355.4244267162,200863.22332009822,217096.93612368306
0,BGI,1421,549505.0320033475,252478.25152718253,281824.479108895
0,BGN,1864,355220.5851017083,198694.45081962526,222101.70402841596
0,BGG,2268,396232.31190805224,208435.16454739796,221026.1220987239
0,LRB,1739,412746.24362312496,157196.0797019759,121678.96433471897
0,BTN,1740,413089.1409853326,157660.64627734837,122029.08710631248
0,BRR,1378,544423.5612866144,253468.47714468138,282075.9678809948
0,BAA,1671,388181.3484674399,148362.82795737375,121829.63621385397
0,BGH,2164,419035.2588374873,191953.37988614335,238677.51143540943
0,BDG,1388,550291.2448267735,252614.7393711535,282608.40084470244
0,BRF,1921,536503.2611494547,193694.3586280881,212147.23781020317
0,BMD,1715,362391.6009650334,120794.62220252639,98042.9813445993
0,BNF,1861,343820.5098957885,205866.0265354122,226219.27358427225
0,BHD,1968,329864.2948622964,184513.84508777384,200932.75472810617
0,BRX,1742,369519.3905602249,92179.58939816152,64504.39660209217
0,BPK,1719,348345.53106075583,116516.97915522111,102265.36581365169
0,CNP,1921,527322.6140845849,191573.07065838456,193143.7768206548
0,BKC,1921,527891.2055802786,191494.20999048467,193113.18880721185
0,BKN,1921,525933.746836044,192458.14308627608,194601.14227150814
0,BKP,1920,526797.230191086,192067.11788322162,193745.3090683746
0,BKO,2133,427611.40737356385,153945.2993757738,144624.51640798716
0,BRS,1834,396693.35308900755,128729.8950413642,103915.67206153266
0,BUY,2141,411158.5612437129,197529.60012834455,241590.42549121554
0,BOM,1900,493159.7470211858,187034.34468413933,189290.12008554488
0,BMR,1900,492247.3869915411,187111.94353893297,189368.8087436788
0,BMC,1886,507269.68184586,184337.35190171326,183503.43493787793
0,BLE,2134,410585.52430522925,197277.95910991903,242389.4995827996
0,BRM,2235,410142.1875788932,234169.8566278851,249831.39140628424
0,BMP,1623,474063.8589145981,229004.990397345,186958.75617098014
0,BMV,2418,455768.36665130674,175562.80934810318,160458.01198644235
0,BCN,1313,569356.5068777207,266665.71246549435,302677.82624434185
0,BNT,1920,530131.965367115,183858.44869693602,180618.44091066672
0,BNH,1729,385047.6974674696,126481.757724297,93515.45120197446
0,BUU,1724,414018.7030618303,153895.1359373606,117657.25475326067
0,BNP,1195,334685.9527333049,188987.74405772283,203117.7903483592
0,BYA,1898,482706.1735673162,221628.36814208032,211302.131870457
0,BGE,1913,526534.200983184,188586.14822910994,191683.1828043347
0,BCY,1765,373780.8348484443,124571.87831620443,99335.8968077257
0,BMN,1729,380495.3893281757,123431.49901219361,93158.23669225854
0,BMS,1764,381056.02331415785,127442.96684326376,97720.63980551908
0,BME,2316,400234.2394148706,183444.86475889574,192860.55921312683
0,BRA,716,532533.9920512117,326789.7966685179,252179.67621976015
0,BUH,2040,377693.72436539107,203505.88097343748,219640.4765178768
0,BXB,1729,358239.9145726227,122430.85176992814,103624.73413717403
0,BRL,1391,490304.572387409,239618.49198137215,239869.93579854895
0,BYL,1027,441383.5067149655,237116.97228038122,256677.91646341528
0,BCB,1913,556502.6422623706,192318.3289347573,206346.6458389862
0,BCJ,1924,505684.28107367543,191672.27733708947,204566.19674325472
0,BUI,1378,540666.0395512187,249291.63337459284,278476.05188956554
0,BSR,1485,466425.8813252112,173284.75377712425,132107.41118498993
0,BRI,2116,387599.8338609035,168189.76472721554,172210.44161141914
0,BPW,2120,380474.3396932308,172635.8419296824,173043.69544316892
0,BAU,2214,386979.1553094301,211550.73275105495,229164.08780842426
0,BUJ,2318,493276.9896315862,179236.81716367338,175666.25375935616
0,BRE,1724,384296.3471723352,130883.7366940393,98220.28401220895
0,BCV,1724,363835.7845580888,120096.33722289097,98755.72654281877
0,BDA,1938,470945.6551503581,213537.41775331236,204856.8521797599
0,BGA,1938,469610.692489002,212585.55904842782,203633.28007229074
0,BSU,1148,414460.7808924748,208289.95466533268,245746.5035010759
0,BRU,2026,395494.25915555336,183835.20718800504,174266.8631651719
0,BWK,1154,390532.96570200066,221392.65507055944,235385.99538842577
0,BNR,1319,423369.3712350954,202189.59526313932,196235.7721406022
0,BYN,1921,569223.786707829,186932.47040624937,195262.14561199516
0,BYS,1729,442546.12535192305,223745.43126603228,188711.7334343848
0,BIA,1404,387666.9923658706,187071.90084843346,186457.15752955154
0,BSC,2427,520174.3030946454,177515.04219045548,167059.56995026962
0,BRN,1378,554163.7470946652,258636.75207301835,291108.193718418
0,BBG,1423,558713.1212813961,258622.83400587775,290166.9347117276
0,BIS,1800,370236.82364940416,135296.55842973775,115971.04852920107
0,BSK,2293,589386.6422112059,178963.6149483175,150980.87751992908
0,BIP,1568,428318.2346853797,153751.4199204896,108862.59671714615
0,BSD,1613,420946.36865638837,139026.16556859916,100176.6765807032
0,BSE,1980,509863.7217924021,175743.88100022866,162654.0550155452
0,BTO,2035,443137.9117927059,152864.3709644615,146906.67216662975
0,BHG,1103,377258.8669282672,200360.7088756548,247434.4787102249
0,BET,1721,368770.0188803314,120775.57846216147,97269.22123146712
0,BUL,2426,521138.25353738904,176023.85493574306,163194.06360915105
0,BLB,1724,399495.7712542149,141803.17910876675,107863.54478593383
0,BYK,2355,405994.3380147068,198764.32489981106,226035.8349342611
0,BTT,1376,426801.5709554031,188597.16961161373,180806.0057077751
0,BUC,1917,474134.2076880764,213092.40343075342,204123.826530754
0,BGL,836,405387.5206823713,259609.64176431575,274929.0730970444
0,BHR,2234,360169.4045862308,198729.57608049668,211552.76465695267
0,BLW,2318,487011.821006431,177762.6023637434,179340.23350761295
0,BUE,1983,416437.41834758315,172927.26071143692,163527.352829584
0,BUG,1615,404374.2161043407,140910.6253552527,98484.79757302647
0,BUW,1913,397310.0523319288,190695.5323663128,214630.28439219127
0,BUB,1921,539954.394023236,192508.41124833393,210625.89833166997
0,BNC,1921,539782.7271226823,192592.52875730733,210832.22423447686
0,BYM,1917,540689.2197926643,192690.15277736692,211940.21265345206
0,BUO,2078,532463.4789823617,181502.38074167058,159725.59995504792
0,BUT,2381,459235.50603149144,175278.7468196145,174563.80674387806
0,BUS,1378,538490.0378874246,248669.76405080722,276465.66296739277
0,BSH,1597,274620.59006563947,102369.687407445,91650.53330936658
0,BUX,1758,515018.18472749094,170850.69504946985,158482.8271746281
0,BXH,1731,383647.8755642992,125417.6331601962,93175.52357781523
0,BXD,1643,415403.65239727974,146272.12589847684,106567.198410205
0,BFN,2184,426675.0227233837,155080.215562779,149439.52603310812
0,BYE,1248,344485.51558810135,190471.0071180295,201862.58546764147
0,CAD,1979,393321.0478591249,195475.3162601443,212862.26960236608
0,CGW,2456,467034.4846036532,209206.40194031032,230870.13511854375
0,CSK,883,381933.79445657856,232704.51959235547,246088.66290221497
0,CBG,2045,344831.1152578897,140537.51031979843,114739.65154208898
0,CMB,2038,344854.80895733496,155192.50608398608,141676.34079478477
0,CMO,1118,436887.3954441808,210943.69134725368,264395.5836939693
0,CBH,1721,368396.63964265474,120714.58845860336,97553.89646499345
0,CNL,2427,548713.2479720168,173557.01376143788,150910.13255500607
0,CST,1862,387329.6239961514,131164.8215582022,129323.31701591944
0,CBB,836,447850.7612196277,305806.81117329607,319050.77609214495
