,Station CRS,Number,Max distance,Mean distance,Median distance
0,ASG,724,208597.30242742834,75254.0285215592,69965.48077445048
0,AYH,751,266376.42293003335,97316.03802943141,96710.00246237344
0,ALN,870,166737.14543856148,70306.92619976091,67113.57241273929
0,ABC,71,325283.3584200089,108900.24958045784,104850.63376144279
0,AON,906,149770.8474470249,72160.41786661213,71592.27284769012
0,ALP,397,139514.36832814032,78092.53009701044,77117.56430930634
0,ALT,593,152333.84206078437,56803.212262425695,50919.14554821469
0,ALV,506,169530.2037986152,88215.81277234867,95067.30677590489
0,ALX,322,162280.86493792175,50644.72364015302,39747.310969493454
0,AXP,372,258378.26815156106,60339.47178694752,38921.47187607375
0,AMB,464,152212.03746419007,67695.77020751339,67836.39878413358
0,AMR,837,150611.30829057956,65045.12873115301,52397.01653526077
0,AMY,919,163041.3271781115,76183.47775934676,74012.53302419343
0,AMF,268,210603.5320810171,87441.25633355221,67579.03648013587
0,ANC,317,141780.4469064758,82993.80003506869,86632.45984528362
0,ADV,882,183713.45375067118,93961.72722231703,97302.47340138101
0,AND,372,260210.9426023433,60773.80561979384,38104.995486156404
0,ANZ,953,152708.54393909988,43388.27021480011,35021.96464862884
0,ANG,845,161288.03596361386,78505.00473636776,78766.99169703004
0,ANN,399,182979.69462210828,112147.50705607701,113593.28589313719
0,AFV,528,189585.33931187823,69032.66003587026,63479.78233264509
0,ANL,338,248369.1524968429,49735.27601857574,33900.22142311628
0,APP,585,213479.8878114751,126076.21399377134,126011.34794503309
0,APD,824,235067.0795241222,85521.135288865,83097.3487060444
0,APY,565,227010.3406389233,70129.61856938488,69496.85779203611
0,APB,688,169815.91187223888,73979.17817641431,68510.88053397232
0,APF,777,137868.98094930564,78301.45088462283,81095.81338145638
0,APS,953,224095.9152260478,64166.832818792966,50305.83645065451
0,ARB,254,172053.4432814409,106702.95528792453,121533.62518249836
0,ART,308,169817.84542562068,63510.92412761943,55492.350770250014
0,ARD,77,264607.25684115314,83443.73496657048,77940.76634378484
0,AUI,308,178427.4407847627,69686.74744525032,63469.27845986994
0,ADS,304,204816.92312892506,64155.23942632942,48989.85303101041
0,ASB,308,203954.4740426157,63190.95618719618,48116.921275160574
0,ADN,308,204393.10482499158,63785.11319162869,48818.05564542693
0,ADK,702,214722.9921782947,66570.75796038964,57822.19167413148
0,AGS,372,259250.9368353372,60573.14534755975,38715.555220092094
0,ARG,91,173793.46577187532,114384.54443817731,137249.44444332007
0,ARL,861,151603.83141596388,75158.34268450168,69642.74860131826
0,ARM,320,142118.42983934208,49634.34092873769,39946.08866960569
0,AWT,387,176012.7922197702,115966.98645342622,125419.04376004005
0,ARN,513,155187.9355233518,87055.68635670688,90097.05542358196
0,ARR,210,155017.21976928884,74665.02814105837,77047.36530213087
0,ARU,845,157138.00616019027,76944.21094557762,76835.1112068441
0,ACT,912,158581.14839097363,53816.598623398,47556.58767025156
0,AUW,792,178852.71955718202,98099.27936433551,103395.04075118963
0,AFS,955,158262.53657135664,49308.9929302374,38680.068286058086
0,ASF,330,245844.24674374628,46771.90295321289,32300.447365322976
0,ABY,704,215486.569238085,66546.22525224327,57587.48489906466
0,ASC,351,155746.2593451284,75782.44738243354,74165.68142780887
0,AHD,976,169784.5060657774,49495.70083013386,39328.54077490287
0,AFK,881,241572.2759755349,86253.35942020002,81833.65530147117
0,ASH,943,150960.4749330102,59893.890603897475,54971.22018563654
0,ASY,575,152585.43115251863,58255.375593100965,53805.8186099966
0,AHN,621,161241.45671631722,59248.815817965326,56307.223781678316
0,AHS,894,192111.908108269,58709.28313504965,50670.4010739998
0,AHV,936,150771.1051163319,59762.07870118638,54904.331568647656
0,AWM,817,140599.92220837108,70853.33584386208,67490.70167808303
0,ASK,414,147634.48453528734,87845.40789679569,90718.50729769072
0,ALK,317,142117.9929108204,73342.53535117368,79020.8986233644
0,APG,764,192268.45283873274,78536.44458148375,76100.41311977222
0,ASP,183,165236.71898219234,101269.18391575926,112927.50623907997
0,AST,606,192595.9762404189,90389.94466621656,103324.46637655575
0,ATT,66,216328.2978484322,96767.85744282677,96025.46037900573
0,ATN,694,170670.30463733285,68825.52409270371,61775.21849415023
0,ATH,475,161116.25655097625,79646.1032612353,86497.39880481956
0,ATB,484,139166.60168661157,74145.4885739266,76090.2051843731
0,ATL,165,141044.1626512774,73863.73210267996,73674.65830384003
0,AUD,862,133776.33059700808,71142.17988751599,67570.71802820712
0,AVM,151,193177.84302036298,111732.31407241596,119158.41974866904
0,AVF,477,234149.84667088723,101373.72935899845,93487.87359171163
0,AVN,437,211434.06735907058,96180.52025573482,96877.2254454059
0,AXM,197,168885.46488670952,84092.30918959288,81789.01342478707
0,AYL,878,159764.3281336607,56263.26158365649,51756.12072982286
0,AYS,875,142422.58016550605,71490.12023155358,66673.66560801363
0,AVP,874,143518.8488944919,73778.33197542225,69999.22623858067
0,AYR,327,240372.31381754432,76640.54332116684,56091.27241543845
0,BAC,736,206917.84451322703,80939.89915270932,82424.5298743038
0,BNA,704,210090.11690224745,66170.13237773968,58932.056641525756
0,BAG,914,156121.97021880042,55130.316957578754,49718.89959082182
0,BLD,539,224279.9848961115,67658.8951737771,65350.68799740028
0,BAB,930,170368.1282546709,61217.80574599307,54741.86903093463
0,BDK,896,147301.75320070022,71215.90061077474,65646.80943711326
0,BAL,971,152867.32450069243,44726.832403592125,39786.27615145705
0,BIO,345,253292.95395845498,52922.94267098473,36153.65228879352
0,BHC,322,162914.2569728015,51446.24886158758,41139.77402009194
0,BSI,335,194392.6163206823,105082.5305712366,110583.15377387029
0,BAM,625,153174.05132724016,66909.43010662899,65049.47117386889
0,BNV,187,155792.70437989064,108535.03235909369,120777.13194143998
0,BNG,390,191016.89015634192,112386.0130030507,112870.38628444575
0,BAD,931,164038.0355435897,45182.78392710785,36888.019044128676
0,BSS,308,190968.32957325672,62422.04634157937,46598.70062566123
0,BAR,519,164276.1994021045,78978.17188908995,79115.23337657924
0,BGD,258,167508.9379466063,57168.69050040673,51721.62471607659
0,BKG,940,162234.52222014894,38926.978489925255,29270.339936529606
0,BRT,681,190150.64643592457,77410.4608175076,71608.85788135545
0,BMG,886,219092.33911983322,60609.06721346917,53293.02490945696
0,BNS,972,165807.35448103622,45987.507506474394,35678.55054511043
0,BIF,415,146392.91843870044,84224.13434761719,86049.77971499985
0,BWS,353,148017.05407148192,70668.9774557452,66162.28442138486
0,BRY,269,166106.6918940956,64234.8327124845,52198.10820326729
0,BYD,269,164458.9501729839,63580.008299531604,53242.15868087995
0,BYI,269,165271.50598938705,64292.70980293661,53115.440316352455
0,BAV,321,139823.07365023842,83359.59144676165,85172.28227798578
0,BSO,884,156132.31825602282,57212.8346765086,51479.60205933383
0,BBL,961,200586.9280386935,54406.18841802918,44159.22077139974
0,BTH,487,228865.2596026754,99799.64997216716,88092.34491713795
0,BTL,569,159947.98044989503,66162.45575858277,67295.47031561635
0,BAK,989,201952.92087513863,48144.50997029694,36646.6434141568
0,BAT,872,210817.38168614087,81465.36799281152,78226.1878529179
0,BAY,992,152826.78197881416,58365.31009450807,48170.65747097402
0,BCG,267,161786.77446874327,57989.52961891118,50391.33004793582
0,BEC,939,150667.12820652022,43243.51840167269,35362.78430794498
0,BKJ,936,152276.59016408268,43456.13617181727,35268.548665914794
0,BAW,978,167968.36495304704,63037.1449275325,56396.14016047552
0,BCK,727,225744.70647171332,87238.73954034742,83237.81007920604
0,BCH,685,276868.1922449742,100721.87214893193,98121.93939261307
0,BCF,974,154860.17858700798,64053.01997845808,49783.0803787793
0,BCS,776,155695.99908154353,82681.2367533226,84111.85337846042
0,BIT,778,140184.06266405608,81336.67388666303,83263.08794245977
0,BWO,918,203082.13243168392,63476.73465347923,50041.685991993945
0,BDH,813,179220.63922439291,86638.0592319095,91079.38008682316
0,BMT,543,222098.8827999817,107353.87134389576,103036.21594841566
0,BID,645,172751.87408534822,75479.89495874118,71769.72721834198
0,BER,313,167424.14052937526,69713.50210360151,67253.25182325568
0,BSL,91,170490.15615278203,110465.63005048779,133323.85382968796
0,BEL,89,219441.85825179296,86210.89872294152,73685.34775652483
0,BEB,678,218515.0467610869,79679.57945174084,74958.36401987338
0,BCC,171,144671.60087591482,85264.18253285595,92756.1139611847
0,BDM,842,190789.56487449727,84997.89135257762,83024.04486051014
0,BEH,501,165653.72719320262,88200.78432269073,88097.01150681922
0,BDW,920,157894.45486463417,97119.35419711273,102185.21390592672
0,BKS,751,262358.20529383107,92162.56384677325,91239.26310707189
0,BLM,934,162229.7126207157,44451.20302547006,35406.83902863965
0,BGM,940,149801.54672766232,43007.21558713756,34911.771974028314
0,BLP,503,150586.61232991464,70364.62482843759,68429.88493500618
0,BVD,920,141440.10434455992,45879.440167947665,37417.03233051844
0,BEM,163,192321.82846728552,96704.56747186642,95893.687096701
0,BEF,883,163886.37886657938,61439.821455625264,55949.4062345616
0,BAS,94,129585.7499881835,53267.55770260866,54275.83452787472
0,BFE,94,129960.33404466149,53585.87412250887,55346.054543311024
0,BKM,962,217132.94175919046,68064.56279418747,56364.85101601304
0,BEP,474,171328.63347380087,83652.42891249362,86026.09460949761
0,BBW,582,161419.6053922819,61458.746721086354,60110.99962864504
0,BRK,812,186945.15881669684,74801.17442493801,75927.22887739286
0,BES,624,168969.01084222514,74472.83035721973,66918.99468760719
0,BSJ,842,191896.49273762145,84419.21001911665,82306.76885894622
0,BEE,484,139656.2841407432,74351.74777150263,76482.23976845866
0,BYC,431,173492.85287872812,99197.70474467146,100782.67509845132
0,BEV,210,157665.51557014615,73647.90993631756,75818.09183829412
0,BEX,806,208768.8903093562,82628.7563968474,82854.30621025013
0,BXY,919,147209.15434170526,45683.69876866301,37744.02498995473
0,BAJ,277,205128.25717584597,74320.50255287868,64324.56840119489
0,BEA,343,160502.62444271744,57570.81264809344,45720.267934473
0,BTG,506,167173.07498517816,87599.71722145888,96237.21656169169
0,BHI,534,176505.68378667015,89056.15567299914,93230.24514072674
0,JEQ,611,190795.69115679734,90421.40193998943,103283.97407148895
0,BMO,610,192569.40027948367,91053.74057263306,103757.36084771782
0,BHM,609,192162.0499734534,90764.99328911636,103664.28114832997
0,BSW,610,191955.3433718374,90864.10386989554,103724.8047470758
0,BHK,896,127914.51120572677,46509.7617087565,38881.09694954606
0,BKL,919,152613.07413521293,43624.918946980164,35152.33313736088
0,BIW,861,147271.4740946121,79514.94483967977,75452.79369355351
0,BBK,642,174802.31119753537,86951.90467112488,92655.29947067249
0,BIC,919,151590.18767717126,58395.44771520532,52793.90380425585
0,BIG,925,148386.1763709814,66248.0587223573,61768.46818682247
0,BIN,402,177201.00091421607,80311.76202184887,82742.57625309959
0,BWD,705,246520.36452390702,70248.235513665,66385.08432622497
0,BIK,940,153463.7511987766,43088.40984883358,35270.62819117346
0,BPT,329,255893.47394765657,52670.5098263861,34387.5755033704
0,BTS,337,176605.17639638993,71119.17493747169,69327.05541390224
0,BTE,683,202736.44164283836,94375.35704831214,98773.69449909222
0,BDL,638,173078.97596184234,77275.24043789948,68187.771814307
0,BHS,582,164520.86379848607,61661.402058717365,61288.265000242434
0,BUK,622,160439.82862743278,99842.51547357265,102471.15459938059
0,BCU,596,219161.5527459139,103472.66639250558,108156.38642262416
0,BKW,502,166350.7705091864,87067.46726859441,86917.94981475345
0,BFF,417,185772.02559050702,103865.54131566372,107255.86218011583
0,BAI,320,145462.43784908872,41593.81798451097,33043.570100701894
0,BKD,489,159223.2365265824,85089.19451730906,96271.95312802983
0,BLT,346,247981.2978835299,53842.04537040288,38581.682830068465
0,BLA,338,204071.934376092,106047.06519311001,104498.52367378211
0,BLO,137,194172.03131501714,72014.52926453258,68255.98098662158
0,BHO,914,152355.79813384195,45944.366759880984,38200.47462260566
0,BPB,527,192292.39700518583,73525.73520681699,68740.44349161736
0,BPN,528,191213.4094277909,75097.2295620095,70701.77950377204
0,BPS,527,191719.2125583662,73808.68490282488,68984.3281163299
0,BSB,484,148252.0880965931,80035.2312123941,84986.07018211867
0,BFR,1021,205672.2866528206,51173.34073922223,44827.49099603947
0,BLG,372,258264.46566455867,60402.463030166655,38859.647772464436
0,BEU,721,213295.91270345525,103611.97077915023,109057.94071501626
0,BBN,562,156752.41274060187,60156.62586238392,52737.928072336275
0,BKH,941,161401.71692085557,43634.07589387238,35571.9648740409
0,BKR,320,140044.25878985543,48054.776759609216,37967.193470152626
0,BKT,606,189730.46440674728,88845.67918345598,98439.11824066691
0,BLV,703,215178.7521689816,66557.53495631603,58054.932767133694
0,BLN,656,169461.64757844177,75624.68423852535,71308.3280479917
0,BIL,137,150043.35081902164,65999.59808608945,67338.71426948367
0,BWN,506,166610.4097137991,81800.17685015767,89993.75765141062
0,BLX,507,165746.66844313947,81810.44077469921,90298.9042702433
0,BLK,621,214033.87582343127,62606.717225140084,54215.81741883568
0,BLH,346,247705.7861657656,54007.57991216857,39062.414799907085
0,BLY,767,189621.1931246083,78707.66128895716,76316.2937284647
0,BTD,632,184711.34973790863,76343.472338061,73575.17519517028
0,BEG,923,211343.0332421677,62455.059249989295,54191.62858781788
0,BYB,657,175652.04240201708,73126.53517748305,69657.18423965713
0,BMB,578,164306.21199455607,63139.44272972672,54530.4098645884
0,BML,721,206743.17324642185,67048.25297959209,61734.83950736407
0,BMY,997,181267.70099772327,78145.91891117032,72327.82105110039
0,BAN,448,128992.30104544999,77644.5655215225,81667.26703791821
0,BND,165,125374.2797945416,67251.74075588887,67408.70481838849
0,BIY,541,220968.3647606598,66308.40870294611,64613.255132264785
0,BNM,955,165581.21304363004,56870.80717515374,46355.183453417594
0,BNL,372,260132.4097935511,60449.463149623,38296.4636095815
0,BAH,656,166415.13243993168,72912.72537684588,69037.55764075088
0,BEY,539,215983.13012825794,70532.80588859714,69650.68844977603
0,BNI,972,165041.35269683172,46128.58085109682,35958.12627209599
0,BUD,546,195861.7500304743,102516.1871397617,104522.92835620974
0,BNY,616,179545.80146859464,70660.33509435775,70727.07137298984
0,BTB,350,150728.52749230983,84779.85717116122,86205.39426277221
0,BTY,906,143033.16544773802,66776.28616800843,64850.88887097075
0,BFD,978,160971.89451888797,47471.18655261113,37149.43252498079
0,BEN,512,170975.21786797055,77114.09562848666,79039.83426400032
0,BRW,654,166324.89221400386,72342.33110066816,68855.22848702196
0,BOD,90,123067.93566563145,59481.408963989525,63745.53827523931
0,BOR,389,206127.88827570132,129900.7311212597,130450.7985975488
0,BOG,847,161059.64832943105,84770.50717208727,85592.34759822802
0,BGS,308,222378.316094443,52879.792944487475,41085.41893421558
0,BON,621,216880.72759007427,60767.772031856395,50641.43782068844
0,BMH,436,241737.5530818495,113845.52287066962,112349.36093456559
0,BKA,976,171729.82089608084,51984.582939085914,42667.01843141636
0,BRO,298,178437.9511202704,85403.70753807937,83366.42448381652
0,BOC,326,175808.63979054044,93579.49154183788,98690.05887119533
0,BNW,656,166740.49347414082,73206.38000055963,69138.81459787983
0,BOT,656,166868.75739934063,73152.89691625036,68789.35767980393
0,BNE,928,164243.60420119864,59349.666328361025,49800.02322963372
0,BRH,179,159844.07683739802,109817.88123294251,119844.6286864789
0,BRG,864,162658.05087053022,50958.49971808453,45393.74516384389
0,BOH,833,169828.37533521894,84810.15311077826,86603.37910330064
0,BSN,193,149346.0805846608,85832.33139334043,84341.09072688117
0,BTF,317,137691.83167130867,75512.34226382253,82338.52354229442
0,BOE,739,194809.02106935397,90685.78046394046,94779.6784214399
0,BRV,607,193185.96513204576,92547.31555104244,104650.70711657901
0,BWB,764,190702.39192259754,78529.59194181762,76202.05551689534
0,BOP,939,143210.77444452286,46232.61449434079,37448.60291178724
0,BWG,338,258269.09183446632,54700.154547416,36563.601713540564
0,BXW,961,165400.918017404,52181.44097504662,43803.86695170446
0,BCE,913,153955.8839927854,56932.753319678006,51542.4163823876
0,BDQ,566,228924.25341147234,67544.72886408522,66625.911813648
0,BDI,566,229572.04367256915,67416.83077022426,66385.08432622497
0,BTP,840,133138.1490708054,70584.24536951173,67791.65285638049
0,BTR,840,133043.7984161607,70519.32977374541,67694.9890686157
0,BRP,171,140216.04089760914,81966.1667291066,87913.31869121452
0,BSM,436,245455.1122506924,115969.87115705722,112806.69966110674
0,BDB,609,165512.51168416243,58181.83054934928,56517.29881195668
0,BSY,923,144315.32983366668,44996.201137420016,35933.90839437046
0,BSP,936,144065.8832791442,44472.09223113531,35078.08325721347
0,BOA,477,234049.4406914915,101247.18871086737,94164.2551149386
0,BWT,346,207334.9599681636,87881.59218196495,68661.2039113604
0,BDN,193,115409.10408628949,65200.51964187506,72002.7210180282
0,BDT,163,190316.0669465403,93612.36378162264,92374.46524337772
0,BLL,142,155989.8729693694,76960.14136477662,81155.18295216886
0,BBS,606,193820.91198836104,91273.15299680932,102875.54860121038
0,BDY,653,165959.31214909273,61567.2194882386,57749.351786045176
0,BRC,337,195551.58322038714,57204.54058823706,42754.86405077205
0,BYF,335,194130.81596954152,103440.2334404816,108467.9307647546
0,BMF,296,150935.60381831718,74966.13945712584,72849.51372521302
0,BGI,345,252577.64771451967,53203.11009431032,36921.05352187925
0,BGN,277,187272.12614001048,67388.42767160136,62190.877667066256
0,BGG,505,180172.37218841296,104144.19142372874,106823.60974990501
0,LRB,876,165709.6274360666,75021.38027931236,74252.5469260146
0,BTN,877,165282.755301332,75669.67354427383,75009.34906761668
0,BRR,329,243215.74487890376,50197.36913826413,30297.829955295478
0,BAA,847,156731.4762771027,80400.26021742464,80537.27672337348
0,BGH,583,154825.76925370013,63330.77860662966,63545.73648168695
0,BDG,330,241318.79024435705,46419.46422434571,33466.38653933227
0,BRF,525,127083.71992116063,58484.77195245675,55990.33348712972
0,BMD,893,125755.1584508564,47726.26545874319,40391.35670890923
0,BNF,277,206093.41545037288,74530.97340967417,62835.658666079085
0,BHD,258,167966.73924322042,57692.93534431647,51409.42206598404
0,BRX,961,154043.5357293515,42478.161406819614,35737.583144359385
0,BPK,972,132872.72919978728,54457.5345751322,44409.304813293355
0,CNP,645,169260.226278946,73210.67381137179,69211.27549186675
0,BKC,645,169206.41168111804,73144.90329037367,69092.74561066623
0,BKN,645,171419.93710184356,74598.21107353018,70737.25653157114
0,BKP,644,170291.80236288533,73937.42336218925,70292.03665423275
0,BKO,963,178108.2186649454,58462.662085621436,51155.32579289438
0,BRS,991,191452.04915330626,49666.653493588106,36543.13485457973
0,BUY,597,234981.2082380206,72837.6266836654,74631.97949311789
0,BOM,679,214403.85795269636,79071.69472907463,73325.58948961816
0,BMR,679,215316.43657881764,79128.83361643708,73664.44189702383
0,BMC,621,221226.93480903268,61732.310139703244,51027.810046994826
0,BLE,590,233014.27016386786,71453.66181013001,73018.64487923615
0,BRM,151,163690.67268784743,104878.5932199696,119055.0587963401
0,BMP,386,182488.0874166859,121707.09877995815,132844.43741448555
0,BMV,462,161829.49483020703,83590.8979851512,95154.61985631596
0,BCN,308,226638.49827423407,57227.906800100005,45684.296437616285
0,BNT,653,167743.69068313716,61362.261905679836,57028.4001061211
0,BNH,919,144381.17796998334,45976.69850846327,37444.84771985882
0,BUU,870,171219.5764771073,72977.12034520962,70131.94322133104
0,BNP,119,158119.03346846008,94109.98174909767,99349.75189702287
0,BYA,128,147975.58908144274,80396.29030881537,86564.46818989719
0,BGE,656,160557.59829419473,69787.65916213855,67303.6973278586
0,BCY,942,158624.41804463774,43672.30322459062,35421.1748111211
0,BMN,919,152034.63143968218,42792.935288286804,34361.193143065786
0,BMS,920,152945.83523914602,43048.150927518975,34348.008503960824
0,BME,622,167465.95464451873,97308.84034916118,103291.83599537329
0,BRA,77,282648.34410447197,89481.30475126626,72895.10771099126
0,BUH,297,156659.0837615234,79308.2504715532,78491.31750149885
0,BXB,945,158844.11035036837,55556.69623173553,47370.81330313002
0,BRL,317,204684.75760788834,107352.39732422258,94647.10435974834
0,BYL,254,159954.08699061116,96458.54575029587,109570.4208488769
0,BCB,692,171025.98950159593,77319.55348325972,71712.44735051232
0,BCJ,644,173459.35157840294,72607.98000449683,64199.99234273846
0,BUI,329,237519.61846761205,46934.305796718756,33500.722380271145
0,BSR,680,285212.1543868704,109576.43373373385,107443.89701141708
0,BRI,540,221051.36222380536,93805.97487764392,93126.58853419077
0,BPW,545,213758.90871961336,106956.79221687057,104045.25917118954
0,BAU,315,138103.87666173605,81291.76659349314,83502.16133051639
0,BUJ,484,143712.53228581007,77477.5423100102,82032.30583130039
0,BRE,921,144204.5597406684,53411.770400340516,46281.60109589987
0,BCV,902,133055.4515681338,44935.66868595451,37580.878798487836
0,BDA,147,147885.78696074887,82336.58146862203,87980.35351713472
0,BGA,147,147077.8739307854,81887.58553968443,88114.77543522426
0,BSU,336,179270.24571857986,74574.66546284525,74531.35850096925
0,BRU,336,149158.0751820028,78380.21240590255,79059.1250267798
0,BWK,313,180682.49368713063,126695.40227724677,135458.79852248728
0,BNR,126,209625.5382938825,80296.6472553495,72837.04793320486
0,BYN,700,163259.7130770479,69896.01806836032,66511.95023452553
0,BYS,285,176130.26998219243,107887.97823559903,116057.68405499868
0,BIA,174,125044.2843555834,73141.55243129552,78328.0058472064
0,BSC,607,182496.84250419238,88226.70217655522,98019.36339315819
0,BRN,338,251296.8087282447,50452.49273312753,33513.32460887649
0,BBG,375,262640.4360527906,61201.761455670574,38742.494073116046
0,BIS,858,141057.21655058986,60584.76855298927,55145.04995806063
0,BSK,1041,194229.60360614446,82546.1518742256,76251.70621974331
0,BIP,841,180557.28864822933,79715.57632404435,80597.97977617057
0,BSD,922,225309.92247346765,67199.29751638061,59077.125157467875
0,BSE,236,146141.0962050032,69904.85886593495,71316.41353441053
0,BTO,965,169053.40668853733,51642.361564665545,43088.07636690225
0,BHG,318,157118.0406446058,51966.614049391064,42697.47282919681
0,BET,919,140720.3599235022,43809.27595339778,35395.66634313763
0,BUL,606,190689.42011553762,89100.01443259296,99461.6409727891
0,BLB,870,154549.58815862305,60915.97805050856,57064.96867606255
0,BYK,561,144708.3497936453,75468.8062543432,72659.46393966858
0,BTT,136,161932.20942727855,69578.3194977629,67469.57017796986
0,BUC,129,139426.8444167048,73914.25393234298,79742.37079495442
0,BGL,74,100727.10384499298,56383.57950062715,48465.287219616264
0,BHR,529,170050.18376938027,109532.30206823401,112673.005680923
0,BLW,484,146753.07458448698,73678.56207523082,77210.96319176441
0,BUE,720,119109.26963926863,78019.82798901254,80544.8502388576
0,BUG,918,168292.84075681888,68142.29469043744,63903.859820827725
0,BUW,539,219345.44678429046,70361.89368987095,69992.63745180816
0,BUB,525,130265.63070894794,56738.76412755639,54331.67607390738
0,BNC,525,130171.78307528864,56902.8485357513,54488.16952330111
0,BYM,537,140984.4917003285,58714.893506343346,55248.24997228419
0,BUO,675,198915.71848398508,92756.77561745534,96347.89071380858
0,BUT,404,152716.7402382594,67381.21200330251,64625.32652915573
0,BUS,329,236212.4580054998,48558.81767012708,34565.34825515288
0,BSH,982,207139.26186988308,59351.192329838435,44737.01463102874
0,BUX,566,138750.97913888752,62919.95782867763,63843.89594941712
0,BXH,921,144757.73872922995,45142.42505096055,37229.4048434836
0,BXD,846,186915.66639797745,66837.50619444034,62304.27378252392
0,BFN,1017,182708.11295889408,56547.46163867042,44630.57470748046
0,BYE,268,225979.0593174509,92955.93491145277,68223.94182390464
0,CAD,269,163712.71976239354,62923.7575171097,52391.00095436238
0,CGW,684,219419.2416357326,84047.63624220017,79563.88240036918
0,CSK,94,129606.51646040025,53266.90773030889,54000.07104462625
0,CBG,819,151817.29960053958,80363.91269179147,78431.02511124026
0,CMB,814,155481.91008924478,86292.85410353872,86418.26444431956
0,CMO,339,175285.59096514466,54577.6579601753,39064.41091325966
0,CBH,919,141385.14275552434,44027.82385086523,35805.557957785495
0,CNL,502,169629.24255269195,88677.37401712558,86695.203800441
0,CST,1013,206552.3568614021,51025.636285178945,44697.22150201285
0,CBB,49,151065.24062470492,76517.14415032942,75361.71417801027
0,CDB,302,177036.20227795216,68103.26462800837,65340.07885670173
0,CDQ,302,177446.12497600503,67663.2642094987,66062.61412478317
0,CRF,345,244527.08408272488,55121.9965355703,41481.780145022705
0,CAK,474,153126.29244189255,85534.92497589736,89171.45724442246
0,CAR,389,189744.19213773054,121266.20726950007,129885.52931331497
0,CML,345,253881.77297710837,52810.8995134002,36771.87949836501
0,CAG,148,202995.94258506745,114273.98110877226,121040.60394805751
0,CWS,521,174712.72534363373,103450.38074388885,105491.89849550958
0,CFD,559,170299.50858707726,74199.18176398517,72766.85131294331
0,CAT,933,167050.1933461916,48221.9820980665,38973.6871458633
0,CFB,940,160470.28424290897,43132.81592355372,35274.197034755925
